model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_032038,44004.61147227848,1936405830.8261828,1936405830.8261828,28649.88801269735,0.21624375490479225
StackedEnsemble_BestOfFamily_AutoML_20200516_032038,44876.08091110307,2013862637.9398696,2013862637.9398696,29368.115923999867,0.22113794047494784
GBM_grid__1_AutoML_20200516_032038_model_54,45478.0355316702,2068251715.8198571,2068251715.8198571,29995.714287369126,0.22568306715271685
GBM_4_AutoML_20200516_032038,45625.29864318871,2081667876.2801573,2081667876.2801573,30090.03451943584,0.22489001663919614
GBM_grid__1_AutoML_20200516_032038_model_34,46165.131836292014,2131219397.4622226,2131219397.4622226,30610.085957422147,0.22892078314680406
GBM_grid__1_AutoML_20200516_032038_model_139,46218.40672842108,2136141120.51376,2136141120.51376,30905.52393647768,0.2315655564684491
GBM_grid__1_AutoML_20200516_032038_model_155,46250.63606562377,2139121336.4747782,2139121336.4747782,30690.35232409723,0.2293684919282491
GBM_grid__1_AutoML_20200516_032038_model_29,46394.05696402308,2152408521.5810184,2152408521.5810184,30757.683335492467,0.2297247994725589
GBM_grid__1_AutoML_20200516_032038_model_146,46397.49582417608,2152727618.754438,2152727618.754438,30743.06775533835,0.2299820990957649
GBM_grid__1_AutoML_20200516_032038_model_23,46625.84639979201,2173969552.496998,2173969552.496998,31046.29937400129,0.2321870031753993
GBM_grid__1_AutoML_20200516_032038_model_28,46654.129145183186,2176607766.295432,2176607766.295432,30695.826025149257,0.22911389822870065
GBM_grid__1_AutoML_20200516_032038_model_57,46717.05139974472,2182482891.4863896,2182482891.4863896,31064.219153166807,0.23070798558494104
GBM_grid__1_AutoML_20200516_032038_model_106,46848.24598973674,2194758152.314884,2194758152.314884,31071.522727433618,0.2312038439511361
XGBoost_grid__1_AutoML_20200516_032038_model_78,46876.24201304097,2197382065.2651863,2197382065.2651863,31148.921307677963,0.2337696081963759
XGBoost_grid__1_AutoML_20200516_032038_model_50,46925.584622406976,2202010492.1546783,2202010492.1546783,31153.327481844015,0.2330864649220571
GBM_grid__1_AutoML_20200516_032038_model_80,46932.75601869873,2202683587.5107017,2202683587.5107017,31170.063139199145,0.23192396460042686
GBM_grid__1_AutoML_20200516_032038_model_161,46968.09889869949,2206002314.158016,2206002314.158016,31140.088538251937,0.23018471220206516
XGBoost_grid__1_AutoML_20200516_032038_model_28,46970.947069536436,2206269868.6091943,2206269868.6091943,31295.50842884468,0.23442305986256176
GBM_grid__1_AutoML_20200516_032038_model_49,46999.412736048085,2208944797.5333986,2208944797.5333986,31105.30192926156,0.23259285172441824
GBM_grid__1_AutoML_20200516_032038_model_6,47011.65443402676,2210095652.624348,2210095652.624348,31095.415834102027,0.23206042503165505
XGBoost_grid__1_AutoML_20200516_032038_model_65,47065.245511632354,2215137335.0702295,2215137335.0702295,31337.72885234349,0.2357622265506322
XGBoost_grid__1_AutoML_20200516_032038_model_5,47133.03119557481,2221522629.6830287,2221522629.6830287,31399.01872312561,0.23471451125624898
GBM_grid__1_AutoML_20200516_032038_model_138,47156.66372880625,2223750934.0317106,2223750934.0317106,30946.438415699147,0.23131989998923125
GBM_grid__1_AutoML_20200516_032038_model_92,47164.19491997587,2224461282.449477,2224461282.449477,30943.9186542827,0.2301886022540729
GBM_grid__1_AutoML_20200516_032038_model_38,47168.45752791668,2224863385.56288,2224863385.56288,30904.601541768036,0.2304909202585332
GBM_grid__1_AutoML_20200516_032038_model_91,47201.045266786015,2227938674.2771816,2227938674.2771816,30955.593900600485,0.2304712009960561
XGBoost_grid__1_AutoML_20200516_032038_model_40,47201.79378841449,2228009336.8440046,2228009336.8440046,31280.435782499088,
GBM_grid__1_AutoML_20200516_032038_model_93,47230.12040000173,2230684272.998659,2230684272.998659,31174.078644967798,0.2318635482740509
GBM_grid__1_AutoML_20200516_032038_model_178,47311.64614686446,2238391861.126116,2238391861.126116,31285.23626162147,0.23125743714275734
GBM_grid__1_AutoML_20200516_032038_model_170,47321.97543130085,2239369358.720641,2239369358.720641,30920.2141344904,0.23049801210145726
XGBoost_grid__1_AutoML_20200516_032038_model_92,47343.581053546266,2241414666.973706,2241414666.973706,31541.545845025164,0.23624535710526615
XGBoost_grid__1_AutoML_20200516_032038_model_12,47370.446484231055,2243959200.115398,2243959200.115398,31499.895809255733,0.2358716470328968
XGBoost_grid__1_AutoML_20200516_032038_model_14,47384.487789962266,2245289683.1170826,2245289683.1170826,31694.155869384555,0.2374280549585455
GBM_grid__1_AutoML_20200516_032038_model_168,47403.85231451637,2247125214.2564797,2247125214.2564797,31044.041261350005,0.23072096309313084
GBM_grid__1_AutoML_20200516_032038_model_122,47410.62573843462,2247767432.9099197,2247767432.9099197,30767.74425391145,0.22878129814464904
GBM_5_AutoML_20200516_032038,47471.82339667833,2253574016.605416,2253574016.605416,31560.187764086713,0.2341459338669496
XGBoost_grid__1_AutoML_20200516_032038_model_106,47473.5690286841,2253739756.3212337,2253739756.3212337,31682.44110780333,0.2377433975923716
GBM_grid__1_AutoML_20200516_032038_model_148,47486.608545402334,2254977991.144279,2254977991.144279,31602.544847340767,0.2360499733917813
GBM_grid__1_AutoML_20200516_032038_model_120,47503.42614872544,2256575495.867412,2256575495.867412,31791.72332861169,0.2370961016167565
GBM_grid__1_AutoML_20200516_032038_model_137,47526.589978084114,2258776754.944925,2258776754.944925,31054.383614684222,0.2317833237984638
GBM_grid__1_AutoML_20200516_032038_model_5,47543.19366903991,2260355264.2518363,2260355264.2518363,31366.716291617333,0.2325093392296321
GBM_grid__1_AutoML_20200516_032038_model_26,47552.93894470751,2261282002.27908,2261282002.27908,31748.20799590521,0.2364791292609484
GBM_grid__1_AutoML_20200516_032038_model_39,47561.756021858215,2262120635.8827662,2262120635.8827662,31053.011229155552,0.2314241635759145
GBM_grid__1_AutoML_20200516_032038_model_133,47577.24401730494,2263594148.2821784,2263594148.2821784,31460.923890622176,0.234553622056572
GBM_3_AutoML_20200516_032038,47578.37486079861,2263701754.394673,2263701754.394673,31621.75787968457,0.23332839290073054
XGBoost_grid__1_AutoML_20200516_032038_model_108,47581.72428543659,2264020485.975306,2264020485.975306,31744.77330680801,
GBM_grid__1_AutoML_20200516_032038_model_131,47587.62208122966,2264581775.3459373,2264581775.3459373,30888.001630529103,0.2297105237954587
GBM_grid__1_AutoML_20200516_032038_model_114,47619.359919142255,2267603439.1088123,2267603439.1088123,31467.010344004262,0.2324404424805997
GBM_grid__1_AutoML_20200516_032038_model_73,47651.51249402312,2270666642.9680405,2270666642.9680405,31927.86387642909,0.23795004273262266
GBM_grid__1_AutoML_20200516_032038_model_144,47654.31899698048,2270934119.065975,2270934119.065975,30749.07247141805,0.22913325284383085
XGBoost_grid__1_AutoML_20200516_032038_model_59,47664.149580206125,2271871155.2042627,2271871155.2042627,31807.792459019704,0.23826536871534476
GBM_grid__1_AutoML_20200516_032038_model_179,47665.1579753238,2271967284.812574,2271967284.812574,32082.221148101515,0.24043346585412406
GBM_grid__1_AutoML_20200516_032038_model_130,47667.33890490087,2272175198.274677,2272175198.274677,31893.9502411425,0.2367252190515938
GBM_2_AutoML_20200516_032038,47687.63688701375,2274110711.867675,2274110711.867675,31767.94599810562,0.235161540522644
GBM_grid__1_AutoML_20200516_032038_model_72,47687.943644781066,2274139969.0678144,2274139969.0678144,31363.605469187183,0.23415408739437316
XGBoost_grid__1_AutoML_20200516_032038_model_98,47708.71477446634,2276121465.4313827,2276121465.4313827,32079.337091700567,0.2394209893602304
XGBoost_grid__1_AutoML_20200516_032038_model_122,47735.239139930905,2278653055.7463927,2278653055.7463927,32103.947387853023,0.2419067545133974
GBM_grid__1_AutoML_20200516_032038_model_59,47738.849897967186,2278997789.580642,2278997789.580642,31170.362151365294,0.2322206060981799
GBM_grid__1_AutoML_20200516_032038_model_164,47752.86792911898,2280336395.4558806,2280336395.4558806,31550.209958163687,0.2340009078333413
GBM_grid__1_AutoML_20200516_032038_model_140,47787.950006422434,2283688165.81633,2283688165.81633,31378.521265411382,0.2331870444470765
GBM_grid__1_AutoML_20200516_032038_model_169,47790.72671509321,2283953559.956725,2283953559.956725,31846.570706696933,0.23586258736182905
GBM_grid__1_AutoML_20200516_032038_model_110,47835.65328751783,2288249725.4436154,2288249725.4436154,31841.909500021226,0.2373112217045869
XGBoost_grid__1_AutoML_20200516_032038_model_85,47850.101088703304,2289632174.199125,2289632174.199125,32150.256754452148,0.2405020939030663
GBM_grid__1_AutoML_20200516_032038_model_17,47856.78508650297,2290271878.815733,2290271878.815733,31996.052815069408,0.2376496225072764
XGBoost_grid__1_AutoML_20200516_032038_model_97,47922.44657639667,2296560885.867593,2296560885.867593,32212.549020640712,0.2431308461025384
GBM_grid__1_AutoML_20200516_032038_model_157,47923.70602955392,2296681599.6071033,2296681599.6071033,32014.037673899827,0.2376797159160918
GBM_grid__1_AutoML_20200516_032038_model_136,47930.39399028967,2297322668.064396,2297322668.064396,32226.504680162343,0.2392254093983517
GBM_grid__1_AutoML_20200516_032038_model_162,47968.14906345902,2300943324.5742245,2300943324.5742245,31217.709153605112,0.2321972419160221
GBM_grid__1_AutoML_20200516_032038_model_4,48018.88819487009,2305813623.4714336,2305813623.4714336,31846.5287102362,0.23557398425153625
GBM_grid__1_AutoML_20200516_032038_model_45,48026.36643994329,2306531873.423711,2306531873.423711,31767.04306104956,0.23520797625057616
GBM_grid__1_AutoML_20200516_032038_model_116,48046.28973168672,2308445956.981185,2308445956.981185,32072.130196300768,0.237598307503504
GBM_grid__1_AutoML_20200516_032038_model_46,48053.06203693027,2309096771.125069,2309096771.125069,31826.415334028068,0.2359041757148791
GBM_grid__1_AutoML_20200516_032038_model_24,48055.29797866853,2309311663.818624,2309311663.818624,31778.753662649528,0.2349876965426051
GBM_grid__1_AutoML_20200516_032038_model_43,48061.91223610896,2309947407.7914395,2309947407.7914395,31918.1215365012,0.2360492982406549
GBM_grid__1_AutoML_20200516_032038_model_171,48064.59464379706,2310205258.272525,2310205258.272525,32064.791628763065,0.2374326520153262
GBM_grid__1_AutoML_20200516_032038_model_40,48066.439282151965,2310382585.2648005,2310382585.2648005,32027.810720851547,0.23743517855768906
GBM_1_AutoML_20200516_032038,48080.005455028135,2311686924.5555353,2311686924.5555353,32110.64848262936,0.2381327871482696
GBM_grid__1_AutoML_20200516_032038_model_2,48096.876370992264,2313309516.646515,2313309516.646515,32186.32486791226,0.2404218733496857
GBM_grid__1_AutoML_20200516_032038_model_180,48107.388502165086,2314320828.4982452,2314320828.4982452,32245.79771013564,0.23929220611289126
GBM_grid__1_AutoML_20200516_032038_model_118,48111.83659522978,2314748820.5660915,2314748820.5660915,31751.94256073003,0.2355154863417026
GBM_grid__1_AutoML_20200516_032038_model_165,48142.12704907462,2317664396.8092427,2317664396.8092427,31116.499208535104,0.2317767826241223
GBM_grid__1_AutoML_20200516_032038_model_41,48156.923870091916,2319089316.6298275,2319089316.6298275,31169.922495631497,0.23177752137709906
GBM_grid__1_AutoML_20200516_032038_model_55,48218.268694024715,2325001435.8491645,2325001435.8491645,32333.485848598364,0.2385428201160804
GBM_grid__1_AutoML_20200516_032038_model_77,48240.79541231962,2327174342.013278,2327174342.013278,31520.007268150293,0.23417677223595645
XGBoost_grid__1_AutoML_20200516_032038_model_37,48253.27696241951,2328378737.6119657,2328378737.6119657,32494.131826001543,0.24342215771012096
GBM_grid__1_AutoML_20200516_032038_model_68,48253.56026928595,2328406078.661612,2328406078.661612,32321.99315445288,0.2401562455220176
GBM_grid__1_AutoML_20200516_032038_model_141,48259.37102019129,2328966891.2644787,2328966891.2644787,32102.065677991788,0.2378685076551731
GBM_grid__1_AutoML_20200516_032038_model_19,48262.675207475964,2329285818.182316,2329285818.182316,32020.945297111768,0.23768431227680134
GBM_grid__1_AutoML_20200516_032038_model_35,48278.20272873418,2330784858.716756,2330784858.716756,32211.441652614863,0.23923100954423646
XGBoost_grid__1_AutoML_20200516_032038_model_124,48309.866924825976,2333843242.294395,2333843242.294395,32904.56960763857,
GBM_grid__1_AutoML_20200516_032038_model_121,48324.55100583337,2335262229.915391,2335262229.915391,32339.683685182343,0.23875170831905596
GBM_grid__1_AutoML_20200516_032038_model_132,48344.326179210846,2337173873.721931,2337173873.721931,32308.982438404604,0.2398823194391977
GBM_grid__1_AutoML_20200516_032038_model_47,48346.12095271722,2337347411.1747622,2337347411.1747622,31391.507517908165,0.2332997285869205
GBM_grid__1_AutoML_20200516_032038_model_175,48349.15464648972,2337640755.030178,2337640755.030178,32223.100345425475,0.23775088995483395
GBM_grid__1_AutoML_20200516_032038_model_37,48378.673860583935,2340496084.508748,2340496084.508748,32465.111432181064,0.2404517597535853
XGBoost_grid__1_AutoML_20200516_032038_model_126,48407.98865692124,2343333365.8086147,2343333365.8086147,32015.18448619859,0.2388108622922671
GBM_grid__1_AutoML_20200516_032038_model_102,48421.30055735912,2344622347.6661057,2344622347.6661057,32342.98484962917,0.24070001534124816
GBM_grid__1_AutoML_20200516_032038_model_71,48435.64580793861,2346011784.83208,2346011784.83208,32519.504636683763,0.240202748944448
GBM_grid__1_AutoML_20200516_032038_model_12,48454.67877375957,2347855895.0682263,2347855895.0682263,32501.051182489704,0.240259795672708
GBM_grid__1_AutoML_20200516_032038_model_119,48502.66958530044,2352508956.9008284,2352508956.9008284,32627.999527057716,0.2426659527084907
GBM_grid__1_AutoML_20200516_032038_model_163,48512.07152318004,2353421083.470135,2353421083.470135,33003.82194731163,0.2455086276629089
XGBoost_grid__1_AutoML_20200516_032038_model_105,48529.516943615534,2355114014.780668,2355114014.780668,32742.03866422064,0.24503202701414645
