model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_021701,0.002098609832006908,4.404163226996061e-06,4.404163226996061e-06,0.0015329444981529116,0.0020458500092098565
DeepLearning_1_AutoML_20200516_021701,0.0021057864305085343,4.434336490913875e-06,4.434336490913875e-06,0.0015274440644122574,0.002052973317587047
StackedEnsemble_BestOfFamily_AutoML_20200516_021701,0.0021068068017406506,4.438634899860669e-06,4.438634899860669e-06,0.0015398968074963044,0.002053719038102414
GBM_2_AutoML_20200516_021701,0.0022027919102014662,4.852292199649025e-06,4.852292199649025e-06,0.001586668199072813,0.002146374040658996
GBM_grid__1_AutoML_20200516_021701_model_5,0.002220895915609195,4.932378667969604e-06,4.932378667969604e-06,0.0015946414517219872,0.002162725245883062
GBM_grid__1_AutoML_20200516_021701_model_4,0.0022252114415288273,4.9515659595108016e-06,4.9515659595108016e-06,0.0016058493562691038,0.002167129358200163
GBM_1_AutoML_20200516_021701,0.0022266028087936573,4.957760068127807e-06,4.957760068127807e-06,0.0016003534221319027,0.002170051998861059
GBM_3_AutoML_20200516_021701,0.002226725649973607,4.958307120250383e-06,4.958307120250383e-06,0.0016019665390754126,0.002169223146169156
GBM_grid__1_AutoML_20200516_021701_model_19,0.0022309895420340137,4.977314336665139e-06,4.977314336665139e-06,0.0016067430636327274,0.002173154266417355
GBM_grid__1_AutoML_20200516_021701_model_29,0.002231668879103373,4.980345985958505e-06,4.980345985958505e-06,0.0015952231599380155,0.0021729376450552148
GBM_grid__1_AutoML_20200516_021701_model_38,0.002234015663238473,4.990825983594834e-06,4.990825983594834e-06,0.001604381177914663,0.002176323642804866
GBM_grid__1_AutoML_20200516_021701_model_31,0.002234458016630744,4.992802628085399e-06,4.992802628085399e-06,0.0016028216726867983,0.002176023980324477
GBM_grid__1_AutoML_20200516_021701_model_7,0.002249463801765341,5.060087395452582e-06,5.060087395452582e-06,0.0016141468790821939,0.0021916130695212263
GBM_grid__1_AutoML_20200516_021701_model_10,0.002250371340806901,5.064171171525052e-06,5.064171171525052e-06,0.0016152196306114947,0.0021927562807512306
XGBoost_grid__1_AutoML_20200516_021701_model_147,0.0022620408682621305,5.116828889688092e-06,5.116828889688092e-06,0.0016465943374761626,0.0022049323212001773
XGBoost_grid__1_AutoML_20200516_021701_model_27,0.002263094692985593,5.121597589419559e-06,5.121597589419559e-06,0.0016499137257394946,0.0022054606571520856
XGBoost_grid__1_AutoML_20200516_021701_model_13,0.0022632863977154675,5.122465318083857e-06,5.122465318083857e-06,0.0016540377476560644,0.0022058129193166898
XGBoost_grid__1_AutoML_20200516_021701_model_66,0.0022651370807564263,5.1308459946177435e-06,5.1308459946177435e-06,0.0016498430227768915,0.002207814918016535
XGBoost_grid__1_AutoML_20200516_021701_model_149,0.002268219776359442,5.144820953868078e-06,5.144820953868078e-06,0.0016636218157719638,0.0022113456588549077
GBM_grid__1_AutoML_20200516_021701_model_12,0.002269665076504493,5.151379559504147e-06,5.151379559504147e-06,0.001623495417343398,0.002209993377571785
GBM_4_AutoML_20200516_021701,0.002274773539624705,5.174594656576711e-06,5.174594656576711e-06,0.001632979816223632,0.0022151990790754248
GBM_grid__1_AutoML_20200516_021701_model_8,0.002275616915071171,5.1784323441580325e-06,5.1784323441580325e-06,0.0016318232550892595,0.002217912350177614
GBM_grid__1_AutoML_20200516_021701_model_26,0.0022768593872248047,5.184088669193712e-06,5.184088669193712e-06,0.0016285046510706284,0.00221731785014011
GBM_grid__1_AutoML_20200516_021701_model_14,0.002278768879436661,5.192787605889014e-06,5.192787605889014e-06,0.0016327370144877196,0.00222092282630682
XGBoost_grid__1_AutoML_20200516_021701_model_58,0.0022787988639500906,5.1929242623402235e-06,5.1929242623402235e-06,0.001647229553584641,0.002219494538576382
GBM_grid__1_AutoML_20200516_021701_model_24,0.002280012892350535,5.198458789284652e-06,5.198458789284652e-06,0.001630938999641365,0.0022203088927978698
GBM_grid__1_AutoML_20200516_021701_model_34,0.002281196751127545,5.2038586173548665e-06,5.2038586173548665e-06,0.0016386297035908036,0.002221458720540752
XGBoost_grid__1_AutoML_20200516_021701_model_21,0.0022874582161944656,5.232465090835566e-06,5.232465090835566e-06,0.001670049149220117,0.0022297942397869227
XGBoost_grid__1_AutoML_20200516_021701_model_100,0.002289923297325969,5.2437487076362395e-06,5.2437487076362395e-06,0.0016795779114004456,0.0022322543288536435
GBM_5_AutoML_20200516_021701,0.0022908611523505045,5.2480448193486816e-06,5.2480448193486816e-06,0.0016325069904384168,0.0022288540375827717
XGBoost_grid__1_AutoML_20200516_021701_model_135,0.002292395710093158,5.255078091653513e-06,5.255078091653513e-06,0.001660119176840589,0.0022340381068981763
XGBoost_grid__1_AutoML_20200516_021701_model_60,0.0022955784510561537,5.269680424953373e-06,5.269680424953373e-06,0.001665277686487504,0.002236096062742395
GBM_grid__1_AutoML_20200516_021701_model_35,0.0022958304048964484,5.270837248046991e-06,5.270837248046991e-06,0.0016409990777282307,0.00223348580537026
GBM_grid__1_AutoML_20200516_021701_model_17,0.0022961995430260326,5.272532341392963e-06,5.272532341392963e-06,0.0016387247058453796,0.002235244722695465
GBM_grid__1_AutoML_20200516_021701_model_2,0.0023040845019940805,5.3088053923293094e-06,5.3088053923293094e-06,0.0016551109583047164,0.002243805573768959
GBM_grid__1_AutoML_20200516_021701_model_6,0.0023049761397563365,5.312915004846023e-06,5.312915004846023e-06,0.001656338902363469,0.002244169790954368
XGBoost_3_AutoML_20200516_021701,0.0023052987671194104,5.314402405682274e-06,5.314402405682274e-06,0.0016736051338148196,0.002246767329152381
XGBoost_grid__1_AutoML_20200516_021701_model_41,0.0023133555828280363,5.3516140526016436e-06,5.3516140526016436e-06,0.0016754236947828622,0.0022546319374005287
XGBoost_grid__1_AutoML_20200516_021701_model_6,0.0023145925986133033,5.3573388975554845e-06,5.3573388975554845e-06,0.0016889463303683874,0.002255424342245009
XGBoost_grid__1_AutoML_20200516_021701_model_7,0.00231894104271796,5.377487559601858e-06,5.377487559601858e-06,0.0016826833250137352,0.0022602888838160608
GBM_grid__1_AutoML_20200516_021701_model_21,0.002319476571351205,5.379971565047139e-06,5.379971565047139e-06,0.0016572826396448071,0.002257865324557268
XGBoost_grid__1_AutoML_20200516_021701_model_145,0.0023216301569449144,5.389966585636067e-06,5.389966585636067e-06,0.0016968313942983995,0.0022630827244928147
GBM_grid__1_AutoML_20200516_021701_model_3,0.0023229636495217245,5.396160116999289e-06,5.396160116999289e-06,0.0016616819762512824,0.0022602923981143172
XGBoost_grid__1_AutoML_20200516_021701_model_31,0.0023261202510164807,5.410835422188977e-06,5.410835422188977e-06,0.0016779284457952848,0.002266061899784242
GBM_grid__1_AutoML_20200516_021701_model_37,0.0023265844154613203,5.412995042267493e-06,5.412995042267493e-06,0.0016553705209633991,0.0022634469247237487
GBM_grid__1_AutoML_20200516_021701_model_27,0.0023276063054862013,5.417751113339123e-06,5.417751113339123e-06,0.00166799567176456,0.0022647099179080358
XGBoost_grid__1_AutoML_20200516_021701_model_124,0.002328215627270757,5.420588007067767e-06,5.420588007067767e-06,0.0016883661468894903,0.002268658551290195
GBM_grid__1_AutoML_20200516_021701_model_23,0.002333023664144701,5.442999417459164e-06,5.442999417459164e-06,0.0016738963727265872,0.002271901789678238
XGBoost_grid__1_AutoML_20200516_021701_model_146,0.0023343417878146176,5.449151582337545e-06,5.449151582337545e-06,0.0016750453234634546,0.0022727246327819747
GBM_grid__1_AutoML_20200516_021701_model_9,0.0023381010149503448,5.466716356111833e-06,5.466716356111833e-06,0.001667459727167527,0.0022769260037452947
XGBoost_grid__1_AutoML_20200516_021701_model_61,0.002340395597332845,5.477451552014966e-06,5.477451552014966e-06,0.0017167039188633116,0.0022812069908003264
XGBoost_grid__1_AutoML_20200516_021701_model_106,0.0023417556977096067,5.483819747755404e-06,5.483819747755404e-06,0.0016592038470302384,0.002278231516512436
XGBoost_grid__1_AutoML_20200516_021701_model_109,0.002341788254322993,5.4839722280851336e-06,5.4839722280851336e-06,0.0017053249386024569,0.002281511889143089
GBM_grid__1_AutoML_20200516_021701_model_28,0.002346500943424537,5.506066677492243e-06,5.506066677492243e-06,0.0016656728358996006,0.0022839592627896107
XGBoost_grid__1_AutoML_20200516_021701_model_98,0.002346865832981558,5.507779238016222e-06,5.507779238016222e-06,0.0016912339260575122,0.0022853843114553274
XGBoost_grid__1_AutoML_20200516_021701_model_110,0.0023524298159958838,5.533926039186428e-06,5.533926039186428e-06,0.0017036018358604983,0.002291538193115043
GBM_grid__1_AutoML_20200516_021701_model_1,0.0023541193664247035,5.541877991375847e-06,5.541877991375847e-06,0.0016744688176600615,0.0022935163131444754
XGBoost_grid__1_AutoML_20200516_021701_model_84,0.002359770108085171,5.568514963012301e-06,5.568514963012301e-06,0.001696644940264725,0.002298587877191264
XGBoost_grid__1_AutoML_20200516_021701_model_85,0.002360207213529809,5.570578090798145e-06,5.570578090798145e-06,0.001693826148701533,0.002297969101149097
XGBoost_grid__1_AutoML_20200516_021701_model_74,0.0023623661605325853,5.580773876429472e-06,5.580773876429472e-06,0.0016880498363529394,0.0023006544969627354
XGBoost_grid__1_AutoML_20200516_021701_model_5,0.002362758958927401,5.5826298979916935e-06,5.5826298979916935e-06,0.001683856313421637,0.0022992706347276398
XGBoost_grid__1_AutoML_20200516_021701_model_107,0.00236670274904128,5.601281902319549e-06,5.601281902319549e-06,0.0017073310753806257,0.00230534235118718
XGBoost_grid__1_AutoML_20200516_021701_model_59,0.002367292512360692,5.604073839078996e-06,5.604073839078996e-06,0.001698146759291691,0.002304275646209156
XGBoost_grid__1_AutoML_20200516_021701_model_99,0.002370656983751383,5.6200145346092056e-06,5.6200145346092056e-06,0.0017166724542619811,0.0023096351631587213
XGBoost_grid__1_AutoML_20200516_021701_model_92,0.002373281744351969,5.6324662380743276e-06,5.6324662380743276e-06,0.001694496898079694,0.002311123143463589
XGBoost_grid__1_AutoML_20200516_021701_model_71,0.002375350270560292,5.642288907850852e-06,5.642288907850852e-06,0.0016990909809863216,0.0023129570553088487
XGBoost_grid__1_AutoML_20200516_021701_model_47,0.002380093200504345,5.664843643087014e-06,5.664843643087014e-06,0.0017335741776396722,0.002320159545618301
XGBoost_grid__1_AutoML_20200516_021701_model_139,0.002381198590905617,5.670106729330897e-06,5.670106729330897e-06,0.0017166277709771086,0.0023196160677196593
GBM_grid__1_AutoML_20200516_021701_model_33,0.002384521859440858,5.685944498151286e-06,5.685944498151286e-06,0.0016912642633560673,0.002320488165754116
XGBoost_grid__1_AutoML_20200516_021701_model_57,0.002385607192406278,5.691121676460566e-06,5.691121676460566e-06,0.0017070388539242086,0.002323422909330719
XGBoost_grid__1_AutoML_20200516_021701_model_16,0.0023954950986563163,5.738396767686435e-06,5.738396767686435e-06,0.001713819551318475,0.002332755036194181
XGBoost_grid__1_AutoML_20200516_021701_model_20,0.0023974686260922946,5.747855813096875e-06,5.747855813096875e-06,0.0017126157613755054,0.0023344603036929783
XGBoost_grid__1_AutoML_20200516_021701_model_1,0.0024025340128394127,5.772169682850253e-06,5.772169682850253e-06,0.001711232242696184,0.002339131526372464
XGBoost_grid__1_AutoML_20200516_021701_model_40,0.002405446946520809,5.786175012526283e-06,5.786175012526283e-06,0.0016811969916636913,0.002339238989596515
XGBoost_grid__1_AutoML_20200516_021701_model_54,0.0024109634845036467,5.812744923609968e-06,5.812744923609968e-06,0.0017662229052207358,0.002349732404040891
XGBoost_grid__1_AutoML_20200516_021701_model_14,0.0024190585334167986,5.851844188096632e-06,5.851844188096632e-06,0.0017224491339278385,0.002354620945538696
GBM_grid__1_AutoML_20200516_021701_model_11,0.00242329330223031,5.872350428634285e-06,5.872350428634285e-06,0.001718844747496863,0.002359227775725193
GBM_grid__1_AutoML_20200516_021701_model_32,0.002425577526290045,5.883426336043335e-06,5.883426336043335e-06,0.001725322628714382,0.002361798088244218
XGBoost_grid__1_AutoML_20200516_021701_model_104,0.002428503931317681,5.897631344425433e-06,5.897631344425433e-06,0.001717216941011272,0.0023638335492862602
XGBoost_grid__1_AutoML_20200516_021701_model_122,0.0024297679920696072,5.9037724952859685e-06,5.9037724952859685e-06,0.0017356044446434936,0.0023644061644877423
XGBoost_grid__1_AutoML_20200516_021701_model_78,0.002430807243769567,5.908823856362598e-06,5.908823856362598e-06,0.0017205288661009848,0.002364815029131363
XGBoost_grid__1_AutoML_20200516_021701_model_8,0.00243465147908098,5.927527824591205e-06,5.927527824591205e-06,0.0017400371343789152,0.0023698785464306665
XGBoost_grid__1_AutoML_20200516_021701_model_36,0.002440551078077214,5.9562895647038495e-06,5.9562895647038495e-06,0.0017278919795549125,0.0023746659984336302
XGBoost_grid__1_AutoML_20200516_021701_model_113,0.002451807188086211,6.011358487551212e-06,6.011358487551212e-06,0.0017821828964570254,0.0023886410359440693
XGBoost_grid__1_AutoML_20200516_021701_model_94,0.002451826111636687,6.011451281703473e-06,6.011451281703473e-06,0.0017184076198724645,0.00238574039161542
XGBoost_grid__1_AutoML_20200516_021701_model_102,0.0024560885361735413,6.032370897523091e-06,6.032370897523091e-06,0.0017421356675331832,0.002390743917548801
XGBoost_grid__1_AutoML_20200516_021701_model_52,0.0024567632009883213,6.035685425730383e-06,6.035685425730383e-06,0.001764234285959997,0.002392926958601692
XGBoost_grid__1_AutoML_20200516_021701_model_138,0.002459376787623598,6.0485341835017686e-06,6.0485341835017686e-06,0.001715584536208287,0.0023918657789238343
XGBoost_grid__1_AutoML_20200516_021701_model_127,0.002460194623245755,6.0525575842473215e-06,6.0525575842473215e-06,0.0017357901368616608,0.0023950424615269738
XGBoost_grid__1_AutoML_20200516_021701_model_34,0.0024628718825492066,6.065737909851474e-06,6.065737909851474e-06,0.0017626789833698755,0.002397866264307949
XGBoost_grid__1_AutoML_20200516_021701_model_101,0.002464371815368896,6.0731284443845875e-06,6.0731284443845875e-06,0.0017295405100346552,0.002397761001142817
XGBoost_grid__1_AutoML_20200516_021701_model_83,0.002466224351873089,6.082262553771836e-06,6.082262553771836e-06,0.0017668584128389781,0.002402685726273288
XGBoost_grid__1_AutoML_20200516_021701_model_93,0.002469029186617372,6.096105124368443e-06,6.096105124368443e-06,0.0017455808198165125,0.0024028870414046955
XGBoost_grid__1_AutoML_20200516_021701_model_62,0.002469989490834118,6.100848084830984e-06,6.100848084830984e-06,0.001738206141978249,0.002403145916426876
XGBoost_grid__1_AutoML_20200516_021701_model_32,0.0024701733892149936,6.1017565727858875e-06,6.1017565727858875e-06,0.0017374417835533465,0.0024034048034339145
XGBoost_grid__1_AutoML_20200516_021701_model_68,0.0024734053564632237,6.1177340573809675e-06,6.1177340573809675e-06,0.001750395945799192,0.002407250214362695
XGBoost_grid__1_AutoML_20200516_021701_model_130,0.002485193828228506,6.1761883638650575e-06,6.1761883638650575e-06,0.0017658692025098548,0.0024203896121437235
XGBoost_grid__1_AutoML_20200516_021701_model_136,0.002488660551306848,6.193431339630905e-06,6.193431339630905e-06,0.0017521120722561654,0.002421300323206075
XGBoost_grid__1_AutoML_20200516_021701_model_38,0.002492686734516357,6.2134871564338175e-06,6.2134871564338175e-06,0.0017802413630053828,0.0024274339685810033
XGBoost_grid__1_AutoML_20200516_021701_model_4,0.002493758315627796,6.218830536762782e-06,6.218830536762782e-06,0.0017403898755315,0.0024246225357570407
XGBoost_grid__1_AutoML_20200516_021701_model_108,0.0024964500672191555,6.232262938118527e-06,6.232262938118527e-06,0.001758060019394226,0.002429278931888137
GBM_grid__1_AutoML_20200516_021701_model_20,0.002497549575522477,6.237753882192507e-06,6.237753882192507e-06,0.0017457739374951461,0.0024286883611189373
GBM_grid__1_AutoML_20200516_021701_model_30,0.002497912844374817,6.239568578092689e-06,6.239568578092689e-06,0.0017513572420515035,0.0024324477247870306
XGBoost_grid__1_AutoML_20200516_021701_model_131,0.0025017753806444803,6.258880055198833e-06,6.258880055198833e-06,0.001780437149216679,0.002435405352556265
