model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
StackedEnsemble_BestOfFamily_AutoML_20200515_161904,0.8805249046005597,0.4350967677276104,0.8925088823478002,0.20368553799274985,0.3719835347359054,0.13837175011461855
StackedEnsemble_AllModels_AutoML_20200515_161904,0.8797716069348632,0.4365666770013854,0.8919313082510255,0.20604158160695246,0.3726128469287326,0.13884033369633508
XGBoost_grid__1_AutoML_20200515_161904_model_42,0.8767497556466394,0.5071081544846375,0.8868812229193546,0.2130398972036785,0.38780769879150495,0.15039481124196266
GBM_grid__1_AutoML_20200515_161904_model_5,0.8719802254944069,0.4487982026671103,0.8852987405401369,0.2222728309110094,0.3794704479011371,0.14399782083028964
XGBoost_grid__1_AutoML_20200515_161904_model_5,0.8717073274193634,0.4482520271807594,0.8844601495699963,0.2020069673847916,0.3787949259960366,0.14348559596034285
GBM_grid__1_AutoML_20200515_161904_model_6,0.8714280664358345,0.4511802224039793,0.8820162305886028,0.21195855625606466,0.3804056218638625,0.14470843714563192
XGBoost_grid__1_AutoML_20200515_161904_model_40,0.8703970985137306,0.44978345865744607,0.8817589534769604,0.2034734410432342,0.3791472345632913,0.1437526254769914
XGBoost_grid__1_AutoML_20200515_161904_model_32,0.8695442920292199,0.5318723738761617,0.8820762895828876,0.21171517500649545,0.3948068752273501,0.1558724687267844
DRF_1_AutoML_20200515_161904,0.8695379291207345,0.4603210242523641,0.8864676076538092,0.209712979803068,0.3853102616112491,0.14846399770292926
XGBoost_grid__1_AutoML_20200515_161904_model_9,0.8692743986609612,0.46246901414393604,0.8798719114368209,0.2098547312643276,0.38220262419838,0.1460788459441281
GBM_grid__1_AutoML_20200515_161904_model_2,0.8691890296387813,0.4533212866198672,0.8856790320484808,0.21469867209634852,0.3823441714737249,0.14618706545992916
XRT_1_AutoML_20200515_161904,0.8689101221501682,0.4611924695428796,0.8821956732609497,0.20787286201856206,0.3856152351091502,0.1486991095482852
GBM_4_AutoML_20200515_161904,0.8687545843871899,0.4525600412913713,0.8799089595986659,0.209258031846357,0.3803626294361209,0.14467572987155994
GBM_2_AutoML_20200515_161904,0.8678890520857083,0.4538784468337248,0.8828878397121053,0.2059514404034084,0.38193631104360376,0.14587534569359645
XGBoost_grid__1_AutoML_20200515_161904_model_12,0.8675330827054379,0.4542175643447386,0.8810195817939269,0.2149519512035618,0.38225699617472975,0.14612041112452734
XGBoost_grid__1_AutoML_20200515_161904_model_50,0.8669126991281048,0.4554615425379384,0.8764828654908657,0.20964263431481198,0.3823217398952888,0.14616991279656086
XGBoost_grid__1_AutoML_20200515_161904_model_23,0.8664632303425895,0.4660887571159751,0.8813568745718087,0.21575031947103016,0.3847021434042757,0.14799573913984387
GBM_grid__1_AutoML_20200515_161904_model_7,0.8661507408369699,0.4567359387594761,0.8788539355352889,0.2092887859040367,0.3828602303763943,0.1465819560038657
GBM_grid__1_AutoML_20200515_161904_model_9,0.8660289618384563,0.4593563859043298,0.8786074702517107,0.22973652256446425,0.3851183456093825,0.14831614012490776
XGBoost_grid__1_AutoML_20200515_161904_model_8,0.8658932197907664,0.460834583072327,0.8784502059304445,0.23204201640569905,0.3847786827150262,0.1480546346719108
XGBoost_grid__1_AutoML_20200515_161904_model_4,0.8658801404788795,0.5259840818887029,0.8773175611820861,0.21809646522758885,0.3941975766492609,0.1553917294361499
XGBoost_grid__1_AutoML_20200515_161904_model_49,0.8655418458444022,0.4658731548047314,0.8852481263815856,0.2101184384715587,0.3864950532966574,0.14937842622278605
XGBoost_grid__1_AutoML_20200515_161904_model_48,0.8653772939610697,0.5111399598115219,0.8834851252429066,0.2083283402176468,0.3942515041228993,0.15543424850316845
XGBoost_grid__1_AutoML_20200515_161904_model_58,0.8649101504297614,0.4588606584426025,0.879966092160505,0.21509370266482145,0.3850200419476631,0.14824043270138024
XGBoost_grid__1_AutoML_20200515_161904_model_26,0.8646342476479332,0.5226182473294653,0.875082932733582,0.2089552634509234,0.39570921359129935,0.15658578172104454
XGBoost_grid__1_AutoML_20200515_161904_model_17,0.8645743302596951,0.46366628157086603,0.8797874689201113,0.22021018807697001,0.3854463228120815,0.1485688677693553
GBM_3_AutoML_20200515_161904,0.8639571281366045,0.4593238428558288,0.875689971064907,0.21263602926230912,0.3841151588590107,0.14754445526528304
XGBoost_grid__1_AutoML_20200515_161904_model_39,0.8639369789264006,0.4786710391005813,0.8755090050374348,0.21256462328930556,0.3867271139278448,0.14955786064696025
XGBoost_grid__1_AutoML_20200515_161904_model_44,0.8634366068730016,0.46137545501683797,0.8803494923117359,0.2164085270043604,0.3860144695166291,0.1490071706762046
XGBoost_grid__1_AutoML_20200515_161904_model_14,0.8630223108316145,0.4611846075100386,0.8758502148400042,0.21058328428591372,0.385904883650181,0.14892257922505975
XGBoost_grid__1_AutoML_20200515_161904_model_34,0.8629427744755459,0.4692536790757679,0.8762709747495158,0.21274755690826275,0.3874983586916256,0.15015497798870375
XGBoost_grid__1_AutoML_20200515_161904_model_30,0.8628671265635522,0.4731889962059999,0.877584001828662,0.2177228211015255,0.3883359523126094,0.15080481185854128
XGBoost_grid__1_AutoML_20200515_161904_model_2,0.8624241974339805,0.4665501809110779,0.8744808222521508,0.21942171766714566,0.3869573702102577,0.14973600636003845
GBM_grid__1_AutoML_20200515_161904_model_4,0.8621740997810098,0.4629232442694998,0.8766487468001797,0.2259546572071427,0.3865003811953791,0.1493825446641733
XGBoost_grid__1_AutoML_20200515_161904_model_31,0.8614743565950663,0.4671868677217519,0.8726529652297118,0.2197859941779388,0.38764207302776826,0.15026637678126564
XGBoost_grid__1_AutoML_20200515_161904_model_29,0.8610568790994364,0.4669034600370128,0.8730757343633222,0.21391073192889806,0.3869805793673169,0.14975396880746425
XGBoost_grid__1_AutoML_20200515_161904_model_51,0.8610065060739264,0.4794736836321826,0.8770191599085085,0.2276233299574569,0.3908562548997293,0.1527686119942422
GBM_1_AutoML_20200515_161904,0.8605923867799972,0.4653656115151306,0.8751359735082729,0.2314255212724403,0.3875680708490607,0.15020900954166255
XGBoost_grid__1_AutoML_20200515_161904_model_55,0.8604412677034673,0.5131508337177265,0.8735723048914396,0.22266839172185604,0.3953128618160173,0.15627225871716965
XGBoost_grid__1_AutoML_20200515_161904_model_28,0.8603191352100378,0.4662080284192479,0.8739414529502868,0.21667170396921764,0.3879660155353162,0.15051762921034922
GBM_5_AutoML_20200515_161904,0.8600780516774217,0.4659442157378589,0.8746895199935859,0.22320411326684086,0.3883917817745288,0.1508481761499932
XGBoost_grid__1_AutoML_20200515_161904_model_13,0.8599872034840459,0.4750018194258605,0.8714766372418438,0.22760300399979502,0.3890136061927962,0.15133158580312392
XGBoost_grid__1_AutoML_20200515_161904_model_35,0.8599585703958612,0.4880302625978942,0.8711943601434691,0.21786457256278516,0.3918494384407923,0.15354598240636425
XGBoost_grid__1_AutoML_20200515_161904_model_11,0.8598661314753641,0.4663358648532958,0.8732448177878872,0.21505358099187136,0.3884053662194564,0.15085872850807006
XGBoost_grid__1_AutoML_20200515_161904_model_19,0.8597789949786047,0.5433618341219298,0.8689679165942893,0.22616675415665835,0.3998599463729904,0.1598879767134108
XGBoost_grid__1_AutoML_20200515_161904_model_33,0.8594445887882017,0.5359113004040468,0.8754959168121755,0.21787500066280294,0.399894205257563,0.15991537539857792
XGBoost_grid__1_AutoML_20200515_161904_model_20,0.8587837300430027,0.4706039858737802,0.8728142584499359,0.2247315647982693,0.3898803072995464,0.15200665401998875
XGBoost_grid__1_AutoML_20200515_161904_model_27,0.8577055705496316,0.4753522756999932,0.8658745929544897,0.22058489268778086,0.3902131475130019,0.1522663004920038
