model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
XGBoost_grid__1_AutoML_20200514_234640_model_14,0.9921876014639319,0.017876149189611033,0.9013531311993199,0.11229723929275404,0.06727954016033047,0.004526536524185522
XGBoost_grid__1_AutoML_20200514_234640_model_28,0.9914896289124236,0.01835763551835042,0.8973087541598802,0.09715119400092184,0.06849428620060719,0.004691467242130688
XGBoost_grid__1_AutoML_20200514_234640_model_11,0.9914353322617396,0.01818758677493493,0.8992719345254071,0.09909776684291192,0.06830709314629582,0.004665858974096734
GBM_grid__1_AutoML_20200514_234640_model_10,0.9913850678384952,0.02000393286167893,0.8825076000324826,0.09087004888058686,0.07025206379443832,0.004935352467377831
XGBoost_grid__1_AutoML_20200514_234640_model_37,0.9913561441294301,0.01975520801869226,0.8829968694131124,0.12435415301552055,0.07179850967080732,0.005155025990949014
XGBoost_grid__1_AutoML_20200514_234640_model_23,0.9912502770952716,0.01991777005708685,0.8877359948060103,0.10566400247971154,0.06802385178286302,0.004627244411376919
XGBoost_grid__1_AutoML_20200514_234640_model_12,0.9911535758557248,0.018081187288623658,0.9008238819186676,0.08713543593572369,0.0673077869336138,0.004530338181900753
XGBoost_grid__1_AutoML_20200514_234640_model_5,0.9910865987524816,0.017994617679481413,0.9025609226938652,0.09812557875252537,0.06714708288205354,0.004508730739569367
XGBoost_grid__1_AutoML_20200514_234640_model_25,0.9910678037580144,0.019218088045627708,0.8887082475537356,0.09299529152589127,0.07025151105234807,0.004935274805138183
XGBoost_grid__1_AutoML_20200514_234640_model_40,0.9910224682814456,0.01833400424124246,0.8973666545218569,0.10573844823109252,0.06819542776133605,0.0046506163675516035
XGBoost_grid__1_AutoML_20200514_234640_model_30,0.9909587530696534,0.018338215886641824,0.9040544425750282,0.1111218510124219,0.06687318273976953,0.0044720225697466075
XGBoost_grid__1_AutoML_20200514_234640_model_29,0.9909529454584908,0.0187553577048298,0.8931013029662933,0.11060378200545924,0.06939653539412495,0.0048158791247080385
XGBoost_grid__1_AutoML_20200514_234640_model_1,0.990935287913256,0.01926104869974149,0.899964261998028,0.10007959616965356,0.06733930849445613,0.004534582468511529
XGBoost_grid__1_AutoML_20200514_234640_model_20,0.9908669266125338,0.018563858559418462,0.8952709236113484,0.10095500478324483,0.06833548675637405,0.004669738750230573
XGBoost_grid__1_AutoML_20200514_234640_model_17,0.9908344882455212,0.01855188894097484,0.8955595920430854,0.1049300407937441,0.06871935788909328,0.004722350148689287
XGBoost_grid__1_AutoML_20200514_234640_model_8,0.9907936604381352,0.01823504443782159,0.8995813544941967,0.1040099647293242,0.06747297698340833,0.004552602623003549
XGBoost_grid__1_AutoML_20200514_234640_model_33,0.9907934798906378,0.020671063699942115,0.8976405139212552,0.10607565077352384,0.0687828126929681,0.0047310753219559345
XGBoost_grid__1_AutoML_20200514_234640_model_34,0.9906700395667434,0.0186526279553986,0.897695962146621,0.09850744874578528,0.06784766278200842,0.0046033053449811324
XGBoost_grid__1_AutoML_20200514_234640_model_22,0.990533142436051,0.02314941392329823,0.8956477798041692,0.1006401359662278,0.07088763114131467,0.005025056248827086
XGBoost_grid__1_AutoML_20200514_234640_model_7,0.9904525279785128,0.019535702291953658,0.8941851436397951,0.0946291922120813,0.06854535106165786,0.00469846515216592
XGBoost_grid__1_AutoML_20200514_234640_model_36,0.990443681151146,0.019494522807850082,0.8851005338958625,0.10883587896678347,0.07047626128329472,0.004966903404471228
XGBoost_grid__1_AutoML_20200514_234640_model_24,0.9904381323247292,0.019739557225763496,0.8842038223544362,0.09367714118589204,0.07038532959914283,0.004954094622779972
XGBoost_grid__1_AutoML_20200514_234640_model_10,0.990436952747747,0.019785269487389925,0.8818054308143047,0.1077721593135228,0.07176810321413862,0.005150660638955255
XGBoost_grid__1_AutoML_20200514_234640_model_26,0.9903734602112012,0.020447056691421838,0.8986093486012461,0.11354707332446715,0.06885482494782895,0.004740986918596168
GBM_grid__1_AutoML_20200514_234640_model_21,0.990359437688912,0.02053094685709521,0.8743133258761902,0.1088061006662311,0.07139007416081802,0.005096542688687098
XGBoost_grid__1_AutoML_20200514_234640_model_31,0.9902443206046424,0.018276203036532462,0.9019951361059371,0.10178574594600756,0.06755323723552054,0.004563439860998518
XGBoost_2_AutoML_20200514_234640,0.9902369602850032,0.019428894470108832,0.8856865268605457,0.10472684060379847,0.07045660664301429,0.0049641334196484435
GBM_grid__1_AutoML_20200514_234640_model_16,0.9902099142699098,0.02138173567835244,0.8776725992427108,0.09439401706036632,0.07287520572852962,0.005310795609975517
XGBoost_grid__1_AutoML_20200514_234640_model_18,0.9901999661028092,0.01919465862292184,0.8880691043753813,0.10626920972711436,0.07000426363148375,0.004900596926586278
XGBoost_grid__1_AutoML_20200514_234640_model_15,0.9901933881556579,0.019346738841471752,0.8878145185440672,0.10075180459329926,0.06979189601564542,0.004870908749458664
GBM_5_AutoML_20200514_234640,0.9901612206098916,0.020308936994228817,0.8767577241433891,0.10530226955064896,0.07188164815574254,0.005166971341585964
XGBoost_grid__1_AutoML_20200514_234640_model_19,0.9901256768259258,0.02207869781338724,0.8919891740345797,0.11764122253717595,0.07030536726231584,0.004942844665889112
GBM_grid__1_AutoML_20200514_234640_model_7,0.9900725657704742,0.020976624100986843,0.8693116134612706,0.10973362130578908,0.07244652122428788,0.005248498437501193
XGBoost_grid__1_AutoML_20200514_234640_model_6,0.9900268752171608,0.01936264143233862,0.8857727558213572,0.11061122658059734,0.07039535459650459,0.004955505948767621
XGBoost_grid__1_AutoML_20200514_234640_model_9,0.9899975181941024,0.01858677335416697,0.8997813919558387,0.10560444587860678,0.06744081339833828,0.004548263311829484
GBM_2_AutoML_20200514_234640,0.9899941720471528,0.022594660839086244,0.8503799254759965,0.10613301071341164,0.07279426181203168,0.0052990045527586144
XGBoost_grid__1_AutoML_20200514_234640_model_2,0.9899861557382732,0.018562050047194363,0.8978731743470999,0.1044811696242413,0.06776825362907975,0.00459253619993528
XGBoost_grid__1_AutoML_20200514_234640_model_32,0.9899649534438418,0.02068172626479468,0.9003578326172859,0.0991371863798194,0.06764442672995277,0.004575768467623947
XGBoost_grid__1_AutoML_20200514_234640_model_39,0.9899577134892006,0.018928510106127325,0.8995920360978537,0.08082451251483634,0.06763791522911937,0.004574887576541536
GBM_grid__1_AutoML_20200514_234640_model_5,0.9898408029664578,0.026488935913399132,0.8265317938527802,0.11689761961485345,0.07389814858349396,0.00546093636406815
GBM_grid__1_AutoML_20200514_234640_model_3,0.9898040374777608,0.02097590749553174,0.8703207406582747,0.11650830504645543,0.07305339884432939,0.005336799082708666
XGBoost_grid__1_AutoML_20200514_234640_model_16,0.9897744818524548,0.018742298363017985,0.8964474962271104,0.09554926827650118,0.0684272720735764,0.00468229156343125
XGBoost_grid__1_AutoML_20200514_234640_model_27,0.9897175431900608,0.019028597216401617,0.8959511115258634,0.106008649597281,0.06763724716014405,0.004574797203402414
XGBoost_3_AutoML_20200514_234640,0.9896219854179972,0.019026086606768692,0.8961102701580512,0.09000208484213366,0.06837889565523189,0.00467567337102909
GBM_grid__1_AutoML_20200514_234640_model_1,0.989516557716082,0.02211291335358611,0.8570416663530522,0.11596790231407847,0.0747190650221966,0.005582938677791244
XGBoost_grid__1_AutoML_20200514_234640_model_13,0.9895125194703924,0.01935553147120804,0.8909589462895541,0.1057905602570592,0.06923001811712529,0.004792795408497495
GBM_grid__1_AutoML_20200514_234640_model_17,0.9894931948699328,0.021411263315555117,0.8769952755511836,0.09462699555086433,0.07246734466547157,0.005251516042864253
XGBoost_1_AutoML_20200514_234640,0.9894450909984058,0.01987500905378271,0.8862938467785136,0.10591711803440684,0.0700169517362331,0.004902373530433995
XGBoost_grid__1_AutoML_20200514_234640_model_4,0.9893960362433936,0.02100544782927134,0.8988648305445347,0.0965310976032428,0.0683273108695624,0.00466862141066582
GBM_grid__1_AutoML_20200514_234640_model_4,0.9893738650107268,0.022069470248560725,0.8666120367979597,0.12060989883430233,0.07396108706436955,0.0054702423997432525
DRF_1_AutoML_20200514_234640,0.9893375388542728,0.022562266876018203,0.8721502832911239,0.11301936308114945,0.07600253133017196,0.005776384768593768
StackedEnsemble_AllModels_AutoML_20200514_234640,0.9892474877808765,0.02151607479050583,0.9052097274187412,0.08417200755251847,0.06849745961973094,0.004691901974356672
XGBoost_grid__1_AutoML_20200514_234640_model_35,0.989158911178708,0.019451084725829768,0.8945250303689747,0.09535570932291064,0.0684351657904488,0.004683371916766214
GBM_grid__1_AutoML_20200514_234640_model_14,0.9891267315964416,0.025166440695202567,0.8071220754606879,0.1242753139417056,0.07889668667252119,0.006224687167901981
GBM_grid__1_AutoML_20200514_234640_model_19,0.9891143219651279,0.023997338984954597,0.8394520397770637,0.11069836482103752,0.07491763994999663,0.005612652775677332
GBM_grid__1_AutoML_20200514_234640_model_20,0.9890984398036168,0.021148910851896303,0.865639083460397,0.11175988781308124,0.07439288047404394,0.0055343006652253885
XGBoost_grid__1_AutoML_20200514_234640_model_3,0.9890944497039268,0.019888948677684568,0.8875070446985803,0.1015006554295429,0.06980711974318253,0.004873033966839024
XGBoost_grid__1_AutoML_20200514_234640_model_21,0.9890731992634962,0.01955152033521709,0.8870596966191793,0.11378529972888628,0.0700751107786471,0.004910521150639664
StackedEnsemble_BestOfFamily_AutoML_20200514_234640,0.9888744345237338,0.021541984177163524,0.9017979168930884,0.09538548762346304,0.0690498216120969,0.0047678778646624035
GBM_grid__1_AutoML_20200514_234640_model_18,0.9888609957716858,0.023018106023560005,0.8559012773913273,0.1006677176055632,0.07439425424088106,0.00553450506405685
GBM_grid__1_AutoML_20200514_234640_model_12,0.9888224609175152,0.020702288988707483,0.8798464428561567,0.09536095723683176,0.07100074598488011,0.005041105930409469
GBM_4_AutoML_20200514_234640,0.9887780582696826,0.028437181424990732,0.809751715654815,0.1088262377304284,0.07634940068559451,0.005829230985049459
GBM_grid__1_AutoML_20200514_234640_model_8,0.9887309112998912,0.02344083832968634,0.8386600528878544,0.11282360746634194,0.07630466529321489,0.005822401945509552
XGBoost_grid__1_AutoML_20200514_234640_model_38,0.988517979599842,0.021533094521690724,0.8951536247467817,0.10613520737462864,0.06995973787869834,0.004894364924056181
GBM_grid__1_AutoML_20200514_234640_model_11,0.9880401967577735,0.024772660132398268,0.8353025843997833,0.11709642648236508,0.07824301625695868,0.0061219695929867
GBM_grid__1_AutoML_20200514_234640_model_6,0.9876686721361084,0.024624774947821795,0.8551422276883054,0.12129919306944115,0.07543053303383095,0.005689765313767862
GBM_grid__1_AutoML_20200514_234640_model_9,0.9866297898002244,0.028025062407467133,0.8118410219040496,0.13325932731541246,0.07892213089708137,0.006228702745336046
GBM_grid__1_AutoML_20200514_234640_model_24,0.9863831859919312,0.023460173240759986,0.8520291831806903,0.1203992540692186,0.07650188985265681,0.005852539151028034
GBM_grid__1_AutoML_20200514_234640_model_13,0.9863374653473684,0.03237916696485345,0.7979987654062679,0.11676666851507182,0.08088808865187692,0.006542882885753902
XGBoost_grid__1_AutoML_20200514_234640_model_41,0.9860330081026948,0.02416712306983204,0.8656144140022163,0.12332765623795032,0.07420898699449878,0.0055069737507496865
GBM_3_AutoML_20200514_234640,0.9856793275920112,0.02425141807655284,0.8530119387693981,0.12132152679485547,0.07509027808688154,0.005638549863165203
GBM_grid__1_AutoML_20200514_234640_model_15,0.9851008293377068,0.03668493259122835,0.803143584351923,0.16639878433277666,0.08624402093533512,0.0074380311470945235
GBM_grid__1_AutoML_20200514_234640_model_2,0.9840321626830204,0.026378398884292737,0.8180050553996022,0.11850259659197822,0.08004783405898902,0.006407655737535446
GBM_grid__1_AutoML_20200514_234640_model_23,0.9835852594812382,0.02974590570961232,0.7825700458232634,0.11131101664357844,0.07792200301161442,0.006071838553342048
GLM_1_AutoML_20200514_234640,0.9819646410725984,0.03595939976767296,0.7228851741578582,0.14672106907806226,0.09374239278745401,0.008787636205517308
GBM_1_AutoML_20200514_234640,0.9807841192250936,0.03032541282675578,0.7829426004864783,0.1146987858096552,0.0823706252059066,0.006784919896811936
GBM_grid__1_AutoML_20200514_234640_model_22,0.9798294261871942,0.03730791311696971,0.8024682165352379,0.10126633486931508,0.08673415070205019,0.007522812898005955
GBM_grid__1_AutoML_20200514_234640_model_25,0.9695552143796308,0.04538306660708145,0.7030456231343636,0.16139590947497734,0.09770245635012027,0.00954576997684716
DeepLearning_grid__2_AutoML_20200514_234640_model_1,0.9659657014400864,0.05449166376035286,0.7027072185778994,0.15924088852912058,0.09361477877504797,0.008763726805101167
DeepLearning_grid__3_AutoML_20200514_234640_model_1,0.9649585533359756,0.05007848472264812,0.7240418336961068,0.19480996118096405,0.09166039824606538,0.008401628606627305
DeepLearning_1_AutoML_20200514_234640,0.9527394598146468,0.05823651118429179,0.6385729531364446,0.18389072538459653,0.10134507898005367,0.010270825033473315
DeepLearning_grid__1_AutoML_20200514_234640_model_1,0.9526339779484824,0.07075295496752332,0.7148140558400417,0.1606216736606153,0.09125560057130812,0.008327584635630134
