model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
StackedEnsemble_AllModels_AutoML_20200515_031533,0.9038618031181168,0.3780657756850744,0.8795282090749321,0.17639015813299996,0.34384100869472484,0.11822663926020582
StackedEnsemble_BestOfFamily_AutoML_20200515_031533,0.8976140016672326,0.38738093262621204,0.8728962215847839,0.18326369900234027,0.3493144027159751,0.12202055194481845
XGBoost_grid__1_AutoML_20200515_031533_model_5,0.8936895770293686,0.3937350865105417,0.8675335588252278,0.18916805229804093,0.3542927271908701,0.1255233365403443
XGBoost_grid__1_AutoML_20200515_031533_model_8,0.892584515969947,0.3982917505439259,0.8683094865357667,0.1890496861941634,0.3541160776977978,0.12539819648407274
XGBoost_grid__1_AutoML_20200515_031533_model_9,0.8886825943936566,0.4082804885363684,0.8647083848266287,0.19196625013971186,0.35828897838166984,0.12837099202978067
XGBoost_grid__1_AutoML_20200515_031533_model_4,0.8867456401539795,0.4323759344758046,0.862028885873629,0.19498616100289892,0.3640755577814255,0.13255101177385611
GBM_grid__1_AutoML_20200515_031533_model_2,0.8847802613328118,0.4106511781867569,0.8574712813288791,0.20037846034721374,0.3615212168943278,0.1306975902647556
XGBoost_grid__1_AutoML_20200515_031533_model_2,0.8808666831706263,0.4148225790184785,0.8533041714880377,0.2014193876811503,0.3640028111723688,0.1324980465413872
XGBoost_grid__1_AutoML_20200515_031533_model_1,0.8757123633466224,0.42458461267256903,0.8469665254092402,0.20535272996084364,0.3681123850524062,0.13550672802897096
XGBoost_3_AutoML_20200515_031533,0.8742234707806618,0.4261831875895526,0.8440717306342878,0.2080378981389531,0.3698389049285164,0.1367808155987242
XGBoost_grid__1_AutoML_20200515_031533_model_11,0.8735125669183186,0.4265295861410714,0.8448836045573876,0.2108106610915996,0.3707495667574383,0.1374552412508282
XGBoost_grid__1_AutoML_20200515_031533_model_7,0.873427466768893,0.4271188738089461,0.8444680476218233,0.21153741996818293,0.3705276268511107,0.13729072225991593
GBM_2_AutoML_20200515_031533,0.8705581656820955,0.4683361218284344,0.842825287993504,0.21183824089529985,0.3856160618908971,0.14869974718824416
GBM_3_AutoML_20200515_031533,0.8699991253381438,0.4830319692527443,0.8422555221459744,0.21056051705914666,0.3919137914973295,0.15359641996581228
GBM_1_AutoML_20200515_031533,0.8681433107090554,0.4647639791903282,0.8389701799833054,0.2170499499557628,0.3846966083277793,0.14799148045889685
XGBoost_grid__1_AutoML_20200515_031533_model_6,0.8670527030446102,0.4349958831915927,0.8376790391751413,0.22024054975570936,0.3754663797978314,0.1409750023584894
XGBoost_1_AutoML_20200515_031533,0.866805291526777,0.4482139870680454,0.8369468030572209,0.2135903035516415,0.3770711751735635,0.1421826711467722
XGBoost_grid__1_AutoML_20200515_031533_model_10,0.8661383393584102,0.43718918919485017,0.8372196971373654,0.21671745757684252,0.3755127741163978,0.1410098435245928
XGBoost_2_AutoML_20200515_031533,0.8655196016068266,0.4490282516073065,0.8333240490351336,0.21987158955814734,0.3792636182306157,0.1438408921133782
XGBoost_grid__1_AutoML_20200515_031533_model_3,0.8642764746204814,0.4547810063945485,0.8354589587544657,0.2201456254125454,0.3799879967165177,0.14439087764863226
GBM_grid__1_AutoML_20200515_031533_model_1,0.862493081272983,0.4546607255585615,0.8318313482051185,0.22185588380992927,0.3824051481230238,0.14623369731099173
GBM_5_AutoML_20200515_031533,0.8612422003745641,0.5046085840093554,0.8306040554475136,0.22213519181018174,0.4035645110551306,0.1628643145831666
GBM_4_AutoML_20200515_031533,0.8611880130022947,0.5203900505145902,0.8329520980790683,0.2169176319537096,0.41048524858344304,0.16849813930461097
GBM_grid__1_AutoML_20200515_031533_model_3,0.8611493013069418,0.480330433398832,0.8291018781620214,0.221551398098499,0.39271300267239306,0.15422350246796698
DRF_1_AutoML_20200515_031533,0.8608592239843649,0.4522969506691117,0.8401742375029609,0.22296147851338244,0.3816499797129157,0.14565670701486896
XGBoost_grid__1_AutoML_20200515_031533_model_12,0.8594026200970394,0.4764119637295066,0.830540161103898,0.21648111113585733,0.3899769829644253,0.15208204724203567
XRT_1_AutoML_20200515_031533,0.857778445554344,0.4588270263326225,0.8350855560838459,0.2229367508634361,0.3846480658123982,0.14795413453321898
DeepLearning_grid__2_AutoML_20200515_031533_model_1,0.7840433259288402,0.5534695085997567,0.7257692457453937,0.32238860714484296,0.4275346783858579,0.18278590122249896
GBM_grid__1_AutoML_20200515_031533_model_4,0.7690193883292384,0.6428611583551483,0.7134927973614161,0.3055515850153579,0.4748200158871357,0.22545404748705986
DeepLearning_1_AutoML_20200515_031533,0.7593098444747834,0.6097779198422646,0.6862505591339474,0.33092160092797995,0.4453010764111984,0.19829304865297198
DeepLearning_grid__1_AutoML_20200515_031533_model_1,0.7299868250360988,0.6575618574492603,0.6450386595726869,0.3565767499190789,0.4594332048009528,0.21107886967367426
DeepLearning_grid__3_AutoML_20200515_031533_model_1,0.671406630116894,0.6218018475596143,0.6163472989451528,0.4080434506086602,0.4645419499311495,0.2157992232458346
GLM_1_AutoML_20200515_031533,0.6644064291581248,0.6620750942572362,0.5688101149226048,0.4158831572119432,0.4845040004603822,0.2347441264621141
DeepLearning_grid__1_AutoML_20200515_031533_model_2,0.5580818099703634,5.603801463972967,0.4469806181234163,0.5,0.5723260369111552,0.32755709252642906
DeepLearning_grid__3_AutoML_20200515_031533_model_2,0.5000510240847568,1.3590027814775354,0.4002505578365303,0.5,0.5978991330812895,0.3574833733393575
DeepLearning_grid__2_AutoML_20200515_031533_model_2,0.493876518320141,1.031412926558279,0.3926005967851175,0.5,0.5300701175520067,0.2809743295215982
