model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_BestOfFamily_AutoML_20200516_081934,44533.02911521818,1983190682.1768718,1983190682.1768718,29147.803816207106,0.22040653784539094
GBM_grid__1_AutoML_20200516_081934_model_54,45247.176378156466,2047306970.196,2047306970.196,29847.382249171,0.22403780766803172
GBM_grid__1_AutoML_20200516_081934_model_292,45446.297603899286,2065365965.902182,2065365965.902182,29890.91324158473,0.2260536955643523
GBM_grid__1_AutoML_20200516_081934_model_253,45479.28667180023,2068365516.1757872,2068365516.1757872,30093.591685972144,0.22568653882703185
GBM_4_AutoML_20200516_081934,45607.23065693778,2080019488.195125,2080019488.195125,30100.895085373417,0.2253309836663701
GBM_grid__1_AutoML_20200516_081934_model_627,45664.845780158175,2085278140.1256297,2085278140.1256297,30215.97126594241,0.22867703532666814
GBM_grid__1_AutoML_20200516_081934_model_447,45751.164233401374,2093169028.711666,2093169028.711666,30221.69886018044,0.22676844567141816
GBM_grid__1_AutoML_20200516_081934_model_271,45788.8195953969,2096615999.9398031,2096615999.9398031,30234.01774020373,0.2282655482545914
GBM_grid__1_AutoML_20200516_081934_model_528,45829.957605624855,2100385014.133371,2100385014.133371,30387.355615650336,0.22709206416511
StackedEnsemble_AllModels_AutoML_20200516_081934,45848.10020453209,2102048292.364816,2102048292.364816,30948.14407211406,0.2342828925882973
GBM_grid__1_AutoML_20200516_081934_model_443,45871.071928350735,2104155239.8559265,2104155239.8559265,30373.3177425325,0.2286490179686462
GBM_grid__1_AutoML_20200516_081934_model_449,45971.99447956344,2113424276.429012,2113424276.429012,30463.7455985614,0.22859851183063395
GBM_grid__1_AutoML_20200516_081934_model_249,45990.171662429384,2115095889.539722,2115095889.539722,30422.310237241974,0.2278894772070877
GBM_grid__1_AutoML_20200516_081934_model_630,46037.86275175676,2119484806.7495923,2119484806.7495923,30761.304043008964,0.23067316764335755
GBM_grid__1_AutoML_20200516_081934_model_34,46054.97730125214,2121060934.2188497,2121060934.2188497,30432.416273771636,0.2290484024882816
GBM_grid__1_AutoML_20200516_081934_model_629,46114.71455705563,2126566898.6787195,2126566898.6787195,30665.90504143792,0.2297352043229681
GBM_grid__1_AutoML_20200516_081934_model_29,46160.53122996653,2130794643.4327161,2130794643.4327161,30764.834727311034,0.2306954980154865
GBM_grid__1_AutoML_20200516_081934_model_355,46167.441399228206,2131432645.3511698,2131432645.3511698,30504.35072598269,0.22820001009717905
GBM_grid__1_AutoML_20200516_081934_model_369,46170.668805811816,2131730657.9759648,2131730657.9759648,30831.049952830068,0.2312108389103313
GBM_grid__1_AutoML_20200516_081934_model_375,46174.516725238616,2132085994.8093407,2132085994.8093407,30692.88094739857,0.2290472871207902
GBM_grid__1_AutoML_20200516_081934_model_503,46203.67019216838,2134779139.2266688,2134779139.2266688,30559.514532713834,0.22933637329284506
GBM_grid__1_AutoML_20200516_081934_model_139,46204.75220237428,2134879126.0828109,2134879126.0828109,30756.188601459333,0.2310086398262489
GBM_grid__1_AutoML_20200516_081934_model_495,46227.21671183081,2136955564.9225702,2136955564.9225702,30491.83613922753,0.22942901834436435
GBM_grid__1_AutoML_20200516_081934_model_28,46229.953610246164,2137208610.8055122,2137208610.8055122,30411.581049215663,0.2277641639238024
XGBoost_grid__1_AutoML_20200516_081934_model_187,46245.79870522089,2138673897.8838105,2138673897.8838105,30743.717310460244,
GBM_grid__1_AutoML_20200516_081934_model_155,46259.41698516455,2139933659.8073304,2139933659.8073304,30584.437710472026,0.2303935106022557
GBM_grid__1_AutoML_20200516_081934_model_437,46305.70343896899,2144218170.9777446,2144218170.9777446,30878.57063083201,0.2296219159453576
GBM_grid__1_AutoML_20200516_081934_model_146,46336.21949317219,2147045236.9194305,2147045236.9194305,30716.542022407884,0.2287073301172175
GBM_grid__1_AutoML_20200516_081934_model_467,46360.548543329016,2149300461.2383647,2149300461.2383647,30735.350322098668,0.22990559616184106
GBM_grid__1_AutoML_20200516_081934_model_213,46366.815271121726,2149881558.386328,2149881558.386328,30771.63105729588,0.23075631390428364
GBM_grid__1_AutoML_20200516_081934_model_378,46368.73882980757,2150059940.666904,2150059940.666904,30671.260395619676,0.22954697407826125
GBM_grid__1_AutoML_20200516_081934_model_714,46372.424532059784,2150401756.9815807,2150401756.9815807,30558.16206161926,0.22861255447444134
GBM_grid__1_AutoML_20200516_081934_model_696,46373.95271084523,2150543490.0277095,2150543490.0277095,30539.300210609665,0.2295946641951513
GBM_grid__1_AutoML_20200516_081934_model_643,46415.66011348687,2154413503.7707357,2154413503.7707357,30903.019943732215,0.2316291722854549
GBM_grid__1_AutoML_20200516_081934_model_245,46433.05791049792,2156028866.919653,2156028866.919653,30462.78846490428,0.227322696673534
GBM_grid__1_AutoML_20200516_081934_model_23,46462.020896566435,2158719385.7929754,2158719385.7929754,30967.348133404936,0.2322622582506812
GBM_grid__1_AutoML_20200516_081934_model_621,46495.66309712322,2161846686.8411865,2161846686.8411865,30781.733565243907,0.2311308190160905
XGBoost_grid__1_AutoML_20200516_081934_model_28,46496.52361470297,2161926708.25263,2161926708.25263,31010.942946585987,0.23390945115594405
GBM_grid__1_AutoML_20200516_081934_model_507,46497.86807327082,2162051735.359298,2162051735.359298,30656.320670336234,0.2286637012695228
GBM_grid__1_AutoML_20200516_081934_model_444,46541.07987683805,2166072116.10222,2166072116.10222,30579.221609907632,0.2297252741387833
XGBoost_grid__1_AutoML_20200516_081934_model_453,46544.355776233235,2166377054.624576,2166377054.624576,31185.9003460972,0.2354053219721019
GBM_grid__1_AutoML_20200516_081934_model_666,46546.78261498384,2166602971.8065624,2166602971.8065624,30816.98779773348,0.2299341023025077
GBM_grid__1_AutoML_20200516_081934_model_325,46549.95105961137,2166897943.6522136,2166897943.6522136,30958.268472422147,0.23082034172604798
GBM_grid__1_AutoML_20200516_081934_model_267,46555.98612601791,2167459844.1659718,2167459844.1659718,30964.461453156426,0.2306998880887867
GBM_grid__1_AutoML_20200516_081934_model_57,46556.08194476505,2167468766.0476785,2167468766.0476785,30952.624098597702,0.2309328909601152
GBM_grid__1_AutoML_20200516_081934_model_715,46593.77206977667,2170979595.6903005,2170979595.6903005,31105.912854585404,0.2332903402618343
GBM_grid__1_AutoML_20200516_081934_model_80,46595.27501917472,2171119654.1125274,2171119654.1125274,30940.185593400245,0.2318512616524585
GBM_grid__1_AutoML_20200516_081934_model_194,46607.28547299279,2172239059.161045,2172239059.161045,30856.167904749214,0.2296773780626297
GBM_grid__1_AutoML_20200516_081934_model_631,46614.483848389806,2172910104.451794,2172910104.451794,30811.89418902417,0.2320126149060784
GBM_grid__1_AutoML_20200516_081934_model_606,46619.310709433514,2173360131.022703,2173360131.022703,31242.19121581128,0.23446968734720736
XGBoost_grid__1_AutoML_20200516_081934_model_255,46620.57780361206,2173478274.7426453,2173478274.7426453,31228.085578228463,0.23377955574747164
GBM_grid__1_AutoML_20200516_081934_model_6,46621.04189494793,2173521547.3704896,2173521547.3704896,30860.70438805869,0.23169619499035324
GBM_grid__1_AutoML_20200516_081934_model_669,46660.71487413937,2177222312.56573,2177222312.56573,31030.885327749595,0.2319920558794775
XGBoost_grid__1_AutoML_20200516_081934_model_459,46661.556644313474,2177300868.470476,2177300868.470476,30890.238941123633,0.23366647225841145
GBM_grid__1_AutoML_20200516_081934_model_544,46700.18940707957,2180907690.657107,2180907690.657107,31145.823317987757,0.2302687671846829
GBM_grid__1_AutoML_20200516_081934_model_282,46756.22157103455,2186144255.5996766,2186144255.5996766,30750.556731079225,0.2295477235064445
