model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_082213,1.039135443275896,1.079802469472193,1.079802469472193,0.8272686716491738,
StackedEnsemble_BestOfFamily_AutoML_20200516_082213,1.0459074722277264,1.0939224404617922,1.0939224404617922,0.8328846704690601,
GBM_grid__1_AutoML_20200516_082213_model_10,1.0641640342902468,1.1324450918768934,1.1324450918768934,0.8481195605982177,
GBM_grid__1_AutoML_20200516_082213_model_204,1.0671179992891051,1.1387408244067831,1.1387408244067831,0.8484131683182926,
GBM_grid__1_AutoML_20200516_082213_model_240,1.0688570618797055,1.1424554187301172,1.1424554187301172,0.8514501327084306,
GBM_grid__1_AutoML_20200516_082213_model_37,1.0691040692783536,1.1429835109475348,1.1429835109475348,0.8504139851930587,
GBM_grid__1_AutoML_20200516_082213_model_254,1.0700949946617813,1.1451032976001978,1.1451032976001978,0.8523566540017816,
GBM_grid__1_AutoML_20200516_082213_model_306,1.0705827240601753,1.1461473690561057,1.1461473690561057,0.8533216113684376,
GBM_grid__1_AutoML_20200516_082213_model_302,1.071994235250108,1.1491716404094636,1.1491716404094636,0.8539151928864521,
GBM_grid__1_AutoML_20200516_082213_model_120,1.0743312165949679,1.1541875629504241,1.1541875629504241,0.8552169883477676,
GBM_grid__1_AutoML_20200516_082213_model_322,1.0750803171847851,1.1557976883981382,1.1557976883981382,0.8560686052350116,
GBM_grid__1_AutoML_20200516_082213_model_57,1.0755103395726144,1.1567224905276003,1.1567224905276003,0.8561272165788831,
GBM_grid__1_AutoML_20200516_082213_model_60,1.0762983245847284,1.1584180835038933,1.1584180835038933,0.8573091144520032,
GBM_grid__1_AutoML_20200516_082213_model_223,1.0786326919415559,1.1634484841250872,1.1634484841250872,0.8594226964506386,
GBM_grid__1_AutoML_20200516_082213_model_127,1.078633783976077,1.1634508399345502,1.1634508399345502,0.8592730020899345,
GBM_2_AutoML_20200516_082213,1.0792944589092526,1.1648765290322158,1.1648765290322158,0.8600988354906978,
GBM_grid__1_AutoML_20200516_082213_model_209,1.0799385894751448,1.1662673570375657,1.1662673570375657,0.8604569334302763,
GBM_grid__1_AutoML_20200516_082213_model_8,1.0802250323187577,1.1668861204480612,1.1668861204480612,0.8610072042516899,
GBM_1_AutoML_20200516_082213,1.0809653272414106,1.16848603869813,1.16848603869813,0.8609358385512658,
GBM_grid__1_AutoML_20200516_082213_model_81,1.081049598257872,1.1686682338935064,1.1686682338935064,0.8603218522362878,
GBM_grid__1_AutoML_20200516_082213_model_233,1.0812848513274178,1.169176929710156,1.169176929710156,0.8614719667947996,
GBM_grid__1_AutoML_20200516_082213_model_33,1.0815282809570896,1.1697034225099974,1.1697034225099974,0.8599453042091516,
GBM_grid__1_AutoML_20200516_082213_model_192,1.0821382909024833,1.1710232806373475,1.1710232806373475,0.8623076302088016,
GBM_grid__1_AutoML_20200516_082213_model_100,1.0823386658944334,1.1714569876901415,1.1714569876901415,0.8610563497134135,
GBM_grid__1_AutoML_20200516_082213_model_272,1.0826409574919709,1.1721114428391315,1.1721114428391315,0.8614922954784259,
GBM_grid__1_AutoML_20200516_082213_model_153,1.0827298510992938,1.172303930461499,1.172303930461499,0.8614905379851479,
GBM_grid__1_AutoML_20200516_082213_model_3,1.083330913068304,1.173605867209405,1.173605867209405,0.8627685136565011,
GBM_grid__1_AutoML_20200516_082213_model_308,1.0835523761457426,1.174085751851085,1.174085751851085,0.862029939044533,
GBM_grid__1_AutoML_20200516_082213_model_21,1.0838772463695372,1.1747898851976104,1.1747898851976104,0.8616323894786188,
GBM_grid__1_AutoML_20200516_082213_model_109,1.0841625628631546,1.1754084627140036,1.1754084627140036,0.8628553272736402,
GBM_grid__1_AutoML_20200516_082213_model_201,1.0844119416398506,1.1759492591711105,1.1759492591711105,0.8616983844643111,
GBM_grid__1_AutoML_20200516_082213_model_125,1.0851661523970857,1.177585578308295,1.177585578308295,0.8645958490849278,
GBM_5_AutoML_20200516_082213,1.085172679053282,1.1775997433636771,1.1775997433636771,0.8636084871330862,
GBM_grid__1_AutoML_20200516_082213_model_116,1.0851925051358509,1.1776427732030237,1.1776427732030237,0.8635671287032726,
GBM_3_AutoML_20200516_082213,1.0851954158031751,1.1776490904802257,1.1776490904802257,0.8639388131136323,
GBM_grid__1_AutoML_20200516_082213_model_293,1.0852728536578375,1.177817166886626,1.177817166886626,0.8630155696743622,
GBM_grid__1_AutoML_20200516_082213_model_101,1.0852824039082232,1.1778378962328118,1.1778378962328118,0.8612118490519434,
GBM_grid__1_AutoML_20200516_082213_model_214,1.0854049603156632,1.178103927877847,1.178103927877847,0.86198769387008,
GBM_grid__1_AutoML_20200516_082213_model_74,1.0862137756076151,1.1798603663197509,1.1798603663197509,0.8644211271357655,
