model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_082308,98.3494013453809,9672.604744994813,9672.604744994813,63.250830637630685,
StackedEnsemble_BestOfFamily_AutoML_20200516_082308,102.59824623877027,10526.400131271335,10526.400131271335,67.63292002462461,
GBM_grid__1_AutoML_20200516_082308_model_4,107.99403349228668,11662.711269933137,11662.711269933137,71.6681439704944,
GBM_grid__1_AutoML_20200516_082308_model_5,111.08126351307878,12339.047103662047,12339.047103662047,72.69775930500286,
XGBoost_grid__1_AutoML_20200516_082308_model_5,111.37625289640994,12404.66970924506,12404.66970924506,75.90666393038546,
XGBoost_grid__1_AutoML_20200516_082308_model_8,118.26933432801556,13987.635442391918,13987.635442391918,78.1340420600033,
XGBoost_grid__1_AutoML_20200516_082308_model_4,119.89959351267359,14375.91252450436,14375.91252450436,80.40262181570408,
GBM_4_AutoML_20200516_082308,122.99785762628204,15128.472980655144,15128.472980655144,83.20487205907237,
XGBoost_1_AutoML_20200516_082308,124.10112621933925,15401.089528908376,15401.089528908376,86.25249741734024,
XGBoost_2_AutoML_20200516_082308,125.34542360415793,15711.475218505788,15711.475218505788,84.65096568932933,
XGBoost_grid__1_AutoML_20200516_082308_model_3,125.55325005576631,15763.618599565789,15763.618599565789,87.0523095593442,
GBM_grid__1_AutoML_20200516_082308_model_2,127.82900375288908,16340.254200456133,16340.254200456133,88.39589567417521,
GBM_5_AutoML_20200516_082308,131.77983888887871,17365.92593757883,17365.92593757883,91.9213028926292,
GBM_3_AutoML_20200516_082308,136.28828764822728,18574.49735008594,18574.49735008594,95.69877729173548,
DRF_1_AutoML_20200516_082308,138.30469579834693,19128.188879873283,19128.188879873283,95.80134046727058,0.6511541581376946
GBM_grid__1_AutoML_20200516_082308_model_3,139.13494669796071,19358.533392644367,19358.533392644367,99.54653096834612,
XGBoost_grid__1_AutoML_20200516_082308_model_2,143.42408468052201,20570.468066445555,20570.468066445555,103.9212656541362,
XGBoost_grid__1_AutoML_20200516_082308_model_1,143.55651469364832,20608.472910987664,20608.472910987664,104.12765545930516,
GBM_2_AutoML_20200516_082308,145.5153131879439,21174.706372185407,21174.706372185407,104.33882855595593,
XGBoost_grid__1_AutoML_20200516_082308_model_6,145.6326270053803,21208.862048488216,21208.862048488216,106.39551386376837,
XGBoost_grid__1_AutoML_20200516_082308_model_7,145.77507249811984,21250.3717618321,21250.3717618321,106.12107210432795,
XGBoost_3_AutoML_20200516_082308,150.38266543420636,22614.94606309645,22614.94606309645,110.23306181273311,
GBM_grid__1_AutoML_20200516_082308_model_6,153.75312702674998,23640.024070503907,23640.024070503907,111.38842790143616,
GBM_1_AutoML_20200516_082308,155.10676880411538,24058.10972885329,24058.10972885329,113.82197282120771,
DeepLearning_grid__3_AutoML_20200516_082308_model_2,163.14413198834905,26616.00780223184,26616.00780223184,116.88487676652694,
DeepLearning_grid__2_AutoML_20200516_082308_model_2,164.066473925046,26917.807866197796,26917.807866197796,120.04513745239096,
GBM_grid__1_AutoML_20200516_082308_model_7,168.2156029438265,28296.48907375508,28296.48907375508,126.12171676260506,
XRT_1_AutoML_20200516_082308,173.58802036337462,30132.800813675367,30132.800813675367,136.14758519886834,0.7860389162210949
DeepLearning_grid__3_AutoML_20200516_082308_model_1,194.60760542161583,37872.120087935305,37872.120087935305,153.34661639582546,
DeepLearning_grid__2_AutoML_20200516_082308_model_1,195.75135236286982,38318.591951892435,38318.591951892435,153.08267606834082,
DeepLearning_grid__1_AutoML_20200516_082308_model_1,200.25515871735882,40102.12859291456,40102.12859291456,156.44828293680658,
GBM_grid__1_AutoML_20200516_082308_model_1,224.27718168773583,50300.25422579365,50300.25422579365,183.80463406494937,
DeepLearning_1_AutoML_20200516_082308,227.81266761510372,51898.611525909735,51898.611525909735,181.30393454129958,
GBM_grid__1_AutoML_20200516_082308_model_8,229.84716484159267,52829.71918571829,52829.71918571829,189.87511668092648,0.915510830299446
GBM_grid__1_AutoML_20200516_082308_model_9,234.52096216285787,55000.081693792614,55000.081693792614,196.8335358362724,0.9318160617429536
GLM_1_AutoML_20200516_082308,268.87415342445314,72293.31037971636,72293.31037971636,228.79998433094212,0.991645938675634
GBM_grid__1_AutoML_20200516_082308_model_10,285.467583936859,81491.74147874763,81491.74147874763,247.03711252984692,1.0284168479367484
DeepLearning_grid__1_AutoML_20200516_082308_model_2,470.84950251042125,221699.25401431113,221699.25401431113,200.8648101556583,
DeepLearning_grid__1_AutoML_20200516_082308_model_3,1165.2727707257914,1357860.6301949623,1357860.6301949623,228.95162522624042,
