model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_042924,0.7072474020972636,0.5001988877733284,0.5001988877733284,0.5075165781219975,0.09536176505831606
StackedEnsemble_BestOfFamily_AutoML_20200516_042924,0.7183403588317174,0.5160128711264805,0.5160128711264805,0.5179484328117469,0.09702693141975202
GBM_grid__1_AutoML_20200516_042924_model_13,0.7380474484322773,0.5447140361373951,0.5447140361373951,0.5414714541140687,0.1001354051991287
GBM_grid__1_AutoML_20200516_042924_model_78,0.7385500553238161,0.5454561842188118,0.5454561842188118,0.5391309148611801,0.10028736364081872
GBM_grid__1_AutoML_20200516_042924_model_89,0.7445918033863389,0.5544169536701203,0.5544169536701203,0.5412410298629731,0.1005641200399559
GBM_grid__1_AutoML_20200516_042924_model_83,0.7497420375009103,0.5621131227960164,0.5621131227960164,0.5481653221998716,0.1015942340215008
GBM_grid__1_AutoML_20200516_042924_model_88,0.7505348419329616,0.5633025489553357,0.5633025489553357,0.5539738543934442,0.10163461039452104
GBM_grid__1_AutoML_20200516_042924_model_90,0.7519021231972811,0.5653568028685794,0.5653568028685794,0.551544142945412,0.102073207244086
GBM_grid__1_AutoML_20200516_042924_model_58,0.7533401033011319,0.5675213112417601,0.5675213112417601,0.5576411349844391,0.10213257629535114
GBM_grid__1_AutoML_20200516_042924_model_15,0.7540534551939484,0.5685966132899319,0.5685966132899319,0.5439199528460331,0.10218237080067408
GBM_grid__1_AutoML_20200516_042924_model_93,0.7542895057951894,0.5689526585527509,0.5689526585527509,0.5513599349417084,0.10190435449926401
GBM_grid__1_AutoML_20200516_042924_model_97,0.7546711001099563,0.5695284693411716,0.5695284693411716,0.5539609918234953,0.10248384685223888
GBM_grid__1_AutoML_20200516_042924_model_69,0.7552880381764687,0.5704600206124588,0.5704600206124588,0.5537019898888177,0.10248085465963992
GBM_grid__1_AutoML_20200516_042924_model_105,0.7563975219581824,0.5721372112244791,0.5721372112244791,0.5597585465894979,0.10247976290295373
GBM_grid__1_AutoML_20200516_042924_model_25,0.7564426670084341,0.5722055084708326,0.5722055084708326,0.5453903273462178,0.10222791910366093
GBM_grid__1_AutoML_20200516_042924_model_99,0.7574209030660195,0.5736864244013445,0.5736864244013445,0.5559987160986078,0.10242077630475728
GBM_grid__1_AutoML_20200516_042924_model_44,0.7585885628058241,0.5754566076198058,0.5754566076198058,0.555287864163718,0.10295690714621043
GBM_grid__1_AutoML_20200516_042924_model_24,0.7607449778978137,0.578732921396745,0.578732921396745,0.5594707683209065,0.10287848134995477
GBM_grid__1_AutoML_20200516_042924_model_56,0.7611944615444609,0.5794170082859618,0.5794170082859618,0.5642165792304569,0.10314815418303958
GBM_grid__1_AutoML_20200516_042924_model_28,0.7622881834957369,0.5810832746972302,0.5810832746972302,0.5620408139149387,0.10336770880141152
GBM_grid__1_AutoML_20200516_042924_model_61,0.7625264753517538,0.5814466256123687,0.5814466256123687,0.5524598013699855,0.10344221803895906
GBM_grid__1_AutoML_20200516_042924_model_107,0.7636915385964185,0.5832247661237651,0.5832247661237651,0.556270143751225,0.10347736269305444
GBM_grid__1_AutoML_20200516_042924_model_87,0.7640917452414375,0.5838361951461059,0.5838361951461059,0.5660164450944423,0.1036946302214283
GBM_grid__1_AutoML_20200516_042924_model_5,0.7643683746711925,0.5842590121974804,0.5842590121974804,0.5686750201948738,0.1033971414961112
GBM_grid__1_AutoML_20200516_042924_model_9,0.7648965621552793,0.5850667507969651,0.5850667507969651,0.5634147440862664,0.10386421463977204
GBM_grid__1_AutoML_20200516_042924_model_106,0.7653475664181518,0.5857568974221874,0.5857568974221874,0.5654508410361226,0.10372911755980296
GBM_grid__1_AutoML_20200516_042924_model_94,0.7653536348254462,0.5857661863405224,0.5857661863405224,0.5569061492091489,0.1035122569663402
GBM_grid__1_AutoML_20200516_042924_model_45,0.7655164259200338,0.5860153983533826,0.5860153983533826,0.5686990469904328,0.10366069225225168
GBM_grid__1_AutoML_20200516_042924_model_77,0.7657066432612314,0.5863066635343827,0.5863066635343827,0.5610257873490914,0.1034413830918653
GBM_grid__1_AutoML_20200516_042924_model_73,0.7657572588501727,0.5863841794817303,0.5863841794817303,0.5683537515686611,0.10363002196976907
GBM_grid__1_AutoML_20200516_042924_model_34,0.7665153556960345,0.5875457905178182,0.5875457905178182,0.5659603845222261,0.10347980025418199
GBM_grid__1_AutoML_20200516_042924_model_102,0.7687528840136997,0.5909809966793809,0.5909809966793809,0.5529863073074699,0.10398830386599978
GBM_grid__1_AutoML_20200516_042924_model_23,0.7689239185040169,0.5912439924475721,0.5912439924475721,0.564504123985978,0.10381558777762
GBM_grid__1_AutoML_20200516_042924_model_47,0.7690023724826021,0.5913646488838706,0.5913646488838706,0.5556127773515176,0.10368541440852402
GBM_grid__1_AutoML_20200516_042924_model_104,0.7706574842678207,0.5939129580580063,0.5939129580580063,0.5475965642203409,0.10310203451856596
GBM_grid__1_AutoML_20200516_042924_model_41,0.7708600315709262,0.5942251882735293,0.5942251882735293,0.5594522866200654,0.10384411080450556
GBM_grid__1_AutoML_20200516_042924_model_54,0.7717747767353991,0.5956363060049749,0.5956363060049749,0.5676834418007629,0.1044333549340884
GBM_grid__1_AutoML_20200516_042924_model_38,0.7726648362173832,0.5970109491268357,0.5970109491268357,0.5717322531226184,0.1047827820120988
GBM_grid__1_AutoML_20200516_042924_model_59,0.7737113847770998,0.5986293069336973,0.5986293069336973,0.5664829792164162,0.10444167351427627
GBM_grid__1_AutoML_20200516_042924_model_49,0.7737408378765941,0.5986748841979738,0.5986748841979738,0.5729002522844029,0.10493453064147612
GBM_grid__1_AutoML_20200516_042924_model_71,0.7740008308743773,0.5990772861942264,0.5990772861942264,0.5743772527084798,0.10477390305429699
GBM_grid__1_AutoML_20200516_042924_model_39,0.7740540428417577,0.5991596612396697,0.5991596612396697,0.5648834136174795,0.10456952154123543
XGBoost_grid__1_AutoML_20200516_042924_model_8,0.7741735277869329,0.5993446511260649,0.5993446511260649,0.5634718543897568,0.10487734557845686
GBM_grid__1_AutoML_20200516_042924_model_2,0.7746177030487433,0.6000325858765111,0.6000325858765111,0.574872909968104,0.10512873866009416
GBM_grid__1_AutoML_20200516_042924_model_72,0.7746288265221329,0.6000498188790568,0.6000498188790568,0.5731346238114812,0.1042927750977022
GBM_4_AutoML_20200516_042924,0.7751364875650758,0.6008365743547229,0.6008365743547229,0.5744382897759711,0.10492582558450043
XGBoost_grid__1_AutoML_20200516_042924_model_5,0.7754415461060586,0.6013095914273546,0.6013095914273546,0.5675483266795832,0.10591407049550816
GBM_grid__1_AutoML_20200516_042924_model_86,0.7757081543304392,0.6017231406947364,0.6017231406947364,0.5590065584767074,0.10471228094215662
GBM_grid__1_AutoML_20200516_042924_model_70,0.7762885553158959,0.6026239211144409,0.6026239211144409,0.5803986950097907,0.10533383076867417
GBM_grid__1_AutoML_20200516_042924_model_18,0.7764149475551213,0.6028201707870218,0.6028201707870218,0.5786888960260199,0.10538190918844684
GBM_grid__1_AutoML_20200516_042924_model_17,0.7764746860607429,0.6029129380931292,0.6029129380931292,0.5746785521607052,0.10500928116350874
GBM_grid__1_AutoML_20200516_042924_model_6,0.7765083525056133,0.6029652215109819,0.6029652215109819,0.5745386594291274,0.10521705793456408
GBM_grid__1_AutoML_20200516_042924_model_16,0.77666889569387,0.6032145735383355,0.6032145735383355,0.5774299277006789,0.1054637858799941
