model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_043329,59.728635613449704,3567.5099122442516,3567.5099122442516,25.264241884643283,
StackedEnsemble_BestOfFamily_AutoML_20200516_043329,60.87208306127344,3705.410496218573,3705.410496218573,25.983407877953816,
GBM_grid__1_AutoML_20200516_043329_model_54,60.97959616880699,3718.5111489107812,3718.5111489107812,26.754604645721887,
GBM_grid__1_AutoML_20200516_043329_model_28,61.15329817114167,3739.725877208559,3739.725877208559,27.034858487089586,
GBM_grid__1_AutoML_20200516_043329_model_110,61.36464564159424,3765.6197347184298,3765.6197347184298,27.41551751400302,
GBM_grid__1_AutoML_20200516_043329_model_139,61.41593376762544,3771.916920549355,3771.916920549355,27.361362003478128,
GBM_grid__1_AutoML_20200516_043329_model_171,61.45501592949309,3776.718982894249,3776.718982894249,27.345351935230767,
GBM_grid__1_AutoML_20200516_043329_model_89,61.49555000487553,3781.7026704021473,3781.7026704021473,26.203401010360004,
GBM_grid__1_AutoML_20200516_043329_model_102,61.616623224115315,3796.6082575425853,3796.6082575425853,26.602005846560672,
GBM_4_AutoML_20200516_043329,61.61710227409461,3796.6672926562346,3796.6672926562346,27.049017753199,
GBM_grid__1_AutoML_20200516_043329_model_49,61.67542396487885,3803.857921247554,3803.857921247554,28.31493821458445,
GBM_grid__1_AutoML_20200516_043329_model_106,61.734968946333716,3811.206390804787,3811.206390804787,28.065450950592304,
GBM_grid__1_AutoML_20200516_043329_model_6,61.751708196950496,3813.273465241322,3813.273465241322,29.031498274915503,
GBM_3_AutoML_20200516_043329,61.8576864546299,3826.373373519303,3826.373373519303,27.74711173151729,
GBM_grid__1_AutoML_20200516_043329_model_169,61.871015261220464,3828.022529454176,3828.022529454176,26.58800550176262,
GBM_grid__1_AutoML_20200516_043329_model_146,61.91542163438302,3833.519436163424,3833.519436163424,28.638390465328122,
GBM_grid__1_AutoML_20200516_043329_model_93,61.985354159681386,3842.184130301131,3842.184130301131,24.856052606042184,
GBM_grid__1_AutoML_20200516_043329_model_157,62.088341187537154,3854.962111420023,3854.962111420023,27.748543735657503,
GBM_grid__1_AutoML_20200516_043329_model_178,62.11176656996893,3857.871546442309,3857.871546442309,25.741289229340023,
GBM_grid__1_AutoML_20200516_043329_model_155,62.179812842929,3866.329125181679,3866.329125181679,28.2202887246876,
GBM_grid__1_AutoML_20200516_043329_model_23,62.19604382172836,3868.347867074356,3868.347867074356,28.514492988923124,
GBM_grid__1_AutoML_20200516_043329_model_122,62.219056538712216,3871.210996567469,3871.210996567469,24.846544675373,
GBM_grid__1_AutoML_20200516_043329_model_34,62.24042012224785,3873.8698969939146,3873.8698969939146,28.80211356311659,
GBM_grid__1_AutoML_20200516_043329_model_47,62.31605558097767,3883.290783171498,3883.290783171498,23.86263991600412,
GBM_grid__1_AutoML_20200516_043329_model_172,62.32254878200424,3884.100086685298,3884.100086685298,26.16629123740729,
GBM_grid__1_AutoML_20200516_043329_model_24,62.32584485447027,3884.510936823499,3884.510936823499,26.344633015979923,
GBM_grid__1_AutoML_20200516_043329_model_152,62.36864041059784,3889.8473066664574,3889.8473066664574,27.86795253475459,
GBM_grid__1_AutoML_20200516_043329_model_17,62.395643124110975,3893.2162808714174,3893.2162808714174,28.08819518267521,
GBM_grid__1_AutoML_20200516_043329_model_97,62.405736971089624,3894.4760069048216,3894.4760069048216,28.832279702438235,
GBM_grid__1_AutoML_20200516_043329_model_73,62.443628808893564,3899.2067788228833,3899.2067788228833,30.143208665714607,
GBM_grid__1_AutoML_20200516_043329_model_78,62.49322460233846,3905.403121198321,3905.403121198321,27.98938147253161,
GBM_grid__1_AutoML_20200516_043329_model_26,62.53460338098588,3910.57662001721,3910.57662001721,28.31437502836243,
GBM_grid__1_AutoML_20200516_043329_model_2,62.62316383559722,3921.660648780052,3921.660648780052,29.39740722881706,
GBM_grid__1_AutoML_20200516_043329_model_138,62.64310660207363,3924.158804758761,3924.158804758761,25.69099921437241,
GBM_grid__1_AutoML_20200516_043329_model_174,62.65000969991593,3925.0237153995586,3925.0237153995586,25.349422798563825,
GBM_grid__1_AutoML_20200516_043329_model_16,62.677303938898646,3928.4444290490796,3928.4444290490796,30.207867000855252,
GBM_grid__1_AutoML_20200516_043329_model_29,62.69696588944105,3930.909531741733,3930.909531741733,29.62615571843553,
GBM_grid__1_AutoML_20200516_043329_model_168,62.71468971326426,3933.132305831015,3933.132305831015,26.431917257800695,
GBM_grid__1_AutoML_20200516_043329_model_39,62.75557441706376,3938.262120415628,3938.262120415628,24.989896895552796,
GBM_grid__1_AutoML_20200516_043329_model_45,62.82963550581106,3947.5630977930737,3947.5630977930737,26.556392876021985,
GBM_grid__1_AutoML_20200516_043329_model_38,62.84248395935591,3949.177790181905,3949.177790181905,26.422504544983425,
GBM_grid__1_AutoML_20200516_043329_model_119,62.857800219710576,3951.103048461048,3951.103048461048,28.924281863790487,
GBM_grid__1_AutoML_20200516_043329_model_158,62.90047942173854,3956.4703114845533,3956.4703114845533,23.331471241537262,
GBM_grid__1_AutoML_20200516_043329_model_162,62.90497504849689,3957.035885852015,3957.035885852015,25.311788620063094,
GBM_grid__1_AutoML_20200516_043329_model_165,62.91846187440782,3958.732844641308,3958.732844641308,25.313483842807017,
DRF_1_AutoML_20200516_043329,62.96589383829895,3964.7037868559332,3964.7037868559332,24.13881602017294,0.8717106126197679
GBM_grid__1_AutoML_20200516_043329_model_118,62.9669640315094,3964.838559345399,3964.838559345399,26.00863925570922,
GBM_grid__1_AutoML_20200516_043329_model_5,62.969716151794216,3965.185152237532,3965.185152237532,27.880372092380647,
GBM_grid__1_AutoML_20200516_043329_model_170,62.97684450428587,3966.082943717002,3966.082943717002,26.6536551261132,
GBM_grid__1_AutoML_20200516_043329_model_161,62.977466414829635,3966.1612760309945,3966.1612760309945,26.577142611558124,
