model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_082304,98.77114991004903,9755.74005455338,9755.74005455338,63.32738145533769,
StackedEnsemble_BestOfFamily_AutoML_20200516_082304,103.07612304256678,10624.687141486369,10624.687141486369,67.80863938282994,
GBM_grid__1_AutoML_20200516_082304_model_4,108.6914982453363,11813.841790815944,11813.841790815944,72.06190335032811,
XGBoost_grid__1_AutoML_20200516_082304_model_5,111.72254913708794,12481.927985689032,12481.927985689032,76.09391913990056,
GBM_grid__1_AutoML_20200516_082304_model_5,112.90472457393291,12747.47683111565,12747.47683111565,74.1135072938265,
XGBoost_grid__1_AutoML_20200516_082304_model_8,118.25722653958346,13984.771628834364,13984.771628834364,77.9924834989091,
XGBoost_grid__1_AutoML_20200516_082304_model_4,120.1199262766834,14428.796688715856,14428.796688715856,80.23487208781542,
GBM_4_AutoML_20200516_082304,123.63431112330126,15285.442886933251,15285.442886933251,83.80102012419775,
XGBoost_1_AutoML_20200516_082304,124.2796052394557,15445.420278474949,15445.420278474949,86.36934876371497,
XGBoost_2_AutoML_20200516_082304,125.56527822139697,15766.639094816828,15766.639094816828,84.85545374270944,
XGBoost_grid__1_AutoML_20200516_082304_model_3,126.1096265784731,15903.637915761929,15903.637915761929,87.35973147448874,
GBM_grid__1_AutoML_20200516_082304_model_2,127.70384684496194,16308.2724990015,16308.2724990015,88.31246220630447,
GBM_5_AutoML_20200516_082304,134.68099450586624,18138.97028108917,18138.97028108917,94.3608801743404,
GBM_3_AutoML_20200516_082304,137.63280291630386,18942.78843859813,18942.78843859813,96.91920291441828,
DRF_1_AutoML_20200516_082304,138.32224790856174,19133.04426647761,19133.04426647761,95.84590097163893,0.6501165119056247
GBM_grid__1_AutoML_20200516_082304_model_3,139.11177103442066,19352.084840333082,19352.084840333082,99.5228433495837,
XGBoost_grid__1_AutoML_20200516_082304_model_1,142.20148395590132,20221.262039260448,20221.262039260448,102.95035496433391,
XGBoost_grid__1_AutoML_20200516_082304_model_2,143.8427128706783,20690.726045996398,20690.726045996398,103.875617867206,
XGBoost_grid__1_AutoML_20200516_082304_model_6,144.96513896301175,21014.891514565308,21014.891514565308,105.77155225614797,
XGBoost_grid__1_AutoML_20200516_082304_model_7,146.5014653456999,21462.67934843732,21462.67934843732,106.77581076752406,
GBM_2_AutoML_20200516_082304,147.6399697540099,21797.560668964965,21797.560668964965,106.22650061161255,
XGBoost_3_AutoML_20200516_082304,150.53899585528512,22661.98927311755,22661.98927311755,110.25142262076493,
GBM_grid__1_AutoML_20200516_082304_model_6,153.15956339151256,23457.85185827876,23457.85185827876,110.80447556097357,
GBM_1_AutoML_20200516_082304,158.3588332131865,25077.520056641817,25077.520056641817,116.84004388757285,
DeepLearning_grid__3_AutoML_20200516_082304_model_2,160.00051556324644,25600.16498050467,25600.16498050467,113.16813967516495,
DeepLearning_grid__2_AutoML_20200516_082304_model_2,165.81338639587722,27494.079108068483,27494.079108068483,122.04015105964692,
XRT_1_AutoML_20200516_082304,173.18754388561558,29993.925357132037,29993.925357132037,135.74797983258998,0.7818747208243263
GBM_grid__1_AutoML_20200516_082304_model_7,180.6948825994463,32650.64059762769,32650.64059762769,138.80382830645777,
DeepLearning_grid__2_AutoML_20200516_082304_model_1,194.6677302974992,37895.525219179886,37895.525219179886,152.4447298310159,
DeepLearning_grid__3_AutoML_20200516_082304_model_1,196.0353879202441,38429.873317040576,38429.873317040576,154.23392569031589,
DeepLearning_grid__1_AutoML_20200516_082304_model_1,198.55601284785868,39424.49023803904,39424.49023803904,154.45419467550948,
GBM_grid__1_AutoML_20200516_082304_model_1,224.4743419928953,50388.73021314333,50388.73021314333,184.00737242209505,
DeepLearning_1_AutoML_20200516_082304,228.84647821450747,52370.710591183066,52370.710591183066,181.21819821088818,
GBM_grid__1_AutoML_20200516_082304_model_8,236.1054587546507,55745.78765374405,55745.78765374405,196.34314636559853,0.927270857273801
GBM_grid__1_AutoML_20200516_082304_model_9,242.61636245638732,58862.69933156912,58862.69933156912,205.37320669721882,0.9467862230800256
GLM_1_AutoML_20200516_082304,268.73209913440206,72216.94110518211,72216.94110518211,228.56805675488587,0.9887858751120552
GBM_grid__1_AutoML_20200516_082304_model_10,285.34550715876463,81422.05845569256,81422.05845569256,246.92154897074641,1.0254573453363995
DeepLearning_grid__1_AutoML_20200516_082304_model_2,546.0957099006723,298220.5243719192,298220.5243719192,204.9532955710742,
DeepLearning_grid__1_AutoML_20200516_082304_model_3,1291.2267622989395,1667266.5516770019,1667266.5516770019,248.17547685492642,
