model_id,rmse,mean_residual_deviance,mse,mae,rmsle
DeepLearning_grid__2_AutoML_20200516_042613_model_2,0.13701399124048225,0.018772833795646947,0.018772833795646947,0.10551556349531503,0.09766084426562542
DeepLearning_grid__2_AutoML_20200516_042613_model_7,0.1390160562267074,0.019325463888827075,0.019325463888827075,0.10709783706147992,0.10439491904215734
DeepLearning_grid__2_AutoML_20200516_042613_model_5,0.13932778960129188,0.019412232955181852,0.019412232955181852,0.10732719946259316,0.0994830304792396
DeepLearning_grid__3_AutoML_20200516_042613_model_4,0.14061652755386164,0.01977300782130593,0.01977300782130593,0.10926811017907734,0.09983259400532238
DeepLearning_grid__2_AutoML_20200516_042613_model_4,0.14086192816856094,0.019842082807364825,0.019842082807364825,0.11062392234612076,0.10103010718405374
DeepLearning_grid__3_AutoML_20200516_042613_model_7,0.14116352338476626,0.019927140334401447,0.019927140334401447,0.1084543094916682,0.09983322277850422
DeepLearning_grid__3_AutoML_20200516_042613_model_6,0.14139686563029222,0.01999307361007091,0.01999307361007091,0.1111813890810534,0.10051374453919737
DeepLearning_grid__2_AutoML_20200516_042613_model_6,0.14193819412053174,0.02014645095019776,0.02014645095019776,0.10876266012185637,0.1012433020121908
DeepLearning_grid__2_AutoML_20200516_042613_model_8,0.14257226332126624,0.020326850268548486,0.020326850268548486,0.10960891875993023,0.10129708998478243
DeepLearning_grid__3_AutoML_20200516_042613_model_1,0.14301054512358527,0.020452016016545012,0.020452016016545012,0.11106786195845147,0.10206756666223396
DeepLearning_grid__3_AutoML_20200516_042613_model_11,0.14426187072589342,0.020811487345334383,0.020811487345334383,0.1130194318297855,0.10301514634931193
DeepLearning_grid__2_AutoML_20200516_042613_model_3,0.1444503322749955,0.02086589849435661,0.02086589849435661,0.11056824772483567,0.10346429395399613
DeepLearning_grid__2_AutoML_20200516_042613_model_1,0.1449983930456878,0.021024533985831758,0.021024533985831758,0.10930984105536057,0.1028942200849047
DeepLearning_grid__3_AutoML_20200516_042613_model_9,0.14632940449236365,0.021412294619089767,0.021412294619089767,0.11565822137367142,0.10499752423656072
DeepLearning_grid__3_AutoML_20200516_042613_model_3,0.1466524818857044,0.02150695044323686,0.02150695044323686,0.11327789526232253,0.10414364257757698
StackedEnsemble_AllModels_AutoML_20200516_042613,0.14717138817515965,0.021659417497403518,0.021659417497403518,0.11370662371610248,0.10506905617479333
DeepLearning_grid__3_AutoML_20200516_042613_model_8,0.14724927657527573,0.021682349451942046,0.021682349451942046,0.11605744312299668,0.10473466807861928
GBM_3_AutoML_20200516_042613,0.14747875304809707,0.0217499826006216,0.0217499826006216,0.11503461415499258,0.1055983492565431
DRF_1_AutoML_20200516_042613,0.1504285030023089,0.022628734515515656,0.022628734515515656,0.11670984352220813,0.10748996580604506
GBM_4_AutoML_20200516_042613,0.1504981886927639,0.022649704799802783,0.022649704799802783,0.11805604192204927,0.10785952995473022
XGBoost_grid__1_AutoML_20200516_042613_model_6,0.15204871764865605,0.02311881253860073,0.02311881253860073,0.11539855698379972,0.10851944105024944
GBM_grid__1_AutoML_20200516_042613_model_6,0.15243314720062376,0.023235864365487028,0.023235864365487028,0.11783627931434584,0.10930588131473692
XRT_1_AutoML_20200516_042613,0.15277200121174006,0.023339284354239903,0.023339284354239903,0.11953347891069135,0.10959154194601152
GBM_grid__1_AutoML_20200516_042613_model_8,0.15348264044799848,0.023556920918889574,0.023556920918889574,0.12006769269077455,0.110371228565511
GBM_grid__1_AutoML_20200516_042613_model_7,0.15357358803683485,0.02358484694250746,0.02358484694250746,0.12074799056681823,0.1101545186362022
DeepLearning_grid__3_AutoML_20200516_042613_model_2,0.15373329558414747,0.023633926171162854,0.023633926171162854,0.1137456377373699,0.12150984750150833
DeepLearning_grid__3_AutoML_20200516_042613_model_5,0.15377591112421451,0.02364703084208232,0.02364703084208232,0.11755898579112227,0.11438477140268097
XGBoost_grid__1_AutoML_20200516_042613_model_5,0.153808212329483,0.02365696617999132,0.02365696617999132,0.12170812743433153,0.11030199037954977
