model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_032407,113.62929110044412,12911.61579598947,12911.61579598947,76.35714988829821,
StackedEnsemble_BestOfFamily_AutoML_20200516_032407,115.17204510575355,13264.59997384173,13264.59997384173,77.58677884888907,
XGBoost_2_AutoML_20200516_032407,127.8204019684092,16338.055159365704,16338.055159365704,86.78177463001337,
GBM_grid__1_AutoML_20200516_032407_model_2,130.04219547135486,16910.972603010057,16910.972603010057,90.28909528901636,
XGBoost_1_AutoML_20200516_032407,134.4074786070415,18065.370305502307,18065.370305502307,94.6981228580608,
DRF_1_AutoML_20200516_032407,141.09642871043084,19908.20219483769,19908.20219483769,97.10813322586831,0.6517680984616716
XGBoost_grid__1_AutoML_20200516_032407_model_1,142.4747486273969,20299.053996439943,20299.053996439943,103.176019668951,
XGBoost_grid__1_AutoML_20200516_032407_model_2,147.78301299511313,21839.818929913778,21839.818929913778,107.71128317801764,
XGBoost_grid__1_AutoML_20200516_032407_model_3,147.8506505783655,21859.814876445933,21859.814876445933,105.86129776195091,
GBM_4_AutoML_20200516_032407,165.18463486317228,27285.96359487955,27285.96359487955,123.50761913933849,
GBM_5_AutoML_20200516_032407,172.63749761589366,29803.70558307769,29803.70558307769,131.27946535423882,
XGBoost_3_AutoML_20200516_032407,173.05155583980357,29946.84097857666,29946.84097857666,131.3123618745399,
XRT_1_AutoML_20200516_032407,174.82095493542815,30562.366284535,30562.366284535,136.65437614448237,0.7787593149304081
GBM_3_AutoML_20200516_032407,184.4640794459457,34026.996605840155,34026.996605840155,143.34558147503108,
GBM_grid__1_AutoML_20200516_032407_model_3,190.69735020929852,36365.47937684787,36365.47937684787,149.3606013448033,
GBM_2_AutoML_20200516_032407,193.9032345939941,37598.464386013504,37598.464386013504,152.79915950330437,
DeepLearning_grid__2_AutoML_20200516_032407_model_1,198.98669135437228,39595.70333616022,39595.70333616022,157.25152768954882,
DeepLearning_grid__3_AutoML_20200516_032407_model_1,202.3499210200893,40945.49053683638,40945.49053683638,162.5090506734791,
GBM_1_AutoML_20200516_032407,204.12277300688254,41666.1064600193,41666.1064600193,163.4577490914089,
DeepLearning_grid__1_AutoML_20200516_032407_model_1,204.770517172249,41930.964702990335,41930.964702990335,159.96575204228753,
GBM_grid__1_AutoML_20200516_032407_model_4,222.56055685504631,49533.20146762829,49533.20146762829,187.2851214598272,0.906172124769772
GBM_grid__1_AutoML_20200516_032407_model_1,223.76790322228058,50072.074512495936,50072.074512495936,183.3066942838428,
DeepLearning_1_AutoML_20200516_032407,226.85739282664426,51464.27668010238,51464.27668010238,180.7876157639597,
GLM_1_AutoML_20200516_032407,268.67619927339655,72186.90005599789,72186.90005599789,228.61937270035682,0.9908855124446021
GBM_grid__1_AutoML_20200516_032407_model_5,276.4171703390514,76406.45205824812,76406.45205824812,239.15434398431168,1.011830578929984
XGBoost_grid__1_AutoML_20200516_032407_model_4,438.0826585846089,191916.41575255906,191916.41575255906,364.27592794983474,1.3002023722168303
