model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_AllModels_AutoML_20200516_031930,43986.80527159893,1934839038.0015645,1934839038.0015645,28569.224334334107,0.21613249474112065
StackedEnsemble_BestOfFamily_AutoML_20200516_031930,44689.20962589669,1997125456.9873366,1997125456.9873366,29310.649099863243,0.22081611159840364
GBM_grid__1_AutoML_20200516_031930_model_54,45247.176378156466,2047306970.196,2047306970.196,29847.382249171,0.22403780766803172
GBM_4_AutoML_20200516_031930,45607.23065693778,2080019488.195125,2080019488.195125,30100.895085373417,0.2253309836663701
GBM_grid__1_AutoML_20200516_031930_model_34,46054.97730125214,2121060934.2188497,2121060934.2188497,30432.416273771636,0.2290484024882816
GBM_grid__1_AutoML_20200516_031930_model_29,46160.53122996653,2130794643.4327161,2130794643.4327161,30764.834727311034,0.2306954980154865
GBM_grid__1_AutoML_20200516_031930_model_139,46204.75220237428,2134879126.0828109,2134879126.0828109,30756.188601459333,0.2310086398262489
GBM_grid__1_AutoML_20200516_031930_model_28,46229.953610246164,2137208610.8055122,2137208610.8055122,30411.581049215663,0.2277641639238024
GBM_grid__1_AutoML_20200516_031930_model_155,46259.41698516455,2139933659.8073304,2139933659.8073304,30584.437710472026,0.2303935106022557
GBM_grid__1_AutoML_20200516_031930_model_146,46336.21949317219,2147045236.9194305,2147045236.9194305,30716.542022407884,0.2287073301172175
GBM_grid__1_AutoML_20200516_031930_model_23,46462.020896566435,2158719385.7929754,2158719385.7929754,30967.348133404936,0.2322622582506812
XGBoost_grid__1_AutoML_20200516_031930_model_28,46496.52361470297,2161926708.25263,2161926708.25263,31010.942946585987,0.23390945115594405
GBM_grid__1_AutoML_20200516_031930_model_57,46556.08194476505,2167468766.0476785,2167468766.0476785,30952.624098597702,0.2309328909601152
GBM_grid__1_AutoML_20200516_031930_model_80,46595.27501917472,2171119654.1125274,2171119654.1125274,30940.185593400245,0.2318512616524585
GBM_grid__1_AutoML_20200516_031930_model_6,46621.04189494793,2173521547.3704896,2173521547.3704896,30860.70438805869,0.23169619499035324
GBM_grid__1_AutoML_20200516_031930_model_106,46774.04017970726,2187810834.732869,2187810834.732869,31053.75761269456,0.2319060574406191
XGBoost_grid__1_AutoML_20200516_031930_model_50,46838.87302214625,2193880025.9847393,2193880025.9847393,31024.834253329227,0.2339298513189496
GBM_grid__1_AutoML_20200516_031930_model_92,46840.71071536794,2194052180.320785,2194052180.320785,30729.516231804424,0.2293972859463656
XGBoost_grid__1_AutoML_20200516_031930_model_78,46863.94755626344,2196229580.55621,2196229580.55621,31225.478415687165,0.2367524203684649
GBM_grid__1_AutoML_20200516_031930_model_49,46922.10794612713,2201684214.1080065,2201684214.1080065,31041.495175904318,0.2321909647045321
XGBoost_grid__1_AutoML_20200516_031930_model_92,46961.66381174369,2205397867.967237,2205397867.967237,31431.004304240225,0.2371261970996369
XGBoost_grid__1_AutoML_20200516_031930_model_40,46976.0889154023,2206752929.7877827,2206752929.7877827,31075.571721603497,0.2386843902252593
XGBoost_grid__1_AutoML_20200516_031930_model_14,46984.39350681527,2207533233.2032647,2207533233.2032647,31346.830826423375,0.23586273277592626
GBM_grid__1_AutoML_20200516_031930_model_161,46991.52248494966,2208203185.4535303,2208203185.4535303,31057.320639957554,0.2306733610882237
XGBoost_grid__1_AutoML_20200516_031930_model_59,47023.40758469631,2211200860.8764744,2211200860.8764744,31323.533831035336,0.2359973036296845
GBM_grid__1_AutoML_20200516_031930_model_122,47058.0394282162,2214459074.8275504,2214459074.8275504,30579.143008179766,0.2290490636304673
XGBoost_grid__1_AutoML_20200516_031930_model_5,47086.594095718,2217147343.534905,2217147343.534905,31224.87489512047,0.2358238359146575
GBM_grid__1_AutoML_20200516_031930_model_91,47087.200467934264,2217204447.9074297,2217204447.9074297,30862.58133763845,0.22982086202495824
GBM_grid__1_AutoML_20200516_031930_model_168,47094.71050295434,2217911757.357077,2217911757.357077,30915.79306378543,0.2314324267319063
GBM_grid__1_AutoML_20200516_031930_model_93,47159.82487532255,2224049082.2710915,2224049082.2710915,30971.21801624638,0.2303526344738316
GBM_grid__1_AutoML_20200516_031930_model_137,47160.22719005927,2224087028.6180053,2224087028.6180053,30938.193142644708,0.2311544683286289
GBM_grid__1_AutoML_20200516_031930_model_138,47171.25307935565,2225127117.07662,2225127117.07662,30965.179093421317,0.2320515649723497
GBM_grid__1_AutoML_20200516_031930_model_148,47181.06535042195,2226052927.6007867,2226052927.6007867,31543.30942164703,0.2352996055658164
GBM_5_AutoML_20200516_031930,47197.655253975056,2227618661.4730787,2227618661.4730787,31387.68526566924,0.2340306718250908
GBM_grid__1_AutoML_20200516_031930_model_170,47225.35360514275,2230234023.1307693,2230234023.1307693,30824.085056459862,0.2313860749925758
XGBoost_grid__1_AutoML_20200516_031930_model_65,47238.00859461058,2231429455.9845037,2231429455.9845037,31422.831144268817,0.2368615850122071
XGBoost_grid__1_AutoML_20200516_031930_model_12,47252.32894121079,2232782590.368387,2232782590.368387,31365.428644908083,0.2362340284709535
GBM_grid__1_AutoML_20200516_031930_model_26,47253.52126828883,2232895272.2526245,2232895272.2526245,31592.787444762347,0.23460519737643054
GBM_grid__1_AutoML_20200516_031930_model_178,47278.65086753363,2235270827.8541393,2235270827.8541393,31209.00442055336,0.2314939050742861
GBM_grid__1_AutoML_20200516_031930_model_72,47303.21894880873,2237594522.9189377,2237594522.9189377,31107.091625342066,0.23190216965359825
GBM_grid__1_AutoML_20200516_031930_model_169,47356.81737854413,2242668152.22478,2242668152.22478,31622.401473958897,0.23494056563604054
GBM_grid__1_AutoML_20200516_031930_model_5,47389.08799390256,2245725660.89384,2245725660.89384,31304.940979992738,0.2329045907321377
GBM_grid__1_AutoML_20200516_031930_model_131,47390.07370890393,2245819086.135348,2245819086.135348,30649.958101447864,0.23122269542891244
GBM_grid__1_AutoML_20200516_031930_model_140,47406.924211489924,2247416463.1939487,2247416463.1939487,31235.4270743011,0.2329952889846976
GBM_grid__1_AutoML_20200516_031930_model_38,47411.72913625695,2247872059.689796,2247872059.689796,31156.197979499917,0.23251273008946785
XGBoost_grid__1_AutoML_20200516_031930_model_108,47428.160394186394,2249430398.3766713,2249430398.3766713,31635.605017952013,
GBM_3_AutoML_20200516_031930,47479.547527950686,2254307433.458928,2254307433.458928,31528.45754584956,0.23449259801445824
GBM_grid__1_AutoML_20200516_031930_model_59,47485.55798770831,2254878217.4040084,2254878217.4040084,31087.700395592306,0.2327624173282148
GBM_grid__1_AutoML_20200516_031930_model_110,47492.56606616068,2255543831.548637,2255543831.548637,31661.496968623847,0.23778847144978002
GBM_grid__1_AutoML_20200516_031930_model_120,47505.64891135747,2256786678.48916,2256786678.48916,31746.331643976166,0.2386258757203496
GBM_2_AutoML_20200516_031930,47518.195006394315,2257978856.665717,2257978856.665717,31616.299277606373,0.2345919196509249
GBM_grid__1_AutoML_20200516_031930_model_73,47519.537681079055,2258106461.4234915,2258106461.4234915,31893.155686387487,0.2377390474207741
GBM_grid__1_AutoML_20200516_031930_model_144,47549.2778107365,2260933820.322599,2260933820.322599,30713.633315873405,0.2298947829732049
GBM_grid__1_AutoML_20200516_031930_model_114,47608.67674972552,2266586101.8598557,2266586101.8598557,31536.514282873224,0.2335840467967768
GBM_grid__1_AutoML_20200516_031930_model_4,47627.63326005627,2268391449.9544177,2268391449.9544177,31653.815394369176,0.23573395923419044
GBM_grid__1_AutoML_20200516_031930_model_41,47631.01769188465,2268713846.3646283,2268713846.3646283,30740.84007485129,0.231220541298909
GBM_grid__1_AutoML_20200516_031930_model_171,47649.68430488122,2270492414.354843,2270492414.354843,31837.987093875672,0.2366311006287623
GBM_grid__1_AutoML_20200516_031930_model_164,47650.70968854358,2270590133.821861,2270590133.821861,31499.29606287447,0.2347151842516856
GBM_grid__1_AutoML_20200516_031930_model_133,47663.86877314247,2271844386.423345,2271844386.423345,31541.546676481976,0.2344089432111445
XGBoost_grid__1_AutoML_20200516_031930_model_97,47686.03937531576,2273958351.304165,2273958351.304165,31988.872593395878,0.243118645552291
GBM_grid__1_AutoML_20200516_031930_model_130,47688.94408845426,2274235388.271716,2274235388.271716,31744.25201492535,0.23700270877807844
XGBoost_grid__1_AutoML_20200516_031930_model_85,47734.138507668635,2278547979.069293,2278547979.069293,31955.33430616328,
