model_id,rmse,mean_residual_deviance,mse,mae,rmsle
StackedEnsemble_BestOfFamily_AutoML_20200516_021354,21.751901644010147,473.1452251306913,473.1452251306913,17.10376397980408,0.030571449415975206
DeepLearning_grid__1_AutoML_20200516_021354_model_19,21.946834693370104,481.6635530581136,481.6635530581136,17.266676796110893,0.030773150211507262
DeepLearning_grid__1_AutoML_20200516_021354_model_15,22.422303586519533,502.7596981260466,502.7596981260466,17.75505519685843,0.031563242831432387
DeepLearning_grid__1_AutoML_20200516_021354_model_21,22.53349054650512,507.7581962094355,507.7581962094355,17.879564187163503,0.031746154968435934
DeepLearning_grid__2_AutoML_20200516_021354_model_4,22.839087428906613,521.6239145852403,521.6239145852403,18.04010273545954,0.032259366215534886
DeepLearning_grid__1_AutoML_20200516_021354_model_18,22.86885364382605,522.9844669827361,522.9844669827361,17.860119063749714,0.03221192076346645
DeepLearning_grid__1_AutoML_20200516_021354_model_24,22.918337275075817,525.2501834541295,525.2501834541295,18.120517864620837,0.03236753974860515
DeepLearning_grid__1_AutoML_20200516_021354_model_16,22.953222176652353,526.8504082907656,526.8504082907656,18.04983077750383,0.03223962567562658
DeepLearning_grid__1_AutoML_20200516_021354_model_6,23.167668248821283,536.7408520874415,536.7408520874415,18.38873295575009,0.03272993858602891
DeepLearning_grid__1_AutoML_20200516_021354_model_4,23.202564432494146,538.3589962440421,538.3589962440421,18.412536946090537,0.03291923990315501
DeepLearning_grid__1_AutoML_20200516_021354_model_11,23.267267190923505,541.3657225338253,541.3657225338253,18.33541808458427,0.032856984606841444
XGBoost_grid__1_AutoML_20200516_021354_model_10,23.48432535493252,551.5135373763263,551.5135373763263,18.640496490451,0.03344344817138549
XGBoost_grid__1_AutoML_20200516_021354_model_17,23.556298237415838,554.8991866500803,554.8991866500803,18.69673268186605,0.03335663075802117
XGBoost_grid__1_AutoML_20200516_021354_model_15,23.557301146499235,554.9464373068541,554.9464373068541,18.881366836368986,0.03344795192737456
DeepLearning_grid__1_AutoML_20200516_021354_model_23,23.572143885287076,555.6459673486767,555.6459673486767,18.71811681439057,0.03359547733510874
XGBoost_grid__1_AutoML_20200516_021354_model_20,23.62441738315124,558.1130966933383,558.1130966933383,18.52544662434309,0.03367706020186068
DeepLearning_grid__1_AutoML_20200516_021354_model_3,23.83063378980184,567.8991068236453,567.8991068236453,18.976050519524673,0.0334103774339275
XGBoost_grid__1_AutoML_20200516_021354_model_8,23.890066980118533,570.7353003145497,570.7353003145497,18.830514892357982,0.033886257141543544
DeepLearning_grid__1_AutoML_20200516_021354_model_5,23.92585644903609,572.4466068198817,572.4466068198817,18.982225786458265,0.033852469660987504
XGBoost_grid__1_AutoML_20200516_021354_model_6,23.948851987318807,573.5475115105038,573.5475115105038,18.985531035578926,0.03415340010097945
DeepLearning_grid__2_AutoML_20200516_021354_model_6,24.014693763296666,576.7055165449196,576.7055165449196,18.895284431614424,0.033997474163612096
XGBoost_2_AutoML_20200516_021354,24.059595905808173,578.8641551507811,578.8641551507811,18.97118449920572,0.03431644097905448
DeepLearning_grid__1_AutoML_20200516_021354_model_7,24.111745163962105,581.3762548518499,581.3762548518499,19.10714134028025,0.03430238444521709
DeepLearning_grid__1_AutoML_20200516_021354_model_9,24.13744671054881,582.6163337045838,582.6163337045838,18.97126190981487,0.033997460817636445
XGBoost_3_AutoML_20200516_021354,24.186541591282825,584.9887941468538,584.9887941468538,19.22186392121104,0.03422536771080674
GBM_3_AutoML_20200516_021354,24.215092462548643,586.3707029697799,586.3707029697799,19.257426690072208,0.034456980950505416
XGBoost_grid__1_AutoML_20200516_021354_model_16,24.226473811580924,586.9220333432164,586.9220333432164,19.255693303238065,0.03420399800747274
GBM_grid__1_AutoML_20200516_021354_model_4,24.242866056977462,587.71655465655,587.71655465655,19.102406956309594,0.03461146613567983
StackedEnsemble_AllModels_AutoML_20200516_021354,24.32355510138125,591.63533276993,591.63533276993,19.308574568559013,0.034530921491219536
GBM_4_AutoML_20200516_021354,24.338025348052078,592.3394778424258,592.3394778424258,19.319006006051087,0.03456967324431436
XGBoost_grid__1_AutoML_20200516_021354_model_13,24.358733103576068,593.3478784112527,593.3478784112527,19.093408335211898,0.03460162234227895
GBM_2_AutoML_20200516_021354,24.432718216871532,596.9577194650462,596.9577194650462,19.51689901153791,0.034747510299797627
GBM_grid__1_AutoML_20200516_021354_model_5,24.479987170581254,599.2697718718227,599.2697718718227,19.18257280867972,0.035087379143081444
DeepLearning_grid__1_AutoML_20200516_021354_model_1,24.49073197392199,599.7959526184849,599.7959526184849,19.52767853968096,0.034383883568306614
