id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss,models_ensemble_count,predict_duration
openml.org/t/3917,kc1,AutoGluon,6,0.822097,aws.docker,0.0.9,,stable,2020-05-14T01:04:08,10.4,11,1,,0.867299,0.822097,,5,0.287833
openml.org/t/3917,kc1,AutoGluon,7,0.849166,aws.docker,0.0.9,,stable,2020-05-14T01:04:22,9.6,11,1,,0.843602,0.849166,,10,0.670054
openml.org/t/3917,kc1,AutoGluon,8,0.888662,aws.docker,0.0.9,,stable,2020-05-14T01:04:58,10.3,11,1,,0.876777,0.888662,,9,0.644207
openml.org/t/3917,kc1,AutoGluon,9,0.767205,aws.docker,0.0.9,,stable,2020-05-14T01:04:55,8.9,11,1,,0.842857,0.767205,,8,0.526641
openml.org/t/3,kr-vs-kp,AutoGluon,0,0.999726,aws.docker,0.0.9,,stable,2020-05-14T01:05:16,18.4,9,1,,0.99375,0.999726,,2,0.102362
openml.org/t/3,kr-vs-kp,AutoGluon,1,0.999648,aws.docker,0.0.9,,stable,2020-05-14T01:05:36,19.3,9,1,,0.9875,0.999648,,3,0.133114
openml.org/t/3,kr-vs-kp,AutoGluon,2,0.999296,aws.docker,0.0.9,,stable,2020-05-14T01:05:49,17.3,9,1,,0.996875,0.999296,,4,0.175787
openml.org/t/3,kr-vs-kp,AutoGluon,3,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:06:15,15.7,9,1,,1.0,1.0,,3,0.108533
openml.org/t/3,kr-vs-kp,AutoGluon,5,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:06:59,23.8,9,1,,1.0,1.0,,2,0.109266
openml.org/t/3,kr-vs-kp,AutoGluon,4,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:06:49,18.8,9,1,,1.0,1.0,,5,0.205204
openml.org/t/3,kr-vs-kp,AutoGluon,6,0.999921,aws.docker,0.0.9,,stable,2020-05-14T01:07:02,16.3,9,1,,0.987461,0.999921,,2,0.0794983
openml.org/t/3,kr-vs-kp,AutoGluon,7,0.998582,aws.docker,0.0.9,,stable,2020-05-14T01:07:02,17.5,9,1,,0.99373,0.998582,,3,0.129047
openml.org/t/3,kr-vs-kp,AutoGluon,8,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:07:25,21.9,9,1,,1.0,1.0,,2,0.101485
openml.org/t/3,kr-vs-kp,AutoGluon,9,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:07:23,18.1,9,1,,1.0,1.0,,3,0.144737
