id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168337,guillermo,TPOT,2,,aws.docker,0.11.1,,stable,2020-04-09T14:21:54,5647.5,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168337,guillermo,TPOT,4,,aws.docker,0.11.1,,stable,2020-04-09T14:23:53,5746.4,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168329,Helena,TPOT,1,2.9627,aws.docker,0.11.1,,stable,2020-04-09T14:26:40,3672.0,80,1,,0.314571,,2.9627
openml.org/t/168329,Helena,TPOT,0,2.96014,aws.docker,0.11.1,,stable,2020-04-09T14:28:31,3828.3,80,1,,0.317331,,2.96014
openml.org/t/168329,Helena,TPOT,6,2.97489,aws.docker,0.11.1,,stable,2020-04-09T14:28:43,3700.1,80,1,,0.305722,,2.97489
openml.org/t/168329,Helena,TPOT,3,2.97525,aws.docker,0.11.1,,stable,2020-04-09T14:29:21,3819.6,80,1,,0.310583,,2.97525
openml.org/t/168329,Helena,TPOT,9,2.94976,aws.docker,0.11.1,,stable,2020-04-09T14:30:14,3719.6,80,1,,0.313698,,2.94976
openml.org/t/168329,Helena,TPOT,4,2.96451,aws.docker,0.11.1,,stable,2020-04-09T14:31:16,3923.6,90,1,,0.31273,,2.96451
openml.org/t/168329,Helena,TPOT,5,2.96733,aws.docker,0.11.1,,stable,2020-04-09T14:32:10,3947.4,80,1,,0.306902,,2.96733
openml.org/t/168329,Helena,TPOT,8,2.9191,aws.docker,0.11.1,,stable,2020-04-09T14:32:50,3877.4,80,1,,0.314619,,2.9191
openml.org/t/168329,Helena,TPOT,2,2.98206,aws.docker,0.11.1,,stable,2020-04-09T14:33:36,4074.1,80,1,,0.309663,,2.98206
openml.org/t/168329,Helena,TPOT,7,2.98733,aws.docker,0.11.1,,stable,2020-04-09T14:36:20,4123.5,80,1,,0.303421,,2.98733
openml.org/t/168337,guillermo,TPOT,0,,aws.docker,0.11.1,,stable,2020-04-09T14:37:20,6811.1,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168337,guillermo,TPOT,1,,aws.docker,0.11.1,,stable,2020-04-09T14:38:23,6700.9,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/168337,guillermo,TPOT,3,,aws.docker,0.11.1,,stable,2020-04-09T14:42:21,6883.4,,1,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,
openml.org/t/146606,higgs,TPOT,4,0.804049,aws.docker,0.11.1,,stable,2020-04-09T15:26:15,3679.7,143,1,,0.723712,0.804049,
