id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168908,christine,autosklearn,8,0.820418,aws.docker,0.6.0,,stable,2020-04-06T23:35:55,3596.3,14,1,,0.744917,0.820418,
openml.org/t/9981,cnae-9,autosklearn,5,0.11366,aws.docker,0.6.0,,stable,2020-04-06T23:35:51,3599.8,6,1,,0.972222,,0.11366
openml.org/t/168908,christine,autosklearn,4,0.819229,aws.docker,0.6.0,,stable,2020-04-06T23:36:04,3596.7,14,1,,0.734317,0.819229,
openml.org/t/9981,cnae-9,autosklearn,6,0.238961,aws.docker,0.6.0,,stable,2020-04-06T23:36:09,3603.7,5,1,,0.935185,,0.238961
openml.org/t/9981,cnae-9,autosklearn,1,0.314541,aws.docker,0.6.0,,stable,2020-04-06T23:35:53,3604.5,7,1,,0.87963,,0.314541
openml.org/t/9981,cnae-9,autosklearn,7,0.11555,aws.docker,0.6.0,,stable,2020-04-06T23:36:11,3603.9,8,1,,0.953704,,0.11555
openml.org/t/9981,cnae-9,autosklearn,8,0.111518,aws.docker,0.6.0,,stable,2020-04-06T23:36:25,3605.4,5,1,,0.972222,,0.111518
openml.org/t/9981,cnae-9,autosklearn,9,,aws.docker,0.6.0,,stable,2020-04-06T23:36:23,3606.7,,1,NoResultError: Expecting ':' delimiter: line 1 column 239712 (char 239711),,,
openml.org/t/168908,christine,autosklearn,7,0.826773,aws.docker,0.6.0,,stable,2020-04-06T23:36:17,3597.6,11,1,,0.738007,0.826773,
openml.org/t/31,credit-g,autosklearn,0,0.830952,aws.docker,0.6.0,,stable,2020-04-06T23:36:13,3605.4,20,1,,0.77,0.830952,
openml.org/t/31,credit-g,autosklearn,1,0.729048,aws.docker,0.6.0,,stable,2020-04-06T23:36:43,3607.0,11,1,,0.71,0.729048,
openml.org/t/31,credit-g,autosklearn,3,0.79619,aws.docker,0.6.0,,stable,2020-04-06T23:36:28,3606.6,25,1,,0.78,0.79619,
openml.org/t/31,credit-g,autosklearn,4,0.671429,aws.docker,0.6.0,,stable,2020-04-06T23:36:39,3602.7,14,1,,0.69,0.671429,
openml.org/t/31,credit-g,autosklearn,5,0.792857,aws.docker,0.6.0,,stable,2020-04-06T23:36:42,3606.1,18,1,,0.73,0.792857,
openml.org/t/31,credit-g,autosklearn,6,0.805238,aws.docker,0.6.0,,stable,2020-04-06T23:37:08,3625.0,20,1,,0.76,0.805238,
openml.org/t/31,credit-g,autosklearn,7,0.807619,aws.docker,0.6.0,,stable,2020-04-06T23:36:55,3606.5,21,1,,0.77,0.807619,
openml.org/t/31,credit-g,autosklearn,8,0.79381,aws.docker,0.6.0,,stable,2020-04-06T23:37:19,3614.2,21,1,,0.71,0.79381,
openml.org/t/31,credit-g,autosklearn,2,0.742381,aws.docker,0.6.0,,stable,2020-04-06T23:37:05,3606.9,14,1,,0.76,0.742381,
openml.org/t/31,credit-g,autosklearn,9,0.744286,aws.docker,0.6.0,,stable,2020-04-06T23:36:59,3607.0,18,1,,0.72,0.744286,
openml.org/t/168908,christine,autosklearn,9,0.798551,aws.docker,0.6.0,,stable,2020-04-06T23:37:39,3595.9,16,1,,0.71719,0.798551,
openml.org/t/168910,fabert,autosklearn,0,0.816914,aws.docker,0.6.0,,stable,2020-04-06T23:38:17,3598.1,9,1,,0.718447,,0.816914
openml.org/t/168910,fabert,autosklearn,1,0.777146,aws.docker,0.6.0,,stable,2020-04-06T23:38:19,3596.3,9,1,,0.735437,,0.777146
openml.org/t/168910,fabert,autosklearn,4,,aws.docker,0.6.0,,stable,2020-04-06T23:38:19,3613.8,,1,RecursionError: maximum recursion depth exceeded,,,
openml.org/t/168910,fabert,autosklearn,2,0.798316,aws.docker,0.6.0,,stable,2020-04-06T23:38:37,3598.7,8,1,,0.712379,,0.798316
openml.org/t/168909,dilbert,autosklearn,0,0.0881526,aws.docker,0.6.0,,stable,2020-04-06T23:38:56,3597.0,5,1,,0.976,,0.0881526
openml.org/t/168910,fabert,autosklearn,3,0.827021,aws.docker,0.6.0,,stable,2020-04-06T23:38:44,3597.8,8,1,,0.707524,,0.827021
openml.org/t/168910,fabert,autosklearn,5,0.749458,aws.docker,0.6.0,,stable,2020-04-06T23:38:49,3598.4,8,1,,0.737864,,0.749458
openml.org/t/168910,fabert,autosklearn,6,0.850703,aws.docker,0.6.0,,stable,2020-04-06T23:39:00,3598.5,8,1,,0.690534,,0.850703
openml.org/t/168909,dilbert,autosklearn,4,0.0403301,aws.docker,0.6.0,,stable,2020-04-06T23:39:20,3596.8,8,1,,0.98,,0.0403301
openml.org/t/168910,fabert,autosklearn,7,,aws.docker,0.6.0,,stable,2020-04-06T23:39:05,3623.4,,1,NoResultError: Expecting ':' delimiter: line 1 column 174171 (char 174170),,,
openml.org/t/168909,dilbert,autosklearn,5,0.127505,aws.docker,0.6.0,,stable,2020-04-06T23:39:08,3596.4,4,1,,0.979,,0.127505
openml.org/t/168909,dilbert,autosklearn,6,0.0336326,aws.docker,0.6.0,,stable,2020-04-06T23:39:20,3596.7,6,1,,0.989,,0.0336326
openml.org/t/168910,fabert,autosklearn,9,0.806538,aws.docker,0.6.0,,stable,2020-04-06T23:39:05,3599.2,11,1,,0.702309,,0.806538
openml.org/t/168909,dilbert,autosklearn,1,0.0571123,aws.docker,0.6.0,,stable,2020-04-06T23:39:18,3597.7,4,1,,0.98,,0.0571123
openml.org/t/168909,dilbert,autosklearn,3,0.0250059,aws.docker,0.6.0,,stable,2020-04-06T23:39:12,3596.3,8,1,,0.99,,0.0250059
openml.org/t/168909,dilbert,autosklearn,7,0.121816,aws.docker,0.6.0,,stable,2020-04-06T23:40:13,3596.9,4,1,,0.971,,0.121816
openml.org/t/168909,dilbert,autosklearn,8,0.0414943,aws.docker,0.6.0,,stable,2020-04-06T23:40:32,3597.4,8,1,,0.99,,0.0414943
openml.org/t/168909,dilbert,autosklearn,2,0.0988379,aws.docker,0.6.0,,stable,2020-04-06T23:40:22,3599.8,4,1,,0.965,,0.0988379
openml.org/t/168909,dilbert,autosklearn,9,0.0625534,aws.docker,0.6.0,,stable,2020-04-06T23:40:27,3596.8,4,1,,0.981,,0.0625534
openml.org/t/168910,fabert,autosklearn,8,0.833634,aws.docker,0.6.0,,stable,2020-04-06T23:40:53,3598.7,9,1,,0.680437,,0.833634
openml.org/t/3917,kc1,autosklearn,3,,aws.docker,0.6.0,,stable,2020-04-07T00:38:54,3612.1,,1,"NoResultError: found prediction probability value outside of [0, 1]!",,,
openml.org/t/53,vehicle,autosklearn,1,0.39772,aws.docker,0.6.0,,stable,2020-04-07T00:44:46,3640.1,8,1,,0.776471,,0.39772
openml.org/t/53,vehicle,autosklearn,2,0.374686,aws.docker,0.6.0,,stable,2020-04-07T00:44:42,3640.8,6,1,,0.823529,,0.374686
openml.org/t/168912,sylvine,autosklearn,2,0.993647,aws.docker,0.6.0,,stable,2020-04-07T00:42:42,3601.7,7,1,,0.959064,0.993647,
openml.org/t/12,mfeat-factors,autosklearn,5,0.0741827,aws.docker,0.6.0,,stable,2020-04-07T00:39:33,3607.2,8,1,,0.965,,0.0741827
openml.org/t/53,vehicle,autosklearn,4,0.339616,aws.docker,0.6.0,,stable,2020-04-07T00:45:01,3643.5,9,1,,0.847059,,0.339616
openml.org/t/12,mfeat-factors,autosklearn,6,0.0611174,aws.docker,0.6.0,,stable,2020-04-07T00:39:41,3609.6,6,1,,0.985,,0.0611174
openml.org/t/3917,kc1,autosklearn,0,0.832664,aws.docker,0.6.0,,stable,2020-04-07T00:38:33,3617.0,15,1,,0.853081,0.832664,
openml.org/t/53,vehicle,autosklearn,3,0.385333,aws.docker,0.6.0,,stable,2020-04-07T00:44:47,3646.2,5,1,,0.811765,,0.385333
openml.org/t/168911,jasmine,autosklearn,9,0.885591,aws.docker,0.6.0,,stable,2020-04-07T00:38:13,3600.8,11,1,,0.815436,0.885591,
openml.org/t/12,mfeat-factors,autosklearn,2,0.0500852,aws.docker,0.6.0,,stable,2020-04-07T00:39:39,3605.9,4,1,,0.99,,0.0500852
openml.org/t/146822,segment,autosklearn,0,0.069347,aws.docker,0.6.0,,stable,2020-04-07T00:40:59,3619.5,5,1,,0.987013,,0.069347
openml.org/t/3917,kc1,autosklearn,4,,aws.docker,0.6.0,,stable,2020-04-07T00:38:16,3618.1,,1,"NoResultError: found prediction probability value outside of [0, 1]!",,,
openml.org/t/9952,phoneme,autosklearn,5,0.970028,aws.docker,0.6.0,,stable,2020-04-07T00:39:57,3599.0,11,1,,0.914815,0.970028,
openml.org/t/146822,segment,autosklearn,1,0.0573501,aws.docker,0.6.0,,stable,2020-04-07T00:41:02,3620.3,7,1,,0.978355,,0.0573501
openml.org/t/146822,segment,autosklearn,5,0.0675852,aws.docker,0.6.0,,stable,2020-04-07T00:43:16,3628.8,4,1,,0.978355,,0.0675852
openml.org/t/12,mfeat-factors,autosklearn,7,0.0986459,aws.docker,0.6.0,,stable,2020-04-07T00:39:45,3607.0,8,1,,0.975,,0.0986459
openml.org/t/3,kr-vs-kp,autosklearn,0,1.0,aws.docker,0.6.0,,stable,2020-04-07T00:38:43,3606.8,13,1,,0.996875,1.0,
openml.org/t/3,kr-vs-kp,autosklearn,5,1.0,aws.docker,0.6.0,,stable,2020-04-07T00:39:05,3600.7,7,1,,1.0,1.0,
openml.org/t/146822,segment,autosklearn,8,0.0274831,aws.docker,0.6.0,,stable,2020-04-07T00:42:23,3619.9,11,1,,0.987013,,0.0274831
openml.org/t/3,kr-vs-kp,autosklearn,1,0.999491,aws.docker,0.6.0,,stable,2020-04-07T00:38:42,3603.6,28,1,,0.990625,0.999491,
openml.org/t/3917,kc1,autosklearn,5,0.844995,aws.docker,0.6.0,,stable,2020-04-07T00:38:14,3612.8,15,1,,0.862559,0.844995,
openml.org/t/3,kr-vs-kp,autosklearn,2,0.999961,aws.docker,0.6.0,,stable,2020-04-07T00:38:40,3605.1,26,1,,0.996875,0.999961,
openml.org/t/168911,jasmine,autosklearn,0,0.870783,aws.docker,0.6.0,,stable,2020-04-07T00:37:42,3600.7,10,1,,0.819398,0.870783,
openml.org/t/146822,segment,autosklearn,2,0.0458644,aws.docker,0.6.0,,stable,2020-04-07T00:41:05,3622.9,6,1,,0.991342,,0.0458644
openml.org/t/146822,segment,autosklearn,3,0.0305502,aws.docker,0.6.0,,stable,2020-04-07T00:40:56,3618.7,12,1,,0.991342,,0.0305502
openml.org/t/168912,sylvine,autosklearn,3,0.991488,aws.docker,0.6.0,,stable,2020-04-07T00:42:42,3601.3,1,1,,0.953216,0.991488,
openml.org/t/12,mfeat-factors,autosklearn,8,0.118335,aws.docker,0.6.0,,stable,2020-04-07T00:39:42,3605.0,6,1,,0.97,,0.118335
openml.org/t/168912,sylvine,autosklearn,4,0.992584,aws.docker,0.6.0,,stable,2020-04-07T00:42:48,3604.2,15,1,,0.957031,0.992584,
openml.org/t/3,kr-vs-kp,autosklearn,6,0.999961,aws.docker,0.6.0,,stable,2020-04-07T00:39:14,3599.2,23,1,,0.996865,0.999961,
openml.org/t/3,kr-vs-kp,autosklearn,3,0.999961,aws.docker,0.6.0,,stable,2020-04-07T00:39:20,3607.0,7,1,,0.996875,0.999961,
openml.org/t/146822,segment,autosklearn,6,0.080673,aws.docker,0.6.0,,stable,2020-04-07T00:42:03,3623.3,5,1,,0.991342,,0.080673
openml.org/t/12,mfeat-factors,autosklearn,9,0.0701092,aws.docker,0.6.0,,stable,2020-04-07T00:40:02,3610.3,6,1,,0.985,,0.0701092
openml.org/t/3917,kc1,autosklearn,6,0.846782,aws.docker,0.6.0,,stable,2020-04-07T00:38:20,3614.2,18,1,,0.867299,0.846782,
openml.org/t/168912,sylvine,autosklearn,5,0.988937,aws.docker,0.6.0,,stable,2020-04-07T00:42:50,3602.3,3,1,,0.962891,0.988937,
openml.org/t/168911,jasmine,autosklearn,1,0.899911,aws.docker,0.6.0,,stable,2020-04-07T00:37:44,3602.2,11,1,,0.83612,0.899911,
openml.org/t/168911,jasmine,autosklearn,2,0.904027,aws.docker,0.6.0,,stable,2020-04-07T00:37:50,3600.4,14,1,,0.846154,0.904027,
openml.org/t/146822,segment,autosklearn,7,0.116562,aws.docker,0.6.0,,stable,2020-04-07T00:42:17,3625.9,7,1,,0.961039,,0.116562
openml.org/t/9952,phoneme,autosklearn,7,0.96857,aws.docker,0.6.0,,stable,2020-04-07T00:40:17,3602.3,8,1,,0.905556,0.96857,
openml.org/t/168912,sylvine,autosklearn,6,0.991852,aws.docker,0.6.0,,stable,2020-04-07T00:42:45,3601.3,10,1,,0.951172,0.991852,
openml.org/t/146822,segment,autosklearn,4,0.00221695,aws.docker,0.6.0,,stable,2020-04-07T00:41:10,3625.8,4,1,,1.0,,0.00221695
openml.org/t/3917,kc1,autosklearn,7,0.861083,aws.docker,0.6.0,,stable,2020-04-07T00:38:27,3605.5,13,1,,0.862559,0.861083,
openml.org/t/3,kr-vs-kp,autosklearn,7,0.998818,aws.docker,0.6.0,,stable,2020-04-07T00:39:23,3607.5,18,1,,0.99373,0.998818,
openml.org/t/3,kr-vs-kp,autosklearn,8,1.0,aws.docker,0.6.0,,stable,2020-04-07T00:39:31,3601.4,26,1,,1.0,1.0,
openml.org/t/168911,jasmine,autosklearn,3,0.866577,aws.docker,0.6.0,,stable,2020-04-07T00:38:10,3603.7,10,1,,0.832776,0.866577,
openml.org/t/9952,phoneme,autosklearn,1,0.963104,aws.docker,0.6.0,,stable,2020-04-07T00:39:53,3602.4,2,1,,0.924214,0.963104,
openml.org/t/53,vehicle,autosklearn,5,0.355494,aws.docker,0.6.0,,stable,2020-04-07T00:44:41,3624.6,4,1,,0.858824,,0.355494
openml.org/t/168911,jasmine,autosklearn,5,0.861087,aws.docker,0.6.0,,stable,2020-04-07T00:37:58,3601.0,16,1,,0.791946,0.861087,
openml.org/t/168911,jasmine,autosklearn,4,0.887798,aws.docker,0.6.0,,stable,2020-04-07T00:37:53,3601.5,13,1,,0.808725,0.887798,
openml.org/t/9952,phoneme,autosklearn,8,0.95685,aws.docker,0.6.0,,stable,2020-04-07T00:40:24,3605.4,10,1,,0.901852,0.95685,
openml.org/t/168912,sylvine,autosklearn,7,0.988617,aws.docker,0.6.0,,stable,2020-04-07T00:43:23,3604.7,8,1,,0.949219,0.988617,
openml.org/t/9952,phoneme,autosklearn,2,0.963499,aws.docker,0.6.0,,stable,2020-04-07T00:39:57,3597.7,11,1,,0.896488,0.963499,
openml.org/t/168912,sylvine,autosklearn,9,0.992615,aws.docker,0.6.0,,stable,2020-04-07T00:43:02,3602.4,10,1,,0.949219,0.992615,
openml.org/t/3917,kc1,autosklearn,9,0.802844,aws.docker,0.6.0,,stable,2020-04-07T00:38:35,3602.6,12,1,,0.861905,0.802844,
openml.org/t/146822,segment,autosklearn,9,0.0699871,aws.docker,0.6.0,,stable,2020-04-07T00:42:41,3621.3,6,1,,0.982684,,0.0699871
openml.org/t/168912,sylvine,autosklearn,0,0.984238,aws.docker,0.6.0,,stable,2020-04-07T00:42:26,3599.9,14,1,,0.937622,0.984238,
openml.org/t/3,kr-vs-kp,autosklearn,9,1.0,aws.docker,0.6.0,,stable,2020-04-07T00:39:27,3602.4,20,1,,1.0,1.0,
openml.org/t/3917,kc1,autosklearn,8,0.862445,aws.docker,0.6.0,,stable,2020-04-07T00:38:17,3601.4,15,1,,0.876777,0.862445,
openml.org/t/168912,sylvine,autosklearn,8,0.993362,aws.docker,0.6.0,,stable,2020-04-07T00:42:56,3602.7,2,1,,0.957031,0.993362,
openml.org/t/168911,jasmine,autosklearn,6,0.889329,aws.docker,0.6.0,,stable,2020-04-07T00:38:04,3598.3,11,1,,0.808725,0.889329,
openml.org/t/168911,jasmine,autosklearn,7,0.86388,aws.docker,0.6.0,,stable,2020-04-07T00:38:03,3597.9,14,1,,0.798658,0.86388,
openml.org/t/12,mfeat-factors,autosklearn,0,0.128595,aws.docker,0.6.0,,stable,2020-04-07T00:39:26,3607.3,7,1,,0.97,,0.128595
openml.org/t/3,kr-vs-kp,autosklearn,4,1.0,aws.docker,0.6.0,,stable,2020-04-07T00:38:49,3604.0,10,1,,1.0,1.0,
openml.org/t/168911,jasmine,autosklearn,8,0.896356,aws.docker,0.6.0,,stable,2020-04-07T00:37:53,3600.0,13,1,,0.845638,0.896356,
openml.org/t/12,mfeat-factors,autosklearn,1,0.0906748,aws.docker,0.6.0,,stable,2020-04-07T00:39:36,3606.1,7,1,,0.975,,0.0906748
openml.org/t/168912,sylvine,autosklearn,1,0.996124,aws.docker,0.6.0,,stable,2020-04-07T00:42:31,3600.7,7,1,,0.961014,0.996124,
openml.org/t/9952,phoneme,autosklearn,9,0.969082,aws.docker,0.6.0,,stable,2020-04-07T00:40:42,3597.5,12,1,,0.916667,0.969082,
openml.org/t/3917,kc1,autosklearn,1,0.84794,aws.docker,0.6.0,,stable,2020-04-07T00:38:17,3615.0,18,1,,0.886256,0.84794,
openml.org/t/12,mfeat-factors,autosklearn,4,0.140564,aws.docker,0.6.0,,stable,2020-04-07T00:39:43,3606.8,8,1,,0.965,,0.140564
openml.org/t/12,mfeat-factors,autosklearn,3,0.142518,aws.docker,0.6.0,,stable,2020-04-07T00:39:31,3606.9,7,1,,0.97,,0.142518
openml.org/t/3917,kc1,autosklearn,2,0.867406,aws.docker,0.6.0,,stable,2020-04-07T00:38:31,3624.0,15,1,,0.862559,0.867406,
openml.org/t/9952,phoneme,autosklearn,4,0.948936,aws.docker,0.6.0,,stable,2020-04-07T00:40:15,3606.2,8,1,,0.883333,0.948936,
openml.org/t/53,vehicle,autosklearn,0,0.365168,aws.docker,0.6.0,,stable,2020-04-07T00:43:35,3623.8,8,1,,0.835294,,0.365168
openml.org/t/53,vehicle,autosklearn,6,0.334482,aws.docker,0.6.0,,stable,2020-04-07T00:58:59,3641.2,8,1,,0.821429,,0.334482
openml.org/t/53,vehicle,autosklearn,9,0.389867,aws.docker,0.6.0,,stable,2020-04-07T02:00:34,3639.3,9,1,,0.845238,,0.389867
openml.org/t/53,vehicle,autosklearn,7,0.396226,aws.docker,0.6.0,,stable,2020-04-07T02:00:34,3640.7,7,1,,0.797619,,0.396226
openml.org/t/53,vehicle,autosklearn,8,0.3392,aws.docker,0.6.0,,stable,2020-04-07T02:00:32,3639.1,7,1,,0.857143,,0.3392
openml.org/t/146821,car,autosklearn,0,,aws,0.6.0,,stable,2020-04-06T23:56:04,5077.3,,1,Exception: Aborting instance i-0146ffdb26c145bf4 for job aws_small_1h8c_car_0_autosklearn.,,,
openml.org/t/9952,phoneme,autosklearn,0,,aws,0.6.0,,stable,2020-04-07T01:18:53,6080.1,,1,Exception: Aborting instance i-03bc3fbaf33e73f7b for job aws_small_1h8c_phoneme_0_autosklearn.,,,
openml.org/t/9952,phoneme,autosklearn,6,,aws,0.6.0,,stable,2020-04-07T01:19:13,6079.3,,1,Exception: Aborting instance i-014446d08b720c805 for job aws_small_1h8c_phoneme_6_autosklearn.,,,
openml.org/t/10101,blood-transfusion,autosklearn,5,,aws,0.6.0,,stable,2020-04-07T01:19:16,10093.9,,1,Exception: Aborting instance i-0813a53c73a424eef for job aws_small_1h8c_blood-transfusion_5_autosklearn.,,,
openml.org/t/10101,blood-transfusion,autosklearn,0,,aws,0.6.0,,stable,2020-04-07T01:19:18,10120.6,,1,Exception: Aborting instance i-03e60a23e6e7b7818 for job aws_small_1h8c_blood-transfusion_0_autosklearn.,,,
openml.org/t/9952,phoneme,autosklearn,3,,aws,0.6.0,,stable,2020-04-07T01:51:30,8026.2,,1,Exception: Aborting instance i-0219bc358926e8c80 for job aws_small_1h8c_phoneme_3_autosklearn.,,,
openml.org/t/146821,car,autosklearn,4,,aws,0.6.0,,stable,2020-04-07T01:51:30,11982.8,,1,Exception: Aborting instance i-0a6ee8d34effc9d12 for job aws_small_1h8c_car_4_autosklearn.,,,
