id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss,models_ensemble_count,predict_duration
openml.org/t/10101,blood-transfusion,AutoGluon,9,0.701238,aws.docker,0.0.9,,stable,2020-05-14T00:43:41,8.9,11,1,,0.756757,0.701238,,3,0.0243933
openml.org/t/146821,car,AutoGluon,0,0.0180698,aws.docker,0.0.9,,stable,2020-05-14T00:44:28,49.1,9,1,,0.99422,,0.0180698,3,0.0530238
openml.org/t/146821,car,AutoGluon,2,0.0152135,aws.docker,0.0.9,,stable,2020-05-14T00:45:16,56.7,9,1,,0.99422,,0.0152135,3,0.0612402
openml.org/t/146821,car,AutoGluon,1,0.00958986,aws.docker,0.0.9,,stable,2020-05-14T00:45:04,56.7,9,1,,1.0,,0.00958986,3,0.0668764
openml.org/t/146821,car,AutoGluon,4,0.000270063,aws.docker,0.0.9,,stable,2020-05-14T00:45:40,54.9,9,1,,1.0,,0.000270063,2,0.0932553
openml.org/t/146821,car,AutoGluon,5,0.00502961,aws.docker,0.0.9,,stable,2020-05-14T00:45:44,49.0,9,1,,1.0,,0.00502961,2,0.0422616
openml.org/t/146821,car,AutoGluon,3,0.00614614,aws.docker,0.0.9,,stable,2020-05-14T00:45:42,66.0,9,1,,1.0,,0.00614614,3,0.0808549
openml.org/t/146821,car,AutoGluon,7,0.00438671,aws.docker,0.0.9,,stable,2020-05-14T00:46:07,43.2,9,1,,1.0,,0.00438671,2,0.0640078
openml.org/t/146821,car,AutoGluon,9,0.0168858,aws.docker,0.0.9,,stable,2020-05-14T00:46:59,65.7,9,1,,1.0,,0.0168858,2,0.0449293
openml.org/t/146821,car,AutoGluon,6,0.0118838,aws.docker,0.0.9,,stable,2020-05-14T00:46:48,68.0,9,1,,0.99422,,0.0118838,2,0.0351841
openml.org/t/146821,car,AutoGluon,8,0.00327807,aws.docker,0.0.9,,stable,2020-05-14T00:47:22,87.6,9,1,,1.0,,0.00327807,2,0.0563922
openml.org/t/9981,cnae-9,AutoGluon,0,0.175974,aws.docker,0.0.9,,stable,2020-05-14T00:50:01,65.5,11,1,,0.944444,,0.175974,7,2.43934
openml.org/t/168908,christine,AutoGluon,0,0.836808,aws.docker,0.0.9,,stable,2020-05-14T00:50:13,168.9,11,1,,0.745387,0.836808,,9,6.64889
openml.org/t/9981,cnae-9,AutoGluon,1,0.323755,aws.docker,0.0.9,,stable,2020-05-14T00:50:30,80.3,11,1,,0.907407,,0.323755,3,1.40332
openml.org/t/9981,cnae-9,AutoGluon,2,0.159344,aws.docker,0.0.9,,stable,2020-05-14T00:50:27,70.2,11,1,,0.944444,,0.159344,4,1.6423
openml.org/t/168908,christine,AutoGluon,3,0.805694,aws.docker,0.0.9,,stable,2020-05-14T00:50:55,171.9,11,1,,0.743542,0.805694,,7,4.30195
openml.org/t/168908,christine,AutoGluon,1,0.832192,aws.docker,0.0.9,,stable,2020-05-14T00:50:38,184.9,11,1,,0.750923,0.832192,,8,4.58932
openml.org/t/9981,cnae-9,AutoGluon,4,0.158877,aws.docker,0.0.9,,stable,2020-05-14T00:51:13,79.3,11,1,,0.953704,,0.158877,3,1.38539
openml.org/t/168908,christine,AutoGluon,4,0.796449,aws.docker,0.0.9,,stable,2020-05-14T00:51:05,166.5,11,1,,0.723247,0.796449,,6,3.60752
openml.org/t/9981,cnae-9,AutoGluon,5,0.153879,aws.docker,0.0.9,,stable,2020-05-14T00:51:23,80.1,11,1,,0.944444,,0.153879,4,1.67053
openml.org/t/9981,cnae-9,AutoGluon,3,0.271168,aws.docker,0.0.9,,stable,2020-05-14T00:51:11,68.0,11,1,,0.925926,,0.271168,3,1.35868
openml.org/t/168908,christine,AutoGluon,5,0.825384,aws.docker,0.0.9,,stable,2020-05-14T00:51:18,164.9,11,1,,0.750923,0.825384,,6,3.92896
openml.org/t/9981,cnae-9,AutoGluon,6,0.235778,aws.docker,0.0.9,,stable,2020-05-14T00:51:38,69.1,11,1,,0.925926,,0.235778,5,1.86069
openml.org/t/168908,christine,AutoGluon,6,0.82906,aws.docker,0.0.9,,stable,2020-05-14T00:51:47,170.2,11,1,,0.767528,0.82906,,9,6.32182
openml.org/t/31,credit-g,AutoGluon,1,0.789048,aws.docker,0.0.9,,stable,2020-05-14T00:51:39,13.7,11,1,,0.76,0.789048,,10,0.720994
openml.org/t/9981,cnae-9,AutoGluon,9,0.172528,aws.docker,0.0.9,,stable,2020-05-14T00:52:01,59.4,11,1,,0.953704,,0.172528,3,1.30011
openml.org/t/9981,cnae-9,AutoGluon,7,0.201096,aws.docker,0.0.9,,stable,2020-05-14T00:51:39,63.4,11,1,,0.916667,,0.201096,4,1.54305
openml.org/t/168908,christine,AutoGluon,7,0.816724,aws.docker,0.0.9,,stable,2020-05-14T00:51:40,163.7,11,1,,0.730627,0.816724,,7,4.29513
openml.org/t/31,credit-g,AutoGluon,0,0.83619,aws.docker,0.0.9,,stable,2020-05-14T00:52:11,14.0,11,1,,0.8,0.83619,,7,0.463503
openml.org/t/9981,cnae-9,AutoGluon,8,0.172544,aws.docker,0.0.9,,stable,2020-05-14T00:52:00,68.4,11,1,,0.944444,,0.172544,3,1.32126
openml.org/t/168908,christine,AutoGluon,2,0.81991,aws.docker,0.0.9,,stable,2020-05-14T00:52:11,184.4,11,1,,0.734317,0.81991,,11,7.14332
openml.org/t/31,credit-g,AutoGluon,3,0.773333,aws.docker,0.0.9,,stable,2020-05-14T00:52:16,14.1,11,1,,0.75,0.773333,,6,0.441281
openml.org/t/168908,christine,AutoGluon,9,0.778625,aws.docker,0.0.9,,stable,2020-05-14T00:52:07,156.6,11,1,,0.702403,0.778625,,8,5.79628
openml.org/t/31,credit-g,AutoGluon,4,0.788571,aws.docker,0.0.9,,stable,2020-05-14T00:52:28,15.0,11,1,,0.7,0.788571,,7,0.482008
openml.org/t/31,credit-g,AutoGluon,2,0.739524,aws.docker,0.0.9,,stable,2020-05-14T00:52:17,13.6,11,1,,0.78,0.739524,,6,0.345929
openml.org/t/168908,christine,AutoGluon,8,0.820746,aws.docker,0.0.9,,stable,2020-05-14T00:52:27,177.9,11,1,,0.748614,0.820746,,10,6.44474
openml.org/t/31,credit-g,AutoGluon,5,0.812857,aws.docker,0.0.9,,stable,2020-05-14T00:52:45,14.3,11,1,,0.81,0.812857,,4,0.183889
openml.org/t/31,credit-g,AutoGluon,6,0.785238,aws.docker,0.0.9,,stable,2020-05-14T00:53:06,14.4,11,1,,0.73,0.785238,,5,0.331804
openml.org/t/31,credit-g,AutoGluon,7,0.832381,aws.docker,0.0.9,,stable,2020-05-14T00:53:12,13.8,11,1,,0.76,0.832381,,7,0.589263
openml.org/t/31,credit-g,AutoGluon,8,0.783333,aws.docker,0.0.9,,stable,2020-05-14T00:53:28,13.6,11,1,,0.74,0.783333,,7,0.583875
openml.org/t/31,credit-g,AutoGluon,9,0.738571,aws.docker,0.0.9,,stable,2020-05-14T00:53:38,14.6,11,1,,0.73,0.738571,,5,0.222793
openml.org/t/168911,jasmine,AutoGluon,0,0.872931,aws.docker,0.0.9,,stable,2020-05-14T00:59:12,15.6,11,1,,0.822742,0.872931,,4,0.704654
openml.org/t/168911,jasmine,AutoGluon,2,0.921566,aws.docker,0.0.9,,stable,2020-05-14T00:59:35,15.8,11,1,,0.842809,0.921566,,7,1.24656
openml.org/t/168911,jasmine,AutoGluon,1,0.884273,aws.docker,0.0.9,,stable,2020-05-14T00:59:32,15.5,11,1,,0.799331,0.884273,,3,0.487616
openml.org/t/168911,jasmine,AutoGluon,5,0.877303,aws.docker,0.0.9,,stable,2020-05-14T01:00:17,15.3,11,1,,0.781879,0.877303,,4,0.685236
openml.org/t/168911,jasmine,AutoGluon,3,0.864698,aws.docker,0.0.9,,stable,2020-05-14T01:00:11,15.7,11,1,,0.832776,0.864698,,5,0.784935
openml.org/t/168911,jasmine,AutoGluon,6,0.883519,aws.docker,0.0.9,,stable,2020-05-14T01:00:42,15.4,11,1,,0.832215,0.883519,,4,0.778466
openml.org/t/168911,jasmine,AutoGluon,4,0.881717,aws.docker,0.0.9,,stable,2020-05-14T01:00:13,15.6,11,1,,0.781879,0.881717,,5,0.867252
openml.org/t/168911,jasmine,AutoGluon,7,0.859511,aws.docker,0.0.9,,stable,2020-05-14T01:00:45,15.3,11,1,,0.788591,0.859511,,4,0.600277
openml.org/t/168911,jasmine,AutoGluon,8,0.889172,aws.docker,0.0.9,,stable,2020-05-14T01:01:06,15.6,11,1,,0.828859,0.889172,,3,0.574549
openml.org/t/168911,jasmine,AutoGluon,9,0.877258,aws.docker,0.0.9,,stable,2020-05-14T01:01:17,15.8,11,1,,0.805369,0.877258,,8,1.29865
openml.org/t/3917,kc1,AutoGluon,0,0.84698,aws.docker,0.0.9,,stable,2020-05-14T01:01:20,9.6,11,1,,0.886256,0.84698,,6,0.39229
openml.org/t/3917,kc1,AutoGluon,1,0.782647,aws.docker,0.0.9,,stable,2020-05-14T01:01:40,9.4,11,1,,0.872038,0.782647,,8,0.615929
openml.org/t/168910,fabert,AutoGluon,5,0.71222,aws.docker,0.0.9,,stable,2020-05-14T01:02:00,235.7,11,1,,0.741505,,0.71222,6,2.86325
openml.org/t/168910,fabert,AutoGluon,0,0.721032,aws.docker,0.0.9,,stable,2020-05-14T01:01:52,286.8,11,1,,0.731796,,0.721032,6,2.93413
openml.org/t/168910,fabert,AutoGluon,1,0.723111,aws.docker,0.0.9,,stable,2020-05-14T01:02:17,311.3,11,1,,0.730583,,0.723111,6,2.40844
openml.org/t/3917,kc1,AutoGluon,2,0.865136,aws.docker,0.0.9,,stable,2020-05-14T01:02:35,9.1,11,1,,0.848341,0.865136,,5,0.280182
openml.org/t/3917,kc1,AutoGluon,4,0.764385,aws.docker,0.0.9,,stable,2020-05-14T01:02:21,9.5,11,1,,0.834123,0.764385,,6,0.400204
openml.org/t/168910,fabert,AutoGluon,4,0.734708,aws.docker,0.0.9,,stable,2020-05-14T01:02:35,282.5,11,1,,0.731796,,0.734708,5,2.5147
openml.org/t/168910,fabert,AutoGluon,2,0.712947,aws.docker,0.0.9,,stable,2020-05-14T01:02:42,318.5,11,1,,0.731796,,0.712947,6,2.77566
openml.org/t/3917,kc1,AutoGluon,3,0.840739,aws.docker,0.0.9,,stable,2020-05-14T01:02:34,9.2,11,1,,0.867299,0.840739,,9,0.529954
openml.org/t/3917,kc1,AutoGluon,5,0.804392,aws.docker,0.0.9,,stable,2020-05-14T01:02:43,9.4,11,1,,0.848341,0.804392,,4,0.256988
openml.org/t/3917,kc1,AutoGluon,6,0.827545,aws.docker,0.0.9,,stable,2020-05-14T01:03:02,10.2,11,1,,0.876777,0.827545,,4,0.158537
openml.org/t/168910,fabert,AutoGluon,6,0.74115,aws.docker,0.0.9,,stable,2020-05-14T01:03:07,282.0,11,1,,0.716019,,0.74115,7,2.889
openml.org/t/3917,kc1,AutoGluon,7,0.850187,aws.docker,0.0.9,,stable,2020-05-14T01:03:08,9.5,11,1,,0.843602,0.850187,,10,0.663536
openml.org/t/168910,fabert,AutoGluon,7,0.746265,aws.docker,0.0.9,,stable,2020-05-14T01:03:28,289.0,11,1,,0.716889,,0.746265,6,2.65681
openml.org/t/3917,kc1,AutoGluon,8,0.89462,aws.docker,0.0.9,,stable,2020-05-14T01:03:21,9.8,11,1,,0.876777,0.89462,,8,0.524311
openml.org/t/3917,kc1,AutoGluon,9,0.775281,aws.docker,0.0.9,,stable,2020-05-14T01:03:38,8.9,11,1,,0.847619,0.775281,,7,0.519873
openml.org/t/168910,fabert,AutoGluon,9,0.751514,aws.docker,0.0.9,,stable,2020-05-14T01:03:56,292.3,11,1,,0.718104,,0.751514,7,3.02826
openml.org/t/168910,fabert,AutoGluon,3,0.737838,aws.docker,0.0.9,,stable,2020-05-14T01:03:52,374.7,11,1,,0.726942,,0.737838,7,2.98699
openml.org/t/3,kr-vs-kp,AutoGluon,0,0.999726,aws.docker,0.0.9,,stable,2020-05-14T01:04:03,18.4,9,1,,0.99375,0.999726,,2,0.091871
openml.org/t/168910,fabert,AutoGluon,8,0.787371,aws.docker,0.0.9,,stable,2020-05-14T01:03:50,300.3,11,1,,0.715674,,0.787371,7,3.10667
openml.org/t/3,kr-vs-kp,AutoGluon,1,0.999648,aws.docker,0.0.9,,stable,2020-05-14T01:04:18,19.3,9,1,,0.9875,0.999648,,3,0.130361
openml.org/t/3,kr-vs-kp,AutoGluon,3,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:04:51,15.7,9,1,,1.0,1.0,,3,0.111797
openml.org/t/3,kr-vs-kp,AutoGluon,2,0.999296,aws.docker,0.0.9,,stable,2020-05-14T01:04:46,17.8,9,1,,0.996875,0.999296,,4,0.177338
openml.org/t/3,kr-vs-kp,AutoGluon,4,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:05:11,18.9,9,1,,1.0,1.0,,5,0.199714
openml.org/t/3,kr-vs-kp,AutoGluon,5,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:05:26,23.6,9,1,,1.0,1.0,,2,0.105731
openml.org/t/3,kr-vs-kp,AutoGluon,6,0.999921,aws.docker,0.0.9,,stable,2020-05-14T01:05:35,16.8,9,1,,0.987461,0.999921,,2,0.0780091
openml.org/t/3,kr-vs-kp,AutoGluon,7,0.998582,aws.docker,0.0.9,,stable,2020-05-14T01:05:45,17.3,9,1,,0.99373,0.998582,,3,0.127833
openml.org/t/3,kr-vs-kp,AutoGluon,8,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:06:13,21.9,9,1,,1.0,1.0,,2,0.098217
openml.org/t/3,kr-vs-kp,AutoGluon,9,1.0,aws.docker,0.0.9,,stable,2020-05-14T01:06:29,18.5,9,1,,1.0,1.0,,3,0.156157
openml.org/t/9952,phoneme,AutoGluon,0,0.967236,aws.docker,0.0.9,,stable,2020-05-14T01:09:07,20.6,11,1,,0.909427,0.967236,,5,0.34885
openml.org/t/9952,phoneme,AutoGluon,1,0.980523,aws.docker,0.0.9,,stable,2020-05-14T01:09:22,19.8,11,1,,0.926063,0.980523,,5,0.201045
openml.org/t/9952,phoneme,AutoGluon,2,0.965755,aws.docker,0.0.9,,stable,2020-05-14T01:09:37,22.5,11,1,,0.898336,0.965755,,4,0.170762
openml.org/t/9952,phoneme,AutoGluon,3,0.959589,aws.docker,0.0.9,,stable,2020-05-14T01:09:49,20.5,11,1,,0.896488,0.959589,,3,0.33596
openml.org/t/12,mfeat-factors,AutoGluon,1,0.0516722,aws.docker,0.0.9,,stable,2020-05-14T01:09:57,206.1,11,1,,0.98,,0.0516722,5,0.324693
openml.org/t/9952,phoneme,AutoGluon,6,0.981477,aws.docker,0.0.9,,stable,2020-05-14T01:10:35,22.3,11,1,,0.940741,0.981477,,5,0.317584
openml.org/t/12,mfeat-factors,AutoGluon,4,0.115404,aws.docker,0.0.9,,stable,2020-05-14T01:10:43,208.7,11,1,,0.965,,0.115404,4,0.278899
openml.org/t/12,mfeat-factors,AutoGluon,0,0.0910114,aws.docker,0.0.9,,stable,2020-05-14T01:10:19,240.5,11,1,,0.975,,0.0910114,5,0.331018
openml.org/t/9952,phoneme,AutoGluon,5,0.978047,aws.docker,0.0.9,,stable,2020-05-14T01:10:40,23.8,11,1,,0.92037,0.978047,,6,0.46549
openml.org/t/9952,phoneme,AutoGluon,7,0.96736,aws.docker,0.0.9,,stable,2020-05-14T01:10:52,21.9,11,1,,0.911111,0.96736,,6,0.444493
openml.org/t/9952,phoneme,AutoGluon,8,0.962033,aws.docker,0.0.9,,stable,2020-05-14T01:11:10,28.9,11,1,,0.892593,0.962033,,6,0.407249
openml.org/t/9952,phoneme,AutoGluon,4,0.959209,aws.docker,0.0.9,,stable,2020-05-14T01:10:56,20.6,11,1,,0.903704,0.959209,,7,0.449047
openml.org/t/12,mfeat-factors,AutoGluon,2,0.069537,aws.docker,0.0.9,,stable,2020-05-14T01:11:03,249.0,11,1,,0.975,,0.069537,4,0.272017
openml.org/t/12,mfeat-factors,AutoGluon,9,0.0488852,aws.docker,0.0.9,,stable,2020-05-14T01:11:24,175.4,11,1,,0.995,,0.0488852,3,0.133168
openml.org/t/12,mfeat-factors,AutoGluon,7,0.064904,aws.docker,0.0.9,,stable,2020-05-14T01:11:31,212.3,11,1,,0.98,,0.064904,4,0.286553
openml.org/t/12,mfeat-factors,AutoGluon,3,0.121103,aws.docker,0.0.9,,stable,2020-05-14T01:11:00,242.5,11,1,,0.965,,0.121103,4,0.289865
openml.org/t/12,mfeat-factors,AutoGluon,8,0.0664432,aws.docker,0.0.9,,stable,2020-05-14T01:11:31,180.2,11,1,,0.985,,0.0664432,4,0.266146
openml.org/t/9952,phoneme,AutoGluon,9,0.969032,aws.docker,0.0.9,,stable,2020-05-14T01:11:33,32.6,11,1,,0.924074,0.969032,,9,0.70268
openml.org/t/12,mfeat-factors,AutoGluon,5,0.0778921,aws.docker,0.0.9,,stable,2020-05-14T01:11:32,246.4,11,1,,0.975,,0.0778921,4,0.315518
openml.org/t/146822,segment,AutoGluon,0,0.0675103,aws.docker,0.0.9,,stable,2020-05-14T01:11:58,35.4,11,1,,0.991342,,0.0675103,4,0.162529
openml.org/t/146822,segment,AutoGluon,3,0.0346315,aws.docker,0.0.9,,stable,2020-05-14T01:12:26,28.7,11,1,,0.991342,,0.0346315,6,0.276885
openml.org/t/146822,segment,AutoGluon,1,0.0678491,aws.docker,0.0.9,,stable,2020-05-14T01:12:00,31.5,11,1,,0.978355,,0.0678491,5,0.175385
openml.org/t/146822,segment,AutoGluon,4,0.0246574,aws.docker,0.0.9,,stable,2020-05-14T01:12:43,29.2,11,1,,0.991342,,0.0246574,5,0.174629
openml.org/t/146822,segment,AutoGluon,2,0.0416077,aws.docker,0.0.9,,stable,2020-05-14T01:12:16,30.5,11,1,,0.982684,,0.0416077,5,0.17466
openml.org/t/146822,segment,AutoGluon,5,0.0483089,aws.docker,0.0.9,,stable,2020-05-14T01:13:10,34.1,11,1,,0.978355,,0.0483089,5,0.177101
openml.org/t/146822,segment,AutoGluon,6,0.0500488,aws.docker,0.0.9,,stable,2020-05-14T01:13:17,32.6,11,1,,0.991342,,0.0500488,5,0.175983
openml.org/t/146822,segment,AutoGluon,7,0.10127,aws.docker,0.0.9,,stable,2020-05-14T01:13:32,33.8,11,1,,0.95671,,0.10127,4,0.0601907
openml.org/t/168912,sylvine,AutoGluon,0,0.982749,aws.docker,0.0.9,,stable,2020-05-14T01:13:55,15.5,11,1,,0.939571,0.982749,,9,0.703092
openml.org/t/146822,segment,AutoGluon,8,0.0309896,aws.docker,0.0.9,,stable,2020-05-14T01:13:57,42.3,11,1,,0.991342,,0.0309896,4,0.0768592
openml.org/t/12,mfeat-factors,AutoGluon,6,0.049539,aws.docker,0.0.9,,stable,2020-05-14T01:13:56,308.7,11,1,,0.99,,0.049539,4,0.308084
openml.org/t/168912,sylvine,AutoGluon,1,0.990318,aws.docker,0.0.9,,stable,2020-05-14T01:14:10,15.7,11,1,,0.947368,0.990318,,6,0.323735
openml.org/t/168912,sylvine,AutoGluon,2,0.992081,aws.docker,0.0.9,,stable,2020-05-14T01:14:35,16.4,11,1,,0.953216,0.992081,,4,0.187004
openml.org/t/146822,segment,AutoGluon,9,0.0287798,aws.docker,0.0.9,,stable,2020-05-14T01:14:36,50.9,11,1,,0.987013,,0.0287798,3,0.0613737
openml.org/t/168912,sylvine,AutoGluon,4,0.99173,aws.docker,0.0.9,,stable,2020-05-14T01:14:58,14.3,11,1,,0.953125,0.99173,,7,0.435241
openml.org/t/168912,sylvine,AutoGluon,5,0.985306,aws.docker,0.0.9,,stable,2020-05-14T01:15:14,14.2,11,1,,0.943359,0.985306,,6,0.308353
openml.org/t/168912,sylvine,AutoGluon,3,0.989634,aws.docker,0.0.9,,stable,2020-05-14T01:15:15,15.6,11,1,,0.951267,0.989634,,3,0.162621
openml.org/t/168912,sylvine,AutoGluon,6,0.988678,aws.docker,0.0.9,,stable,2020-05-14T01:15:27,14.2,11,1,,0.945312,0.988678,,5,0.307427
openml.org/t/168912,sylvine,AutoGluon,7,0.986053,aws.docker,0.0.9,,stable,2020-05-14T01:15:49,13.6,11,1,,0.951172,0.986053,,6,0.295234
openml.org/t/168912,sylvine,AutoGluon,8,0.990234,aws.docker,0.0.9,,stable,2020-05-14T01:16:01,14.7,11,1,,0.949219,0.990234,,4,0.192233
openml.org/t/168912,sylvine,AutoGluon,9,0.993042,aws.docker,0.0.9,,stable,2020-05-14T01:16:11,15.2,11,1,,0.958984,0.993042,,7,0.439108
openml.org/t/53,vehicle,AutoGluon,1,0.497875,aws.docker,0.0.9,,stable,2020-05-14T01:16:45,15.6,11,1,,0.8,,0.497875,4,0.0759375
openml.org/t/53,vehicle,AutoGluon,2,0.539553,aws.docker,0.0.9,,stable,2020-05-14T01:17:03,16.0,11,1,,0.764706,,0.539553,4,0.0763607
openml.org/t/53,vehicle,AutoGluon,3,0.363509,aws.docker,0.0.9,,stable,2020-05-14T01:17:10,13.3,11,1,,0.823529,,0.363509,4,0.0414016
openml.org/t/53,vehicle,AutoGluon,4,0.33236,aws.docker,0.0.9,,stable,2020-05-14T01:17:25,14.1,11,1,,0.835294,,0.33236,3,0.0336533
openml.org/t/53,vehicle,AutoGluon,0,0.396543,aws.docker,0.0.9,,stable,2020-05-14T01:17:26,15.6,11,1,,0.835294,,0.396543,3,0.038547
openml.org/t/53,vehicle,AutoGluon,5,0.35386,aws.docker,0.0.9,,stable,2020-05-14T01:17:38,13.0,11,1,,0.858824,,0.35386,3,0.0351441
openml.org/t/53,vehicle,AutoGluon,6,0.350531,aws.docker,0.0.9,,stable,2020-05-14T01:17:59,13.2,11,1,,0.845238,,0.350531,2,0.0237107
openml.org/t/53,vehicle,AutoGluon,7,0.35847,aws.docker,0.0.9,,stable,2020-05-14T01:18:11,13.0,11,1,,0.821429,,0.35847,3,0.0361311
openml.org/t/53,vehicle,AutoGluon,8,0.387698,aws.docker,0.0.9,,stable,2020-05-14T01:18:26,12.3,11,1,,0.833333,,0.387698,2,0.0261533
openml.org/t/53,vehicle,AutoGluon,9,0.431222,aws.docker,0.0.9,,stable,2020-05-14T01:18:42,12.2,11,1,,0.821429,,0.431222,3,0.0351336
openml.org/t/168909,dilbert,AutoGluon,5,0.0211929,aws.docker,0.0.9,,stable,2020-05-14T02:17:42,4830.0,11,1,,0.994,,0.0211929,2,0.982694
openml.org/t/168909,dilbert,AutoGluon,4,0.0416297,aws.docker,0.0.9,,stable,2020-05-14T02:21:29,5072.7,11,1,,0.988,,0.0416297,2,0.998249
openml.org/t/168909,dilbert,AutoGluon,2,0.0369366,aws.docker,0.0.9,,stable,2020-05-14T02:32:21,5745.2,11,1,,0.984,,0.0369366,2,0.942298
openml.org/t/168909,dilbert,AutoGluon,1,0.0215215,aws.docker,0.0.9,,stable,2020-05-14T02:44:10,6472.5,11,1,,0.992,,0.0215215,2,0.996598
openml.org/t/168909,dilbert,AutoGluon,0,0.0326646,aws.docker,0.0.9,,stable,2020-05-14T02:44:11,6484.5,11,1,,0.989,,0.0326646,4,2.73165
openml.org/t/168909,dilbert,AutoGluon,8,0.0215263,aws.docker,0.0.9,,stable,2020-05-14T02:44:20,6380.7,11,1,,0.993,,0.0215263,3,2.24695
openml.org/t/168909,dilbert,AutoGluon,3,0.0102649,aws.docker,0.0.9,,stable,2020-05-14T02:44:33,6465.6,11,1,,0.996,,0.0102649,3,2.19648
openml.org/t/168909,dilbert,AutoGluon,9,0.0145064,aws.docker,0.0.9,,stable,2020-05-14T02:45:09,6417.1,11,1,,0.996,,0.0145064,4,2.6401
openml.org/t/168909,dilbert,AutoGluon,6,0.0184216,aws.docker,0.0.9,,stable,2020-05-14T02:45:11,6462.1,11,1,,0.995,,0.0184216,3,2.29986
openml.org/t/168909,dilbert,AutoGluon,7,0.036803,aws.docker,0.0.9,,stable,2020-05-14T02:46:14,6499.5,11,1,,0.99,,0.036803,4,2.68982
