id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168911,jasmine,H2OAutoML,6,0.894239,aws.docker,3.30.0.3,,stable,2020-05-14T19:47:56,10846.9,87,1,,0.832215,0.894239,
openml.org/t/168911,jasmine,H2OAutoML,9,0.893068,aws.docker,3.30.0.3,,stable,2020-05-14T19:48:19,10844.0,86,1,,0.822148,0.893068,
openml.org/t/168911,jasmine,H2OAutoML,7,0.854421,aws.docker,3.30.0.3,,stable,2020-05-14T19:48:07,10845.0,89,1,,0.808725,0.854421,
openml.org/t/168911,jasmine,H2OAutoML,8,0.892843,aws.docker,3.30.0.3,,stable,2020-05-14T19:48:41,10843.8,85,1,,0.838926,0.892843,
openml.org/t/168909,dilbert,H2OAutoML,3,0.0255125,aws.docker,3.30.0.3,,stable,2020-05-14T19:51:24,13693.8,29,1,,0.99,,0.0255125
openml.org/t/168909,dilbert,H2OAutoML,4,0.0438116,aws.docker,3.30.0.3,,stable,2020-05-14T19:53:40,13658.6,30,1,,0.989,,0.0438116
openml.org/t/168909,dilbert,H2OAutoML,5,0.0272711,aws.docker,3.30.0.3,,stable,2020-05-14T19:55:42,13689.3,29,1,,0.992,,0.0272711
openml.org/t/3917,kc1,H2OAutoML,0,0.854487,aws.docker,3.30.0.3,,stable,2020-05-14T19:58:21,10875.6,81,1,,0.796209,0.854487,
openml.org/t/3917,kc1,H2OAutoML,1,0.835719,aws.docker,3.30.0.3,,stable,2020-05-14T19:58:42,10877.5,82,1,,0.805687,0.835719,
openml.org/t/168909,dilbert,H2OAutoML,6,0.0254533,aws.docker,3.30.0.3,,stable,2020-05-14T19:58:47,13685.2,30,1,,0.992,,0.0254533
openml.org/t/3917,kc1,H2OAutoML,2,0.864612,aws.docker,3.30.0.3,,stable,2020-05-14T19:58:52,10875.4,81,1,,0.796209,0.864612,
openml.org/t/3917,kc1,H2OAutoML,5,0.811883,aws.docker,3.30.0.3,,stable,2020-05-14T19:59:20,10878.0,81,1,,0.800948,0.811883,
openml.org/t/3917,kc1,H2OAutoML,6,0.844569,aws.docker,3.30.0.3,,stable,2020-05-14T19:59:03,10829.5,80,1,,0.781991,0.844569,
openml.org/t/3917,kc1,H2OAutoML,3,0.833759,aws.docker,3.30.0.3,,stable,2020-05-14T19:59:00,10878.6,80,1,,0.853081,0.833759,
openml.org/t/3917,kc1,H2OAutoML,4,0.772727,aws.docker,3.30.0.3,,stable,2020-05-14T19:59:10,10877.8,81,1,,0.796209,0.772727,
openml.org/t/3917,kc1,H2OAutoML,7,0.870446,aws.docker,3.30.0.3,,stable,2020-05-14T19:59:52,10877.6,81,1,,0.815166,0.870446,
openml.org/t/168909,dilbert,H2OAutoML,7,0.0249414,aws.docker,3.30.0.3,,stable,2020-05-14T20:00:16,13677.7,29,1,,0.992,,0.0249414
openml.org/t/3917,kc1,H2OAutoML,8,0.89428,aws.docker,3.30.0.3,,stable,2020-05-14T20:00:30,10878.7,83,1,,0.862559,0.89428,
openml.org/t/3917,kc1,H2OAutoML,9,0.784235,aws.docker,3.30.0.3,,stable,2020-05-14T20:01:57,10876.5,82,1,,0.752381,0.784235,
openml.org/t/168909,dilbert,H2OAutoML,8,0.0283143,aws.docker,3.30.0.3,,stable,2020-05-14T20:02:04,13682.9,29,1,,0.99,,0.0283143
openml.org/t/168909,dilbert,H2OAutoML,9,0.0122831,aws.docker,3.30.0.3,,stable,2020-05-14T20:06:23,13720.5,31,1,,0.999,,0.0122831
openml.org/t/168910,fabert,H2OAutoML,0,0.809687,aws.docker,3.30.0.3,,stable,2020-05-14T20:08:23,13584.0,62,1,,0.739078,,0.809687
openml.org/t/168910,fabert,H2OAutoML,1,0.728611,aws.docker,3.30.0.3,,stable,2020-05-14T20:08:25,13536.7,62,1,,0.747573,,0.728611
openml.org/t/168910,fabert,H2OAutoML,2,0.732692,aws.docker,3.30.0.3,,stable,2020-05-14T20:09:42,13490.8,62,1,,0.729369,,0.732692
openml.org/t/168910,fabert,H2OAutoML,4,0.77206,aws.docker,3.30.0.3,,stable,2020-05-14T20:10:35,13462.5,59,1,,0.741505,,0.77206
openml.org/t/168910,fabert,H2OAutoML,3,0.824925,aws.docker,3.30.0.3,,stable,2020-05-14T20:11:09,13570.6,124,1,,0.716019,,0.824925
openml.org/t/168910,fabert,H2OAutoML,6,0.791375,aws.docker,3.30.0.3,,stable,2020-05-14T20:11:58,13539.9,62,1,,0.714806,,0.791375
openml.org/t/168910,fabert,H2OAutoML,5,0.825687,aws.docker,3.30.0.3,,stable,2020-05-14T20:12:24,13563.9,63,1,,0.739078,,0.825687
openml.org/t/168910,fabert,H2OAutoML,7,0.750061,aws.docker,3.30.0.3,,stable,2020-05-14T20:16:11,13612.0,66,1,,0.747266,,0.750061
openml.org/t/168910,fabert,H2OAutoML,8,0.804995,aws.docker,3.30.0.3,,stable,2020-05-14T20:16:00,13552.5,63,1,,0.705954,,0.804995
openml.org/t/168910,fabert,H2OAutoML,9,0.779584,aws.docker,3.30.0.3,,stable,2020-05-14T20:16:51,13464.8,60,1,,0.712029,,0.779584
openml.org/t/3,kr-vs-kp,H2OAutoML,6,0.999961,aws.docker,3.30.0.3,,stable,2020-05-14T20:38:06,11796.2,531,1,,0.99373,0.999961,
openml.org/t/12,mfeat-factors,H2OAutoML,9,0.0498591,aws.docker,3.30.0.3,,stable,2020-05-14T20:39:49,11537.1,149,1,,0.99,,0.0498591
openml.org/t/12,mfeat-factors,H2OAutoML,4,0.230857,aws.docker,3.30.0.3,,stable,2020-05-14T20:46:43,12140.2,250,1,,0.98,,0.230857
openml.org/t/12,mfeat-factors,H2OAutoML,1,0.122657,aws.docker,3.30.0.3,,stable,2020-05-14T20:46:55,12289.5,203,1,,0.975,,0.122657
openml.org/t/12,mfeat-factors,H2OAutoML,5,0.080594,aws.docker,3.30.0.3,,stable,2020-05-14T20:48:54,12199.3,249,1,,0.97,,0.080594
openml.org/t/12,mfeat-factors,H2OAutoML,8,0.0839334,aws.docker,3.30.0.3,,stable,2020-05-14T20:49:02,12106.1,246,1,,0.985,,0.0839334
openml.org/t/12,mfeat-factors,H2OAutoML,3,0.126712,aws.docker,3.30.0.3,,stable,2020-05-14T20:50:52,12470.7,183,1,,0.97,,0.126712
openml.org/t/12,mfeat-factors,H2OAutoML,0,0.0960438,aws.docker,3.30.0.3,,stable,2020-05-14T20:56:39,12871.8,386,1,,0.975,,0.0960438
openml.org/t/3,kr-vs-kp,H2OAutoML,0,0.999843,aws.docker,3.30.0.3,,stable,2020-05-14T20:58:59,13262.9,1072,1,,0.99375,0.999843,
openml.org/t/12,mfeat-factors,H2OAutoML,2,0.0736586,aws.docker,3.30.0.3,,stable,2020-05-14T21:01:45,13156.6,440,1,,0.985,,0.0736586
openml.org/t/3,kr-vs-kp,H2OAutoML,1,0.999961,aws.docker,3.30.0.3,,stable,2020-05-14T21:02:01,13265.1,1125,1,,0.98125,0.999961,
openml.org/t/3,kr-vs-kp,H2OAutoML,3,1.0,aws.docker,3.30.0.3,,stable,2020-05-14T21:02:35,13265.7,1125,1,,1.0,1.0,
openml.org/t/3,kr-vs-kp,H2OAutoML,2,0.999256,aws.docker,3.30.0.3,,stable,2020-05-14T21:02:36,13292.1,1137,1,,0.9875,0.999256,
openml.org/t/3,kr-vs-kp,H2OAutoML,5,1.0,aws.docker,3.30.0.3,,stable,2020-05-14T21:02:51,13257.9,1117,1,,1.0,1.0,
openml.org/t/3,kr-vs-kp,H2OAutoML,9,1.0,aws.docker,3.30.0.3,,stable,2020-05-14T21:02:58,13259.4,1092,1,,1.0,1.0,
openml.org/t/3,kr-vs-kp,H2OAutoML,8,1.0,aws.docker,3.30.0.3,,stable,2020-05-14T21:03:12,13273.1,1102,1,,0.996865,1.0,
openml.org/t/3,kr-vs-kp,H2OAutoML,4,1.0,aws.docker,3.30.0.3,,stable,2020-05-14T21:03:22,13286.5,1097,1,,1.0,1.0,
openml.org/t/12,mfeat-factors,H2OAutoML,6,0.0349754,aws.docker,3.30.0.3,,stable,2020-05-14T21:03:36,13074.1,426,1,,0.985,,0.0349754
openml.org/t/3,kr-vs-kp,H2OAutoML,7,0.999291,aws.docker,3.30.0.3,,stable,2020-05-14T21:03:32,13286.3,1086,1,,0.99373,0.999291,
openml.org/t/12,mfeat-factors,H2OAutoML,7,0.093321,aws.docker,3.30.0.3,,stable,2020-05-14T21:15:18,13744.2,450,1,,0.98,,0.093321
openml.org/t/9952,phoneme,H2OAutoML,0,0.965294,aws.docker,3.30.0.3,,stable,2020-05-14T22:25:32,10957.9,221,1,,0.90573,0.965294,
openml.org/t/9952,phoneme,H2OAutoML,1,0.976374,aws.docker,3.30.0.3,,stable,2020-05-14T22:39:18,10913.5,147,1,,0.922366,0.976374,
openml.org/t/9952,phoneme,H2OAutoML,3,0.961062,aws.docker,3.30.0.3,,stable,2020-05-14T22:43:12,10937.9,191,1,,0.890943,0.961062,
openml.org/t/9952,phoneme,H2OAutoML,2,0.960321,aws.docker,3.30.0.3,,stable,2020-05-14T22:43:29,10948.6,223,1,,0.89464,0.960321,
openml.org/t/9952,phoneme,H2OAutoML,4,0.948191,aws.docker,3.30.0.3,,stable,2020-05-14T22:47:24,11019.6,281,1,,0.9,0.948191,
openml.org/t/9952,phoneme,H2OAutoML,5,0.973938,aws.docker,3.30.0.3,,stable,2020-05-14T22:50:31,10965.0,224,1,,0.914815,0.973938,
openml.org/t/9952,phoneme,H2OAutoML,6,0.980582,aws.docker,3.30.0.3,,stable,2020-05-14T22:52:27,10901.5,146,1,,0.92963,0.980582,
openml.org/t/9952,phoneme,H2OAutoML,9,0.969709,aws.docker,3.30.0.3,,stable,2020-05-14T22:53:00,10884.6,119,1,,0.927778,0.969709,
openml.org/t/9952,phoneme,H2OAutoML,8,0.961406,aws.docker,3.30.0.3,,stable,2020-05-14T22:53:43,10926.0,176,1,,0.888889,0.961406,
openml.org/t/9952,phoneme,H2OAutoML,7,0.968736,aws.docker,3.30.0.3,,stable,2020-05-14T22:54:27,10995.0,294,1,,0.911111,0.968736,
openml.org/t/53,vehicle,H2OAutoML,7,0.333399,aws.docker,3.30.0.3,,stable,2020-05-14T22:57:44,9470.0,104,1,,0.845238,,0.333399
openml.org/t/146822,segment,H2OAutoML,1,0.0424054,aws.docker,3.30.0.3,,stable,2020-05-14T22:59:03,11223.1,209,1,,0.982684,,0.0424054
openml.org/t/146822,segment,H2OAutoML,3,0.0325009,aws.docker,3.30.0.3,,stable,2020-05-14T23:01:59,11209.7,206,1,,0.987013,,0.0325009
openml.org/t/53,vehicle,H2OAutoML,0,0.297455,aws.docker,3.30.0.3,,stable,2020-05-14T23:01:50,10174.2,127,1,,0.894118,,0.297455
openml.org/t/53,vehicle,H2OAutoML,4,0.302246,aws.docker,3.30.0.3,,stable,2020-05-14T23:03:16,10116.8,114,1,,0.835294,,0.302246
openml.org/t/53,vehicle,H2OAutoML,5,0.26868,aws.docker,3.30.0.3,,stable,2020-05-14T23:04:10,10114.6,119,1,,0.858824,,0.26868
openml.org/t/168912,sylvine,H2OAutoML,3,0.990774,aws.docker,3.30.0.3,,stable,2020-05-14T23:04:37,10901.8,143,1,,0.779727,0.990774,
openml.org/t/168912,sylvine,H2OAutoML,0,0.983645,aws.docker,3.30.0.3,,stable,2020-05-14T23:04:29,10892.4,127,1,,0.816764,0.983645,
openml.org/t/168912,sylvine,H2OAutoML,4,0.991562,aws.docker,3.30.0.3,,stable,2020-05-14T23:04:48,10884.2,115,1,,0.78125,0.991562,
openml.org/t/168912,sylvine,H2OAutoML,2,0.989892,aws.docker,3.30.0.3,,stable,2020-05-14T23:04:56,10896.6,144,1,,0.920078,0.989892,
openml.org/t/53,vehicle,H2OAutoML,3,0.340103,aws.docker,3.30.0.3,,stable,2020-05-14T23:06:40,10138.7,117,1,,0.835294,,0.340103
openml.org/t/168912,sylvine,H2OAutoML,5,0.988449,aws.docker,3.30.0.3,,stable,2020-05-14T23:07:19,10994.1,270,1,,0.777344,0.988449,
openml.org/t/168912,sylvine,H2OAutoML,7,0.983932,aws.docker,3.30.0.3,,stable,2020-05-14T23:07:27,10916.5,164,1,,0.789062,0.983932,
openml.org/t/168912,sylvine,H2OAutoML,6,0.989075,aws.docker,3.30.0.3,,stable,2020-05-14T23:07:37,10997.9,260,1,,0.794922,0.989075,
openml.org/t/168912,sylvine,H2OAutoML,1,0.993388,aws.docker,3.30.0.3,,stable,2020-05-14T23:07:43,11080.9,335,1,,0.904483,0.993388,
openml.org/t/53,vehicle,H2OAutoML,2,0.37035,aws.docker,3.30.0.3,,stable,2020-05-14T23:09:23,10544.9,123,1,,0.835294,,0.37035
openml.org/t/168912,sylvine,H2OAutoML,8,0.994766,aws.docker,3.30.0.3,,stable,2020-05-14T23:09:50,11029.5,308,1,,0.789062,0.994766,
openml.org/t/146822,segment,H2OAutoML,7,0.130501,aws.docker,3.30.0.3,,stable,2020-05-14T23:10:31,11240.9,234,1,,0.965368,,0.130501
openml.org/t/146822,segment,H2OAutoML,5,0.0679674,aws.docker,3.30.0.3,,stable,2020-05-14T23:11:22,11509.0,294,1,,0.974026,,0.0679674
openml.org/t/53,vehicle,H2OAutoML,1,0.423049,aws.docker,3.30.0.3,,stable,2020-05-14T23:13:09,10851.9,143,1,,0.823529,,0.423049
openml.org/t/146822,segment,H2OAutoML,9,0.0575332,aws.docker,3.30.0.3,,stable,2020-05-14T23:16:40,11643.7,410,1,,0.987013,,0.0575332
openml.org/t/53,vehicle,H2OAutoML,6,0.453255,aws.docker,3.30.0.3,,stable,2020-05-14T23:17:01,10849.3,145,1,,0.857143,,0.453255
openml.org/t/53,vehicle,H2OAutoML,8,0.305717,aws.docker,3.30.0.3,,stable,2020-05-14T23:18:00,10684.2,139,1,,0.821429,,0.305717
openml.org/t/168912,sylvine,H2OAutoML,9,0.992828,aws.docker,3.30.0.3,,stable,2020-05-14T23:18:54,11312.8,569,1,,0.929688,0.992828,
openml.org/t/53,vehicle,H2OAutoML,9,0.458851,aws.docker,3.30.0.3,,stable,2020-05-14T23:21:41,10842.7,136,1,,0.809524,,0.458851
openml.org/t/146822,segment,H2OAutoML,0,0.0843315,aws.docker,3.30.0.3,,stable,2020-05-14T23:22:02,12611.9,929,1,,0.991342,,0.0843315
openml.org/t/146822,segment,H2OAutoML,2,0.0309671,aws.docker,3.30.0.3,,stable,2020-05-14T23:22:28,12610.5,972,1,,0.982684,,0.0309671
openml.org/t/146822,segment,H2OAutoML,6,0.0396549,aws.docker,3.30.0.3,,stable,2020-05-14T23:26:53,12273.1,731,1,,0.991342,,0.0396549
openml.org/t/146822,segment,H2OAutoML,4,0.00524011,aws.docker,3.30.0.3,,stable,2020-05-14T23:37:14,13203.2,1241,1,,1.0,,0.00524011
openml.org/t/146822,segment,H2OAutoML,8,0.0204036,aws.docker,3.30.0.3,,stable,2020-05-14T23:37:35,12906.1,1066,1,,0.991342,,0.0204036
