id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/7592,adult,H2OAutoML,2,0.930654,aws.docker,3.30.0.3,,stable,2020-05-15T02:48:29,11184.4,126,1,,0.870188,0.930654,
openml.org/t/7592,adult,H2OAutoML,1,0.927302,aws.docker,3.30.0.3,,stable,2020-05-15T02:48:27,11191.1,130,1,,0.8739,0.927302,
openml.org/t/7592,adult,H2OAutoML,3,0.926083,aws.docker,3.30.0.3,,stable,2020-05-15T02:52:16,11398.6,187,1,,0.859746,0.926083,
openml.org/t/7592,adult,H2OAutoML,0,0.931427,aws.docker,3.30.0.3,,stable,2020-05-15T02:52:37,11449.4,210,1,,0.87349,0.931427,
openml.org/t/14965,bank-marketing,H2OAutoML,2,0.94467,aws.docker,3.30.0.3,,stable,2020-05-15T02:52:47,11123.8,105,1,,0.903119,0.94467,
openml.org/t/7592,adult,H2OAutoML,4,0.927152,aws.docker,3.30.0.3,,stable,2020-05-15T02:53:59,11490.5,210,1,,0.863841,0.927152,
openml.org/t/14965,bank-marketing,H2OAutoML,4,0.93739,aws.docker,3.30.0.3,,stable,2020-05-15T02:53:47,11183.2,118,1,,0.877018,0.93739,
openml.org/t/14965,bank-marketing,H2OAutoML,3,0.937379,aws.docker,3.30.0.3,,stable,2020-05-15T02:54:23,11231.3,120,1,,0.89958,0.937379,
openml.org/t/14965,bank-marketing,H2OAutoML,5,0.928412,aws.docker,3.30.0.3,,stable,2020-05-15T02:54:46,11232.7,125,1,,0.904225,0.928412,
openml.org/t/7592,adult,H2OAutoML,6,0.931118,aws.docker,3.30.0.3,,stable,2020-05-15T02:54:28,11496.6,217,1,,0.865274,0.931118,
openml.org/t/7592,adult,H2OAutoML,9,0.933645,aws.docker,3.30.0.3,,stable,2020-05-15T02:54:50,11498.0,220,1,,0.87285,0.933645,
openml.org/t/14965,bank-marketing,H2OAutoML,0,0.937136,aws.docker,3.30.0.3,,stable,2020-05-15T02:56:43,11400.9,166,1,,0.904025,0.937136,
openml.org/t/7592,adult,H2OAutoML,7,0.931116,aws.docker,3.30.0.3,,stable,2020-05-15T02:56:38,11623.5,258,1,,0.87326,0.931116,
openml.org/t/14965,bank-marketing,H2OAutoML,9,0.945154,aws.docker,3.30.0.3,,stable,2020-05-15T02:57:07,11330.6,155,1,,0.905109,0.945154,
openml.org/t/14965,bank-marketing,H2OAutoML,6,0.924361,aws.docker,3.30.0.3,,stable,2020-05-15T02:57:24,11382.7,159,1,,0.894714,0.924361,
openml.org/t/14965,bank-marketing,H2OAutoML,1,0.934307,aws.docker,3.30.0.3,,stable,2020-05-15T02:57:50,11451.0,175,1,,0.9071,0.934307,
openml.org/t/7592,adult,H2OAutoML,5,0.922613,aws.docker,3.30.0.3,,stable,2020-05-15T02:57:58,11724.7,276,1,,0.855242,0.922613,
openml.org/t/14965,bank-marketing,H2OAutoML,8,0.937967,aws.docker,3.30.0.3,,stable,2020-05-15T02:58:13,11402.6,166,1,,0.89781,0.937967,
openml.org/t/14965,bank-marketing,H2OAutoML,7,0.944336,aws.docker,3.30.0.3,,stable,2020-05-15T02:58:42,11442.8,177,1,,0.909091,0.944336,
openml.org/t/7592,adult,H2OAutoML,8,0.938332,aws.docker,3.30.0.3,,stable,2020-05-15T03:02:08,11946.8,352,1,,0.87674,0.938332,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,7,0.861871,aws.docker,3.30.0.3,,stable,2020-05-15T03:02:33,11853.0,218,1,,0.955447,0.861871,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,9,0.906268,aws.docker,3.30.0.3,,stable,2020-05-15T03:03:26,11914.4,208,1,,0.954518,0.906268,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,3,0.88644,aws.docker,3.30.0.3,,stable,2020-05-15T03:04:36,12036.6,237,1,,0.95148,0.88644,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,4,0.88992,aws.docker,3.30.0.3,,stable,2020-05-15T03:05:20,12060.0,250,1,,0.959109,0.88992,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,0,0.89289,aws.docker,3.30.0.3,,stable,2020-05-15T03:10:35,12418.1,337,1,,0.951785,0.89289,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,8,0.898048,aws.docker,3.30.0.3,,stable,2020-05-15T03:13:03,12466.5,313,1,,0.951785,0.898048,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,1,0.883607,aws.docker,3.30.0.3,,stable,2020-05-15T03:14:21,12629.5,350,1,,0.956668,0.883607,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,6,0.87398,aws.docker,3.30.0.3,,stable,2020-05-15T03:14:42,12610.6,334,1,,0.95087,0.87398,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,5,0.874757,aws.docker,3.30.0.3,,stable,2020-05-15T03:14:55,12629.7,356,1,,0.949039,0.874757,
openml.org/t/168868,APSFailure,H2OAutoML,1,0.988644,aws.docker,3.30.0.3,,stable,2020-05-15T03:28:06,13335.9,90,1,,0.992368,0.988644,
openml.org/t/168868,APSFailure,H2OAutoML,0,0.990432,aws.docker,3.30.0.3,,stable,2020-05-15T03:28:11,13351.9,88,1,,0.995,0.990432,
openml.org/t/168868,APSFailure,H2OAutoML,2,0.995389,aws.docker,3.30.0.3,,stable,2020-05-15T03:28:42,13354.3,87,1,,0.994211,0.995389,
openml.org/t/168868,APSFailure,H2OAutoML,3,0.992999,aws.docker,3.30.0.3,,stable,2020-05-15T03:28:38,13348.0,89,1,,0.995,0.992999,
openml.org/t/34539,Amazon_employee_access,H2OAutoML,2,0.87693,aws.docker,3.30.0.3,,stable,2020-05-15T03:28:50,13499.7,476,1,,0.95148,0.87693,
openml.org/t/168868,APSFailure,H2OAutoML,4,0.992432,aws.docker,3.30.0.3,,stable,2020-05-15T03:29:06,13371.6,91,1,,0.996316,0.992432,
openml.org/t/168868,APSFailure,H2OAutoML,5,0.994109,aws.docker,3.30.0.3,,stable,2020-05-15T03:29:17,13366.2,86,1,,0.994079,0.994109,
openml.org/t/168868,APSFailure,H2OAutoML,7,0.995391,aws.docker,3.30.0.3,,stable,2020-05-15T03:29:42,13369.8,90,1,,0.994474,0.995391,
openml.org/t/168868,APSFailure,H2OAutoML,9,0.991557,aws.docker,3.30.0.3,,stable,2020-05-15T03:30:20,13378.1,92,1,,0.994211,0.991557,
openml.org/t/168868,APSFailure,H2OAutoML,6,0.993134,aws.docker,3.30.0.3,,stable,2020-05-15T03:30:04,13403.1,88,1,,0.995526,0.993134,
openml.org/t/168868,APSFailure,H2OAutoML,8,0.986591,aws.docker,3.30.0.3,,stable,2020-05-15T03:30:27,13401.9,89,1,,0.993684,0.986591,
openml.org/t/146195,connect-4,H2OAutoML,2,0.300932,aws.docker,3.30.0.3,,stable,2020-05-15T03:36:23,13659.4,54,1,,0.879663,,0.300932
openml.org/t/146195,connect-4,H2OAutoML,0,0.323021,aws.docker,3.30.0.3,,stable,2020-05-15T03:36:46,13687.2,54,1,,0.874038,,0.323021
openml.org/t/146195,connect-4,H2OAutoML,4,0.32331,aws.docker,3.30.0.3,,stable,2020-05-15T03:36:57,13670.8,53,1,,0.870189,,0.32331
openml.org/t/146195,connect-4,H2OAutoML,1,0.322967,aws.docker,3.30.0.3,,stable,2020-05-15T03:36:57,13692.2,53,1,,0.869745,,0.322967
openml.org/t/146195,connect-4,H2OAutoML,3,0.322663,aws.docker,3.30.0.3,,stable,2020-05-15T03:36:58,13677.6,53,1,,0.87167,,0.322663
openml.org/t/146195,connect-4,H2OAutoML,6,0.324567,aws.docker,3.30.0.3,,stable,2020-05-15T03:37:20,13673.1,54,1,,0.869745,,0.324567
openml.org/t/146195,connect-4,H2OAutoML,9,0.323175,aws.docker,3.30.0.3,,stable,2020-05-15T03:37:27,13651.1,54,1,,0.869874,,0.323175
