id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/34539,Amazon_employee_access,TPOT,6,0.863171,aws.docker,0.11.1,,stable,2020-04-09T14:38:14,14445.1,1819,1,,0.952395,0.863171,
openml.org/t/34539,Amazon_employee_access,TPOT,8,0.869641,aws.docker,0.11.1,,stable,2020-04-09T14:38:14,14430.5,1886,1,,0.951175,0.869641,
openml.org/t/7592,adult,TPOT,5,0.922829,aws.docker,0.11.1,,stable,2020-04-09T14:38:37,14524.1,1614,1,,0.869165,0.922829,
openml.org/t/34539,Amazon_employee_access,TPOT,1,0.864834,aws.docker,0.11.1,,stable,2020-04-09T14:38:25,14467.4,1434,1,,0.952701,0.864834,
openml.org/t/7592,adult,TPOT,7,0.930848,aws.docker,0.11.1,,stable,2020-04-09T14:38:27,14501.5,1648,1,,0.872236,0.930848,
openml.org/t/34539,Amazon_employee_access,TPOT,5,0.866472,aws.docker,0.11.1,,stable,2020-04-09T14:38:28,14467.8,1855,1,,0.947818,0.866472,
openml.org/t/7592,adult,TPOT,4,0.925641,aws.docker,0.11.1,,stable,2020-04-09T14:38:38,14523.6,1487,1,,0.875102,0.925641,
openml.org/t/7592,adult,TPOT,6,0.926466,aws.docker,0.11.1,,stable,2020-04-09T14:39:17,14510.4,1925,1,,0.871007,0.926466,
openml.org/t/14965,bank-marketing,TPOT,6,0.92437,aws.docker,0.11.1,,stable,2020-04-09T14:39:44,14437.7,1359,1,,0.902898,0.92437,
openml.org/t/7592,adult,TPOT,3,0.924382,aws.docker,0.11.1,,stable,2020-04-09T14:39:41,14579.6,1451,1,,0.871007,0.924382,
openml.org/t/14965,bank-marketing,TPOT,5,0.928597,aws.docker,0.11.1,,stable,2020-04-09T14:39:50,14447.6,1542,1,,0.903119,0.928597,
openml.org/t/14965,bank-marketing,TPOT,1,0.930945,aws.docker,0.11.1,,stable,2020-04-09T14:40:12,14491.8,1181,1,,0.902013,0.930945,
openml.org/t/34539,Amazon_employee_access,TPOT,0,0.889466,aws.docker,0.11.1,,stable,2020-04-09T14:40:01,14577.7,1654,1,,0.945377,0.889466,
openml.org/t/14965,bank-marketing,TPOT,7,0.940134,aws.docker,0.11.1,,stable,2020-04-09T14:40:32,14480.7,1248,1,,0.911745,0.940134,
openml.org/t/168868,APSFailure,TPOT,5,0.992306,aws.docker,0.11.1,,stable,2020-04-09T14:40:51,14510.3,513,1,,0.9925,0.992306,
openml.org/t/14965,bank-marketing,TPOT,3,0.933813,aws.docker,0.11.1,,stable,2020-04-09T14:40:56,14522.1,1326,1,,0.909533,0.933813,
openml.org/t/14965,bank-marketing,TPOT,0,0.933134,aws.docker,0.11.1,,stable,2020-04-09T14:40:56,14542.6,1326,1,,0.905352,0.933134,
openml.org/t/146195,connect-4,TPOT,4,0.385642,aws.docker,0.11.1,,stable,2020-04-09T14:41:15,14478.1,656,1,,0.853908,,0.385642
openml.org/t/168868,APSFailure,TPOT,2,0.99468,aws.docker,0.11.1,,stable,2020-04-09T14:41:28,14570.2,497,1,,0.9925,0.99468,
openml.org/t/7592,adult,TPOT,8,0.937246,aws.docker,0.11.1,,stable,2020-04-09T14:41:21,14672.0,1224,1,,0.882473,0.937246,
openml.org/t/14965,bank-marketing,TPOT,4,0.937727,aws.docker,0.11.1,,stable,2020-04-09T14:41:25,14543.3,1337,1,,0.904667,0.937727,
openml.org/t/14965,bank-marketing,TPOT,9,0.942746,aws.docker,0.11.1,,stable,2020-04-09T14:41:32,14526.0,1069,1,,0.911966,0.942746,
openml.org/t/14965,bank-marketing,TPOT,8,0.93609,aws.docker,0.11.1,,stable,2020-04-09T14:41:53,14523.8,1180,1,,0.916833,0.93609,
openml.org/t/14965,bank-marketing,TPOT,2,0.942106,aws.docker,0.11.1,,stable,2020-04-09T14:41:59,14579.9,1259,1,,0.909533,0.942106,
