id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/7592,adult,autosklearn,0,0.931038,aws.docker,0.6.0,,stable,2020-04-07T03:33:29,3597.4,13,1,,0.876561,0.931038,
openml.org/t/7592,adult,autosklearn,2,0.929573,aws.docker,0.6.0,,stable,2020-04-07T03:33:39,3597.5,9,1,,0.871417,0.929573,
openml.org/t/7592,adult,autosklearn,3,0.925705,aws.docker,0.6.0,,stable,2020-04-07T03:33:41,3598.0,12,1,,0.86855,0.925705,
openml.org/t/7592,adult,autosklearn,4,0.926003,aws.docker,0.6.0,,stable,2020-04-07T03:33:45,3597.0,6,1,,0.871212,0.926003,
openml.org/t/7592,adult,autosklearn,5,0.923684,aws.docker,0.6.0,,stable,2020-04-07T03:33:59,3598.0,8,1,,0.869574,0.923684,
openml.org/t/7592,adult,autosklearn,6,0.930685,aws.docker,0.6.0,,stable,2020-04-07T03:33:55,3597.8,9,1,,0.874488,0.930685,
openml.org/t/7592,adult,autosklearn,7,0.932248,aws.docker,0.6.0,,stable,2020-04-07T03:34:06,3598.1,7,1,,0.880016,0.932248,
openml.org/t/7592,adult,autosklearn,1,0.928481,aws.docker,0.6.0,,stable,2020-04-07T03:33:49,3597.4,7,1,,0.879222,0.928481,
openml.org/t/7592,adult,autosklearn,8,0.93827,aws.docker,0.6.0,,stable,2020-04-07T03:34:20,3597.7,9,1,,0.883088,0.93827,
openml.org/t/7592,adult,autosklearn,9,0.932024,aws.docker,0.6.0,,stable,2020-04-07T03:34:10,3596.9,13,1,,0.880221,0.932024,
openml.org/t/34539,Amazon_employee_access,autosklearn,1,0.846465,aws.docker,0.6.0,,stable,2020-04-07T03:34:32,3597.6,12,1,,0.914861,0.846465,
openml.org/t/34539,Amazon_employee_access,autosklearn,3,0.853039,aws.docker,0.6.0,,stable,2020-04-07T03:34:37,3597.1,11,1,,0.949344,0.853039,
openml.org/t/34539,Amazon_employee_access,autosklearn,4,0.851858,aws.docker,0.6.0,,stable,2020-04-07T03:34:36,3602.5,10,1,,0.95209,0.851858,
openml.org/t/34539,Amazon_employee_access,autosklearn,5,0.840786,aws.docker,0.6.0,,stable,2020-04-07T03:34:43,3604.8,10,1,,0.947208,0.840786,
